target_family,neighbor_family,co_memory_count,co_memory_share,neighbor_count_sum,avg_cosine,avg_distance,source_profile,dominant_axes,sehen_form_salience,sehen_memory_recall,hoeren_stimulation,kontakt_druck,feldaufnahme_druck,mcm_kohaerenz,mcm_spannung,mcm_asymmetrie,feldsignatur
dio_104t,dio_06rz,12,0.07362,16,0.888416,0.499224,btc:3;xrp:3;doge:2;paxg:2;sonstige:2,mcm_kohaerenz:0.7176;sehen_form_salience:0.4729;mcm_asymmetrie:0.4027;hoeren_stimulation:0.2374,0.47288,0.0,0.237386,0.0,0.122947,0.717589,0.122947,0.402732,0.009526
dio_104t,dio_066j,12,0.07362,17,0.85093,0.573998,doge:7;expansion:3;xrp:2,mcm_kohaerenz:0.6383;sehen_form_salience:0.6028;mcm_asymmetrie:0.3993;hoeren_stimulation:0.2881,0.602771,0.0,0.288124,0.0,0.148538,0.638271,0.148538,0.399295,0.008562
dio_104t,dio_01y4,12,0.07362,12,0.841641,0.377449,xrp:6;expansion:2;btc:2;sonstige:2,sehen_form_salience:0.4256;mcm_kohaerenz:0.4220;mcm_asymmetrie:0.2472;hoeren_stimulation:0.0709,0.425633,0.0,0.070872,0.0,0.057193,0.422016,0.057193,0.247169,0.00674
dio_104t,dio_0l52,12,0.07362,14,0.836719,0.422571,doge:5;btc:3;paxg:2;sideways:1;sonstige:1,sehen_form_salience:0.6020;mcm_kohaerenz:0.4516;mcm_asymmetrie:0.1005;hoeren_stimulation:0.0690,0.602038,0.0,0.068985,0.0,0.059404,0.451627,0.059404,0.100542,0.007439
dio_104t,dio_10c5,12,0.07362,13,0.822508,0.673537,xrp:5;doge:3;sonstige:2;paxg:1;sideways:1,mcm_kohaerenz:0.7093;hoeren_stimulation:0.5779;mcm_asymmetrie:0.4131;sehen_form_salience:0.2761,0.276061,0.0,0.577884,0.0,0.27445,0.70933,0.27445,0.41313,0.009769
dio_104t,dio_1kbk,12,0.07362,13,0.820645,0.434451,sonstige:5;btc:4;xrp:2;doge:1,sehen_form_salience:0.6086;mcm_kohaerenz:0.4107;mcm_asymmetrie:0.0972;hoeren_stimulation:0.0689,0.608616,0.0,0.06894,0.0,0.059365,0.41072,0.059365,0.097248,0.007061
dio_104t,dio_03pz,12,0.07362,12,0.796015,0.918849,doge:8;btc:2;xrp:1;sonstige:1,mcm_kohaerenz:0.8319;mcm_asymmetrie:0.7180;sehen_form_salience:0.5277;hoeren_stimulation:0.5136,0.527667,0.0,0.51356,0.0,0.232333,0.831859,0.232333,0.718026,0.010018
dio_104t,dio_0j0k,12,0.07362,13,0.794856,0.621358,doge:5;xrp:2;btc:2;paxg:2;sonstige:1,sehen_form_salience:0.6065;mcm_kohaerenz:0.4987;hoeren_stimulation:0.4186;mcm_asymmetrie:-0.3739,0.606498,0.0,0.41855,0.0,0.196169,0.498681,0.196169,-0.373856,0.008384
dio_104t,dio_1w0r,12,0.07362,14,0.769594,0.626757,btc:6;expansion:2;doge:2;paxg:1;sonstige:1,sehen_form_salience:0.7426;mcm_kohaerenz:0.4052;hoeren_stimulation:0.3992;feldaufnahme_druck:0.1922,0.742575,0.0,0.399223,0.0,0.192219,0.405182,0.192219,0.030928,0.006776
dio_104t,dio_03qs,12,0.07362,15,0.763861,0.61847,doge:7;xrp:5,sehen_form_salience:0.7535;mcm_kohaerenz:0.3950;hoeren_stimulation:0.3313;feldaufnahme_druck:0.1700,0.7535,0.0,0.331274,0.0,0.169976,0.395029,0.169976,-0.137947,0.006823
dio_104t,dio_08nu,12,0.07362,13,0.759427,0.486436,doge:7;xrp:3;paxg:2,sehen_form_salience:0.6239;mcm_kohaerenz:0.3333;feldaufnahme_druck:0.0650;mcm_spannung:0.0650,0.623919,0.0,0.053695,0.0,0.064973,0.333258,0.064973,0.005604,0.006142
dio_104t,dio_1boo,12,0.07362,15,0.739015,0.5895,btc:7;paxg:4;xrp:1,hoeren_stimulation:0.5763;mcm_kohaerenz:0.4521;feldaufnahme_druck:0.2759;mcm_spannung:0.2759,0.152232,0.0,0.576341,0.0,0.275945,0.452135,0.275945,-0.223819,0.00785
dio_104t,dio_06xt,12,0.07362,14,0.733761,0.857574,btc:5;xrp:4;sonstige:3,hoeren_stimulation:0.7455;sehen_form_salience:0.5956;mcm_kohaerenz:0.5037;mcm_asymmetrie:-0.3410,0.595591,0.0,0.745472,0.0,0.325117,0.503736,0.325117,-0.341047,0.008301
dio_104t,dio_0byh,12,0.07362,15,0.729756,0.600341,xrp:6;paxg:4;synth:1;sonstige:1,sehen_form_salience:0.7411;mcm_kohaerenz:0.3758;mcm_asymmetrie:0.2191;hoeren_stimulation:0.1120,0.741084,0.0,0.111983,0.0,0.082704,0.37579,0.082704,0.219117,0.005581
dio_104t,dio_1txi,12,0.07362,12,0.712893,0.546433,xrp:5;btc:2;doge:2;paxg:2;sonstige:1,sehen_form_salience:0.6106;mcm_kohaerenz:0.2932;mcm_asymmetrie:-0.2443;hoeren_stimulation:0.1486,0.610581,0.0,0.148576,0.0,0.10143,0.29318,0.10143,-0.244347,0.005754
dio_104t,dio_04z8,12,0.07362,15,0.671496,0.686659,xrp:4;paxg:3;btc:2;sonstige:2;doge:1,hoeren_stimulation:0.6678;mcm_kohaerenz:0.3886;feldaufnahme_druck:0.3158;mcm_spannung:0.3158,0.167989,0.0,0.667779,0.0,0.315826,0.388647,0.315826,0.165041,0.006404
dio_104t,dio_0u0r,12,0.07362,26,0.65173,0.61597,paxg:10;doge:1;sonstige:1,hoeren_stimulation:0.5431;mcm_kohaerenz:0.3000;feldaufnahme_druck:0.2643;mcm_spannung:0.2643,0.196453,0.0,0.543099,0.0,0.264328,0.299963,0.264328,0.223929,0.005234
dio_104t,dio_1qms,12,0.07362,13,0.634866,0.725076,btc:6;paxg:3;doge:2;sonstige:1,hoeren_stimulation:0.6756;sehen_form_salience:0.3324;feldaufnahme_druck:0.3059;mcm_spannung:0.3059,0.3324,0.0,0.675579,0.0,0.30589,0.29689,0.30589,0.157663,0.005599
dio_104t,dio_0yom,12,0.07362,13,0.633661,0.839857,btc:8;paxg:2;doge:1;xrp:1,hoeren_stimulation:0.7029;sehen_form_salience:0.4640;mcm_asymmetrie:0.3949;mcm_kohaerenz:0.3483,0.464036,0.0,0.702908,0.0,0.307608,0.348319,0.307608,0.39495,0.005669
dio_104t,dio_1rc5,12,0.07362,12,0.63258,1.324216,doge:4;btc:3;paxg:2;sonstige:2;xrp:1,hoeren_stimulation:0.9627;mcm_asymmetrie:0.8696;mcm_kohaerenz:0.6277;sehen_form_salience:0.5438,0.543773,0.0,0.96271,0.0,0.409366,0.627685,0.409366,0.869623,0.007633
dio_104t,dio_1yu5,12,0.07362,13,0.611408,0.992795,btc:7;paxg:2;xrp:2;doge:1,hoeren_stimulation:0.8470;mcm_asymmetrie:0.5186;mcm_kohaerenz:0.4578;feldaufnahme_druck:0.3847,0.262865,0.0,0.846977,0.0,0.384726,0.457776,0.384726,0.51862,0.006581
dio_104t,dio_0z4l,12,0.07362,13,0.540758,0.815815,xrp:6;sonstige:3;btc:2;synth:1,sehen_form_salience:0.8881;hoeren_stimulation:0.2313;feldaufnahme_druck:0.1372;mcm_spannung:0.1372,0.888059,0.0,0.231331,0.0,0.137215,0.131214,0.137215,0.019853,0.003362
dio_104t,dio_1go3,12,0.07362,40,0.515621,0.869886,doge:5;expansion:3;xrp:3;synth:1,sehen_form_salience:0.9565;hoeren_stimulation:0.1417;mcm_kohaerenz:0.1361;mcm_asymmetrie:0.1327,0.956514,0.0,0.141671,0.0,0.101212,0.136062,0.101212,0.132672,0.003171
dio_104t,dio_10as,12,0.07362,14,0.47479,1.003511,btc:10;xrp:2,hoeren_stimulation:0.8919;feldaufnahme_druck:0.3844;mcm_spannung:0.3844;sehen_form_salience:0.3268,0.326755,0.0,0.891914,0.0,0.384427,0.165746,0.384427,0.215138,0.003766
dio_104t,dio_1p1k,12,0.07362,18,0.430156,0.93466,doge:3;xrp:3;sonstige:3;btc:2;synth:1,sehen_form_salience:0.9681;hoeren_stimulation:0.1406;feldaufnahme_druck:0.1099;mcm_spannung:0.1099,0.968115,0.0,0.140586,0.0,0.109916,0.028782,0.109916,-0.104097,0.00265
dio_104t,dio_0359,11,0.067485,12,0.952432,0.421081,doge:8;sonstige:2;stress:1,mcm_kohaerenz:0.8270;sehen_form_salience:0.3404;hoeren_stimulation:0.3399;mcm_asymmetrie:0.2559,0.340371,0.0,0.339895,0.0,0.158868,0.827015,0.158868,0.255853,0.011444
dio_104t,dio_0gkv,11,0.067485,22,0.942346,0.276168,sonstige:8;xrp:2;doge:1,mcm_kohaerenz:0.6923;sehen_form_salience:0.3225;mcm_asymmetrie:-0.2329;hoeren_stimulation:0.0556,0.322507,0.0,0.055648,0.0,0.041594,0.692306,0.041594,-0.232859,0.011389
dio_104t,dio_0qe7,11,0.067485,11,0.865543,0.504014,doge:4;xrp:4;paxg:2;sonstige:1,mcm_kohaerenz:0.6289;hoeren_stimulation:0.4186;sehen_form_salience:0.3713;mcm_asymmetrie:-0.3708,0.371277,0.0,0.418599,0.0,0.192029,0.62894,0.192029,-0.370799,0.009902
dio_104t,dio_1yui,11,0.067485,14,0.842173,0.574961,btc:6;xrp:3;doge:1;paxg:1,sehen_form_salience:0.7228;mcm_kohaerenz:0.5802;mcm_asymmetrie:-0.2915;hoeren_stimulation:0.2324,0.722759,0.0,0.232362,0.0,0.128464,0.580221,0.128464,-0.291484,0.009138
dio_104t,dio_15gj,11,0.067485,12,0.821276,0.473203,xrp:3;doge:3;sonstige:2;btc:1;expansion:1;stress:1,sehen_form_salience:0.6140;mcm_kohaerenz:0.4982;mcm_asymmetrie:0.2321;feldaufnahme_druck:0.0510,0.613969,0.0,0.044795,0.0,0.051009,0.498165,0.051009,0.23211,0.007494
dio_104t,dio_1u5j,11,0.067485,11,0.767621,0.644177,btc:5;paxg:4;doge:2,hoeren_stimulation:0.5965;sehen_form_salience:0.4835;mcm_kohaerenz:0.4623;feldaufnahme_druck:0.2598,0.483496,0.0,0.596548,0.0,0.259779,0.462266,0.259779,0.228236,0.007196
dio_104t,dio_1864,11,0.067485,16,0.753085,0.495002,btc:5;doge:4;paxg:2,sehen_form_salience:0.6195;mcm_kohaerenz:0.3388;mcm_asymmetrie:0.1160;feldaufnahme_druck:0.0645,0.619532,0.0,0.047885,0.0,0.064459,0.338837,0.064459,0.116044,0.005656
dio_104t,dio_14id,11,0.067485,15,0.739966,0.540255,xrp:5;paxg:2;doge:1;expansion:1;sideways:1;sonstige:1,sehen_form_salience:0.6483;mcm_kohaerenz:0.2956;hoeren_stimulation:0.2729;feldaufnahme_druck:0.1394,0.648259,0.0,0.272916,0.0,0.139435,0.29565,0.139435,-0.018217,0.005631
dio_104t,dio_0u9u,11,0.067485,13,0.721845,0.997717,btc:5;sonstige:3;doge:2;xrp:1,mcm_asymmetrie:0.7361;mcm_kohaerenz:0.6584;sehen_form_salience:0.6378;hoeren_stimulation:0.6003,0.637818,0.0,0.600283,0.0,0.260684,0.658389,0.260684,0.73609,0.0082
dio_104t,dio_0g3j,11,0.067485,12,0.681698,0.837854,paxg:5;stress:3;xrp:1;doge:1;sonstige:1,hoeren_stimulation:0.7661;sehen_form_salience:0.5735;mcm_kohaerenz:0.3765;feldaufnahme_druck:0.3245,0.573548,0.0,0.766074,0.0,0.324498,0.376518,0.324498,-0.15404,0.006851
dio_104t,dio_0l0i,11,0.067485,11,0.634376,0.890411,btc:4;paxg:3;xrp:2;doge:1;sonstige:1,hoeren_stimulation:0.7820;sehen_form_salience:0.6337;feldaufnahme_druck:0.3229;mcm_spannung:0.3229,0.633679,0.0,0.781999,0.0,0.322918,0.296109,0.322918,-0.109003,0.005781
dio_104t,dio_0p0e,11,0.067485,16,0.632319,0.743106,xrp:5;btc:3;expansion:2;sonstige:1,sehen_form_salience:0.8674;mcm_kohaerenz:0.2760;mcm_asymmetrie:-0.2077;hoeren_stimulation:0.1347,0.867392,0.0,0.1347,0.0,0.09504,0.275977,0.09504,-0.207725,0.005558
dio_104t,dio_1wm5,11,0.067485,11,0.617732,1.038303,doge:4;btc:3;xrp:2;paxg:2,hoeren_stimulation:0.8634;mcm_asymmetrie:0.5804;mcm_kohaerenz:0.4877;feldaufnahme_druck:0.3885,0.304541,0.0,0.863421,0.0,0.388545,0.487698,0.388545,0.580406,0.006802
dio_104t,dio_12sv,11,0.067485,13,0.557058,0.784592,xrp:5;doge:4;expansion:2,sehen_form_salience:0.7064;mcm_asymmetrie:-0.5132;mcm_kohaerenz:0.2378;hoeren_stimulation:0.1238,0.70637,0.0,0.123807,0.0,0.087118,0.237759,0.087118,-0.513236,0.005227
dio_104t,dio_13i5,11,0.067485,11,0.539011,0.874581,paxg:7;btc:4,hoeren_stimulation:0.7649;feldaufnahme_druck:0.3521;mcm_spannung:0.3521;mcm_asymmetrie:0.3359,0.164885,0.0,0.764886,0.0,0.35212,0.285843,0.35212,0.335866,0.005014
dio_104t,dio_1dun,10,0.06135,14,0.959594,0.231883,sonstige:5;doge:2;paxg:1;sideways:1;xrp:1,mcm_kohaerenz:0.6946;sehen_form_salience:0.3292;mcm_asymmetrie:-0.1646;hoeren_stimulation:0.0568,0.329246,0.0,0.056758,0.0,0.042204,0.69461,0.042204,-0.164628,0.011335
dio_104t,dio_0ty0,10,0.06135,13,0.93061,0.473264,doge:4;sonstige:3;paxg:2;xrp:1,mcm_kohaerenz:0.8382;mcm_asymmetrie:-0.3452;hoeren_stimulation:0.3442;sehen_form_salience:0.2853,0.28526,0.0,0.344217,0.0,0.162904,0.838242,0.162904,-0.345198,0.012696
dio_104t,dio_1587,10,0.06135,13,0.875238,0.541748,doge:6;sonstige:4,mcm_kohaerenz:0.7208;hoeren_stimulation:0.4745;mcm_asymmetrie:-0.3660;sehen_form_salience:0.2730,0.272997,0.0,0.474459,0.0,0.224155,0.720779,0.224155,-0.365985,0.011378
dio_104t,dio_1g24,10,0.06135,12,0.856657,0.585745,doge:4;btc:4;paxg:1;sonstige:1,sehen_form_salience:0.6284;mcm_kohaerenz:0.5964;hoeren_stimulation:0.4552;mcm_asymmetrie:-0.2589,0.628413,0.0,0.455236,0.0,0.202782,0.596439,0.202782,-0.258919,0.009721
dio_104t,dio_04kg,10,0.06135,17,0.830984,0.402782,sonstige:3;xrp:3;doge:2;btc:1;sideways:1,mcm_kohaerenz:0.4254;hoeren_stimulation:0.4082;feldaufnahme_druck:0.2023;mcm_spannung:0.2023,0.185526,0.0,0.408193,0.0,0.202251,0.425413,0.202251,-0.160213,0.007688
dio_104t,dio_0oox,10,0.06135,10,0.818435,0.754712,xrp:4;doge:2;paxg:2;btc:1;sonstige:1,sehen_form_salience:0.7572;mcm_kohaerenz:0.6235;hoeren_stimulation:0.5004;mcm_asymmetrie:-0.3670,0.757227,0.0,0.500416,0.0,0.222047,0.623528,0.222047,-0.367001,0.009966
dio_104t,dio_1gcw,10,0.06135,13,0.816753,0.628833,btc:5;doge:4;xrp:1,hoeren_stimulation:0.6123;mcm_kohaerenz:0.5976;sehen_form_salience:0.3698;feldaufnahme_druck:0.2768,0.369757,0.0,0.612288,0.0,0.276794,0.59755,0.276794,0.266938,0.008776
dio_104t,dio_085i,10,0.06135,12,0.815061,0.480097,paxg:4;doge:3;btc:2;xrp:1,sehen_form_salience:0.6160;mcm_kohaerenz:0.4916;mcm_asymmetrie:-0.2387;feldaufnahme_druck:0.0454,0.616006,0.0,0.031046,0.0,0.045361,0.491612,0.045361,-0.238691,0.008436
dio_104t,dio_0t7x,10,0.06135,10,0.81062,0.529788,doge:4;xrp:3;sonstige:3,mcm_kohaerenz:0.6099;sehen_form_salience:0.4631;mcm_asymmetrie:0.4617;hoeren_stimulation:0.0732,0.463078,0.0,0.073231,0.0,0.056376,0.609948,0.056376,0.461676,0.008362
dio_104t,dio_1pkp,10,0.06135,11,0.802297,0.613655,btc:7;xrp:2;sonstige:1,sehen_form_salience:0.6109;hoeren_stimulation:0.4940;mcm_kohaerenz:0.4918;mcm_asymmetrie:0.2242,0.610886,0.0,0.49401,0.0,0.223125,0.491822,0.223125,0.224186,0.007434
dio_104t,dio_1wqb,10,0.06135,11,0.795977,0.60774,btc:4;stress:3;doge:2;sonstige:1,hoeren_stimulation:0.5880;mcm_kohaerenz:0.5813;mcm_asymmetrie:0.2898;feldaufnahme_druck:0.2789,0.229997,0.0,0.588013,0.0,0.278897,0.581332,0.278897,0.289832,0.008535
dio_104t,dio_0za8,10,0.06135,10,0.7953,0.670661,btc:4;xrp:3;doge:1;paxg:1;sonstige:1,sehen_form_salience:0.7532;mcm_kohaerenz:0.5229;hoeren_stimulation:0.3557;mcm_asymmetrie:-0.3406,0.753176,0.0,0.355677,0.0,0.172917,0.522939,0.172917,-0.340591,0.008449
dio_104t,dio_16oz,10,0.06135,12,0.788131,0.616142,xrp:3;doge:2;paxg:2;sonstige:2;sideways:1,mcm_kohaerenz:0.5438;sehen_form_salience:0.5253;mcm_asymmetrie:0.4823;hoeren_stimulation:0.3415,0.525256,0.0,0.341519,0.0,0.164927,0.543769,0.164927,0.482305,0.007512
dio_104t,dio_1j7p,10,0.06135,16,0.770856,0.79206,btc:5;doge:4;xrp:1,sehen_form_salience:0.8771;mcm_kohaerenz:0.5112;hoeren_stimulation:0.4652;mcm_asymmetrie:-0.2730,0.877067,0.0,0.465204,0.0,0.211303,0.511173,0.211303,-0.272985,0.00846
dio_104t,dio_1pfa,10,0.06135,11,0.77082,1.013516,btc:5;sideways:3;sonstige:1;doge:1,mcm_kohaerenz:0.8258;mcm_asymmetrie:0.7767;hoeren_stimulation:0.5795;sehen_form_salience:0.5694,0.569374,0.0,0.579454,0.0,0.256979,0.825761,0.256979,0.776654,0.009836
dio_104t,dio_15dn,10,0.06135,10,0.767281,0.523002,doge:3;sonstige:3;btc:2;xrp:1;paxg:1,sehen_form_salience:0.5354;mcm_kohaerenz:0.4097;mcm_asymmetrie:0.3583;hoeren_stimulation:0.2099,0.535383,0.0,0.20986,0.0,0.11704,0.409739,0.11704,0.358267,0.006241
dio_104t,dio_19oz,10,0.06135,14,0.763212,0.564316,btc:6;sonstige:2;xrp:2,sehen_form_salience:0.6013;mcm_kohaerenz:0.4541;mcm_asymmetrie:0.3931;hoeren_stimulation:0.1456,0.601281,0.0,0.145634,0.0,0.093647,0.454074,0.093647,0.393114,0.006446
dio_104t,dio_0amj,10,0.06135,10,0.760694,0.563929,doge:3;expansion:2;sonstige:2;xrp:1;btc:1;paxg:1,sehen_form_salience:0.6211;mcm_kohaerenz:0.3688;hoeren_stimulation:0.3524;mcm_asymmetrie:0.2117,0.62111,0.0,0.352374,0.0,0.174295,0.368754,0.174295,0.211652,0.006087
dio_104t,dio_1m4d,10,0.06135,12,0.756637,0.620692,sonstige:3;doge:2;paxg:2;synth:1;btc:1;xrp:1,sehen_form_salience:0.7438;mcm_kohaerenz:0.3768;hoeren_stimulation:0.3574;feldaufnahme_druck:0.1745,0.743798,0.0,0.357447,0.0,0.174512,0.376753,0.174512,0.10708,0.006195
dio_104t,dio_1k4b,10,0.06135,12,0.749516,0.744457,xrp:5;doge:3;btc:2,mcm_asymmetrie:0.6284;mcm_kohaerenz:0.5993;sehen_form_salience:0.5898;hoeren_stimulation:0.2711,0.589839,0.0,0.271102,0.0,0.139986,0.599263,0.139986,0.628375,0.007472
dio_104t,dio_0cpe,10,0.06135,12,0.736964,0.709195,xrp:5;doge:4;expansion:1,hoeren_stimulation:0.6431;sehen_form_salience:0.5991;mcm_kohaerenz:0.3965;feldaufnahme_druck:0.2752,0.599062,0.0,0.643069,0.0,0.275249,0.396467,0.275249,-0.037915,0.006902
dio_104t,dio_1qtu,10,0.06135,10,0.735321,0.710541,btc:4;doge:2;sonstige:2;xrp:2,sehen_form_salience:0.7806;hoeren_stimulation:0.4622;mcm_kohaerenz:0.3864;feldaufnahme_druck:0.2133,0.780576,0.0,0.462206,0.0,0.213258,0.386359,0.213258,0.133266,0.006323
dio_104t,dio_0idv,10,0.06135,12,0.716235,0.591986,doge:4;btc:3;sonstige:2;xrp:1,sehen_form_salience:0.5538;mcm_asymmetrie:-0.4588;mcm_kohaerenz:0.3985;hoeren_stimulation:0.1249,0.553846,0.0,0.124927,0.0,0.080829,0.398488,0.080829,-0.458831,0.007178
dio_104t,dio_19o7,10,0.06135,13,0.7136,0.686347,doge:4;expansion:3;xrp:3,sehen_form_salience:0.5918;mcm_asymmetrie:-0.5835;mcm_kohaerenz:0.4928;hoeren_stimulation:0.1118,0.591794,0.0,0.111777,0.0,0.078421,0.49279,0.078421,-0.583524,0.008536
dio_104t,dio_03bp,10,0.06135,11,0.69623,1.150897,xrp:4;btc:3;sonstige:2;sideways:1,hoeren_stimulation:0.8273;mcm_asymmetrie:0.7787;mcm_kohaerenz:0.7114;sehen_form_salience:0.4855,0.485482,0.0,0.827337,0.0,0.36538,0.711361,0.36538,0.778742,0.008856
dio_104t,dio_19yp,10,0.06135,15,0.695349,0.561422,btc:4;doge:3;xrp:2;synth:1,sehen_form_salience:0.6123;mcm_kohaerenz:0.2946;mcm_asymmetrie:0.2657;hoeren_stimulation:0.1059,0.612285,0.0,0.105888,0.0,0.086418,0.294574,0.086418,0.265682,0.005046
dio_104t,dio_1mev,10,0.06135,12,0.690143,0.57692,doge:5;btc:3;xrp:1;paxg:1,sehen_form_salience:0.5792;mcm_asymmetrie:-0.3666;mcm_kohaerenz:0.3378;feldaufnahme_druck:0.0520,0.579237,0.0,0.043183,0.0,0.051992,0.337843,0.051992,-0.36657,0.006694
dio_104t,dio_0ntm,10,0.06135,11,0.673285,0.678252,paxg:4;xrp:4;sonstige:2,hoeren_stimulation:0.6044;mcm_kohaerenz:0.3704;mcm_asymmetrie:-0.3310;feldaufnahme_druck:0.2768,0.258535,0.0,0.604408,0.0,0.276849,0.370393,0.276849,-0.331028,0.006915
dio_104t,dio_03yj,10,0.06135,14,0.668392,0.816784,btc:3;xrp:3;paxg:2;synth:1;sonstige:1,mcm_kohaerenz:0.4991;sehen_form_salience:0.4710;hoeren_stimulation:0.4087;mcm_asymmetrie:0.4009,0.470962,0.0,0.408697,0.0,0.200873,0.499084,0.200873,0.400883,0.006348
dio_104t,dio_1grc,10,0.06135,10,0.658421,0.936904,doge:4;sonstige:3;btc:2;xrp:1,hoeren_stimulation:0.7503;mcm_asymmetrie:0.5471;sehen_form_salience:0.4814;mcm_kohaerenz:0.4670,0.481416,0.0,0.750263,0.0,0.321825,0.467042,0.321825,0.547054,0.006623
dio_104t,dio_09t9,10,0.06135,12,0.647338,0.62203,doge:3;xrp:3;expansion:2;sonstige:2,sehen_form_salience:0.7351;mcm_kohaerenz:0.2449;feldaufnahme_druck:0.0688;mcm_spannung:0.0688,0.735089,0.0,0.05285,0.0,0.068775,0.244855,0.068775,0.003354,0.004884
dio_104t,dio_18z7,10,0.06135,11,0.597804,0.774139,doge:5;xrp:4;sonstige:1,sehen_form_salience:0.8802;mcm_kohaerenz:0.2380;mcm_asymmetrie:0.2076;hoeren_stimulation:0.1279,0.880184,0.0,0.127906,0.0,0.09401,0.238036,0.09401,0.207607,0.004382
dio_104t,dio_0h2f,10,0.06135,14,0.565137,0.834776,xrp:3;doge:2;paxg:2;sonstige:2;synth:1,sehen_form_salience:0.8913;hoeren_stimulation:0.3546;feldaufnahme_druck:0.1726;mcm_spannung:0.1726,0.891342,0.0,0.35465,0.0,0.172595,0.153013,0.172595,0.016072,0.003906
dio_104t,dio_0y0j,10,0.06135,13,0.557525,0.79953,doge:6;xrp:3;sonstige:1,sehen_form_salience:0.8769;hoeren_stimulation:0.2205;mcm_kohaerenz:0.1544;feldaufnahme_druck:0.1379,0.876858,0.0,0.220534,0.0,0.137864,0.154366,0.137864,-0.104357,0.004196
dio_104t,dio_161d,10,0.06135,11,0.54624,0.774775,doge:5;xrp:4;expansion:1,sehen_form_salience:0.6640;mcm_asymmetrie:0.5295;mcm_kohaerenz:0.2659;feldaufnahme_druck:0.0578,0.66403,0.0,0.052293,0.0,0.057826,0.26588,0.057826,0.529499,0.004222
dio_104t,dio_0095,10,0.06135,11,0.515689,0.881374,btc:6;xrp:3;synth:1,sehen_form_salience:0.9510;hoeren_stimulation:0.2532;feldaufnahme_druck:0.1414;mcm_spannung:0.1414,0.950997,0.0,0.253229,0.0,0.141432,0.111222,0.141432,0.04344,0.003112
dio_104t,dio_111o,10,0.06135,12,0.432177,0.972378,btc:5;doge:3;xrp:2,sehen_form_salience:0.9895;hoeren_stimulation:0.2153;mcm_asymmetrie:-0.1664;feldaufnahme_druck:0.1482,0.989503,0.0,0.21526,0.0,0.148217,0.028928,0.148217,-0.166432,0.002684
dio_104t,dio_1jii,9,0.055215,13,0.953533,0.390992,sonstige:4;xrp:2;doge:2;btc:1,mcm_kohaerenz:0.7309;sehen_form_salience:0.4594;hoeren_stimulation:0.3713;feldaufnahme_druck:0.1722,0.459392,0.0,0.371259,0.0,0.172226,0.730924,0.172226,-0.150892,0.011067
dio_104t,dio_11qy,9,0.055215,10,0.921981,0.464263,btc:5;xrp:3;sonstige:1,mcm_kohaerenz:0.7150;sehen_form_salience:0.5064;hoeren_stimulation:0.3661;mcm_asymmetrie:0.2435,0.506378,0.0,0.366077,0.0,0.171011,0.714971,0.171011,0.243492,0.010044
dio_104t,dio_1mj7,9,0.055215,12,0.921387,0.597062,xrp:5;sonstige:2;doge:1;synth:1,mcm_kohaerenz:0.8498;sehen_form_salience:0.4790;hoeren_stimulation:0.4190;mcm_asymmetrie:-0.3844,0.479002,0.0,0.418959,0.0,0.191662,0.849756,0.191662,-0.384423,0.013033
dio_104t,dio_1vpe,9,0.055215,24,0.915755,0.386772,sonstige:3;expansion:2;xrp:2;doge:1;paxg:1,mcm_kohaerenz:0.7006;hoeren_stimulation:0.3927;mcm_asymmetrie:-0.2305;feldaufnahme_druck:0.1930,0.179344,0.0,0.392674,0.0,0.193029,0.700573,0.193029,-0.230546,0.010972
dio_104t,dio_1cky,9,0.055215,11,0.913323,0.416701,xrp:4;sonstige:3;btc:2,mcm_kohaerenz:0.6128;sehen_form_salience:0.4780;hoeren_stimulation:0.4217;feldaufnahme_druck:0.1919,0.478004,0.0,0.421674,0.0,0.191883,0.612815,0.191883,-0.108092,0.009616
dio_104t,dio_17el,9,0.055215,9,0.892106,0.429159,paxg:5;xrp:3;sonstige:1,mcm_kohaerenz:0.6471;hoeren_stimulation:0.3748;mcm_asymmetrie:-0.3309;sehen_form_salience:0.2915,0.291458,0.0,0.374762,0.0,0.174105,0.64706,0.174105,-0.330869,0.010261
dio_104t,dio_16ki,9,0.055215,9,0.888518,0.563294,doge:5;sonstige:4,mcm_kohaerenz:0.8248;mcm_asymmetrie:0.4505;sehen_form_salience:0.3690;hoeren_stimulation:0.3041,0.368988,0.0,0.304107,0.0,0.145584,0.8248,0.145584,0.450539,0.011127
dio_104t,dio_00p1,9,0.055215,14,0.875577,0.395187,xrp:4;expansion:3;sonstige:2,mcm_kohaerenz:0.5526;sehen_form_salience:0.4141;mcm_asymmetrie:0.3250;hoeren_stimulation:0.2300,0.41409,0.0,0.22996,0.0,0.117356,0.552641,0.117356,0.324957,0.007976
dio_104t,dio_17tq,9,0.055215,10,0.865999,0.477288,doge:5;btc:2;sonstige:2,mcm_kohaerenz:0.5935;sehen_form_salience:0.5848;mcm_asymmetrie:-0.3397;hoeren_stimulation:0.1605,0.584751,0.0,0.160479,0.0,0.096974,0.593484,0.096974,-0.339705,0.009256
dio_104t,dio_0qzc,9,0.055215,12,0.862921,0.43511,paxg:4;xrp:2;sonstige:2;sideways:1,mcm_kohaerenz:0.5969;sehen_form_salience:0.4737;mcm_asymmetrie:-0.3663;hoeren_stimulation:0.0781,0.47369,0.0,0.078117,0.0,0.058739,0.596891,0.058739,-0.366322,0.010098
