followhold_kind,world,world_kind,source_file,rand_start_tick,rand_end_tick,rand_duration,follow_role,follow_start_tick,follow_end_tick,follow_duration,after_role,after_duration,rand_loudness,rand_intake,rand_sharpness,rand_rekopplung,rand_strain,follow_loudness,follow_intake,follow_sharpness,follow_rekopplung,follow_strain,delta_follow_rekopplung,delta_follow_strain
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,803,803,1,offene_variante,804,807,4,zentrum_stabil,2,0.663511,0.379587,0.7293,0.613165,0.251457,0.27072,0.153657,0.673727,0.662631,0.179236,0.049466,-0.072221
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,960,960,1,offene_variante,961,961,1,rekopplungsnaehe,1,0.544433,0.311298,0.329334,0.584322,0.277143,0.185869,0.127196,0.468958,0.640898,0.193821,0.056576,-0.083322
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1054,1054,1,offene_variante,1055,1055,1,zentrum_stabil,3,0.829226,0.486777,0.412117,0.577719,0.285745,0.262155,0.151177,0.596214,0.670573,0.162721,0.092854,-0.123024
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1102,1102,1,offene_variante,1103,1103,1,zentrum_stabil,4,0.862857,0.504764,0.665065,0.566636,0.306757,0.547443,0.320385,0.525751,0.644461,0.209519,0.077825,-0.097238
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1139,1139,1,offene_variante,1140,1143,4,zentrum_stabil,1,0.856468,0.495325,0.650237,0.594598,0.274337,0.333367,0.183527,0.68362,0.667046,0.18229,0.072448,-0.092047
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1174,1174,1,offene_variante,1175,1177,3,zentrum_stabil,2,0.861114,0.485857,0.568595,0.57046,0.304698,0.185647,0.118446,0.61115,0.65055,0.186108,0.08009,-0.11859
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1180,1180,1,offene_variante,1181,1185,5,zentrum_stabil,3,0.572119,0.318797,0.603595,0.594902,0.264363,0.32927,0.191815,0.522568,0.660606,0.189485,0.065704,-0.074878
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1306,1306,1,offene_variante,1307,1309,3,zentrum_stabil,7,0.589595,0.330045,0.533062,0.586274,0.274202,0.362402,0.205064,0.590432,0.659627,0.191703,0.073353,-0.082499
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1459,1459,1,offene_variante,1460,1464,5,rekopplungsnaehe,1,0.791039,0.442194,0.402908,0.547587,0.32604,0.219574,0.134479,0.587376,0.671622,0.16539,0.124035,-0.16065
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1601,1601,1,offene_variante,1602,1602,1,zentrum_stabil,1,0.776651,0.44805,0.629744,0.584905,0.282639,0.380661,0.211643,0.725423,0.676598,0.180774,0.091693,-0.101865
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1667,1667,1,offene_variante,1668,1670,3,rekopplungsnaehe,1,0.849955,0.490263,0.521736,0.573818,0.291245,0.413335,0.231208,0.750522,0.659919,0.191932,0.086101,-0.099313
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1691,1692,2,offene_variante,1693,1695,3,zentrum_stabil,1,0.661262,0.370684,0.415049,0.566057,0.302342,0.344414,0.193848,0.540352,0.669196,0.179782,0.103139,-0.12256
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1794,1795,2,offene_variante,1796,1797,2,rekopplungsnaehe,1,0.553563,0.316907,0.527884,0.585031,0.279055,0.139472,0.102917,0.459507,0.646491,0.191531,0.06146,-0.087524
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1800,1800,1,offene_variante,1801,1803,3,rekopplungsnaehe,1,0.71082,0.395306,0.392101,0.559539,0.310781,0.229027,0.138415,0.579572,0.673258,0.16652,0.113719,-0.144261
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1915,1915,1,offene_variante,1916,1916,1,rekopplungsnaehe,1,0.713473,0.402892,0.497404,0.602672,0.255853,0.299215,0.172252,0.503395,0.683495,0.178829,0.080823,-0.077024
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1928,1928,1,offene_variante,1929,1931,3,zentrum_stabil,2,0.915812,0.526981,0.591857,0.560486,0.316203,0.250445,0.147945,0.592423,0.662174,0.181524,0.101688,-0.134679
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2063,2063,1,offene_variante,2064,2065,2,rekopplungsnaehe,1,0.695473,0.396998,0.729979,0.595345,0.274162,0.240009,0.138631,0.738747,0.670061,0.168805,0.074716,-0.105357
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2255,2255,1,offene_variante,2256,2256,1,rekopplungsnaehe,1,0.765998,0.43846,0.639665,0.615109,0.255711,0.291242,0.165147,0.54619,0.670002,0.196169,0.054893,-0.059542
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2357,2357,1,offene_variante,2358,2361,4,zentrum_stabil,2,0.719862,0.401658,0.480674,0.564508,0.303986,0.218524,0.132297,0.587808,0.688718,0.154171,0.12421,-0.149815
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2400,2400,1,offene_variante,2401,2403,3,zentrum_stabil,2,0.635082,0.344193,0.433045,0.579372,0.283172,0.282418,0.167047,0.520719,0.676765,0.175061,0.097393,-0.108111
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2425,2425,1,offene_variante,2426,2426,1,rekopplungsnaehe,1,0.7753,0.43812,0.554073,0.586125,0.286241,0.41031,0.223145,0.646477,0.627569,0.226938,0.041444,-0.059303
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2448,2448,1,offene_variante,2449,2452,4,zentrum_stabil,1,0.866958,0.489803,0.497442,0.541302,0.335679,0.249469,0.15275,0.641931,0.652009,0.189083,0.110707,-0.146596
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2464,2465,2,offene_variante,2466,2466,1,zentrum_stabil,1,0.459245,0.272618,0.46968,0.59523,0.261423,0.273227,0.172372,0.465337,0.670988,0.176802,0.075758,-0.084621
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2471,2471,1,offene_variante,2472,2478,7,rekopplungsnaehe,1,0.323474,0.220825,0.161397,0.595474,0.252959,0.156333,0.118671,0.443405,0.641214,0.192367,0.04574,-0.060592
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2639,2639,1,offene_variante,2640,2643,4,rekopplungsnaehe,1,0.556802,0.317911,0.241304,0.572564,0.291948,0.297511,0.185702,0.417174,0.652002,0.194104,0.079438,-0.097844
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2666,2666,1,offene_variante,2667,2669,3,zentrum_stabil,2,0.643681,0.353241,0.595748,0.607804,0.254897,0.191025,0.124097,0.521319,0.661276,0.184106,0.053472,-0.070791
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2793,2793,1,offene_variante,2794,2795,2,rekopplungsnaehe,1,0.75182,0.426498,0.638141,0.594617,0.274072,0.199484,0.122098,0.617841,0.664887,0.173378,0.07027,-0.100694
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2832,2832,1,offene_variante,2833,2835,3,rekopplungsnaehe,1,0.713264,0.394798,0.461874,0.592865,0.273569,0.25958,0.156672,0.57076,0.667906,0.178093,0.075041,-0.095476
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2855,2855,1,offene_variante,2856,2856,1,zentrum_stabil,3,0.744795,0.430503,0.666337,0.614963,0.251409,0.375582,0.217943,0.437137,0.669454,0.19836,0.054491,-0.053049
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2868,2868,1,offene_variante,2869,2869,1,rekopplungsnaehe,1,0.694565,0.393564,0.611795,0.57365,0.293837,0.246759,0.149509,0.451498,0.673944,0.178858,0.100294,-0.114979
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2904,2904,1,offene_variante,2905,2905,1,zentrum_stabil,1,0.836619,0.500684,0.541553,0.584524,0.276767,0.235922,0.132027,0.706397,0.697061,0.151738,0.112537,-0.125029
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3007,3007,1,offene_variante,3008,3011,4,rekopplungsnaehe,1,0.880836,0.497528,0.533275,0.542465,0.334713,0.345728,0.200276,0.618568,0.664082,0.184392,0.121617,-0.150321
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3167,3167,1,offene_variante,3168,3170,3,zentrum_stabil,5,0.784056,0.444836,0.45378,0.590068,0.277015,0.296261,0.168773,0.657891,0.690008,0.163578,0.09994,-0.113437
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3192,3192,1,offene_variante,3193,3195,3,rekopplungsnaehe,2,0.789234,0.446105,0.559223,0.618614,0.256093,0.254613,0.152413,0.595612,0.665065,0.178828,0.046451,-0.077265
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3233,3233,1,offene_variante,3234,3234,1,zentrum_stabil,1,0.80802,0.465685,0.669936,0.60043,0.27343,0.415786,0.231227,0.708927,0.653635,0.189406,0.053205,-0.084024
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3238,3238,1,offene_variante,3239,3243,5,rekopplungsnaehe,1,0.737948,0.416719,0.586052,0.593292,0.272594,0.226919,0.14515,0.522875,0.661885,0.177992,0.068593,-0.094602
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3632,3632,1,offene_variante,3633,3635,3,zentrum_stabil,1,0.771468,0.432781,0.444828,0.594787,0.266151,0.336808,0.191208,0.582173,0.668606,0.183988,0.073819,-0.082163
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3839,3839,1,offene_variante,3840,3842,3,zentrum_stabil,1,0.806883,0.462772,0.642112,0.597801,0.280689,0.271721,0.15418,0.732937,0.654294,0.186524,0.056493,-0.094165
offene_variante_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,3970,3970,1,offene_variante,3971,3972,2,zentrum_stabil,6,0.744028,0.420894,0.555313,0.593497,0.270479,0.198147,0.120418,0.644709,0.678508,0.175075,0.085011,-0.095404
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,14,14,1,offene_variante,15,28,14,rekopplungsnaehe,1,0.0,0.0,0.0,0.593306,0.272036,0.0,0.0,0.0,0.641147,0.194696,0.047841,-0.07734
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1555,1556,2,offene_variante,1557,1579,23,rekopplungsnaehe,2,0.0,0.0,0.0,0.607451,0.300793,0.0,0.0,0.0,0.65407,0.176007,0.04662,-0.124786
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1815,1815,1,offene_variante,1816,1831,16,rekopplungsnaehe,1,0.0,0.0,0.0,0.595872,0.284196,0.0,0.0,0.0,0.660646,0.166562,0.064774,-0.117634
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2141,2142,2,offene_variante,2143,2177,35,rekopplungsnaehe,1,0.0,0.0,0.0,0.61227,0.26904,0.0,0.0,0.0,0.654058,0.176215,0.041788,-0.092825
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2207,2207,1,offene_variante,2208,2233,26,rekopplungsnaehe,1,0.0,0.0,0.0,0.588798,0.288772,0.0,0.0,0.0,0.644989,0.191197,0.056191,-0.097575
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2544,2544,1,offene_variante,2545,2546,2,rekopplungsnaehe,3,0.0,0.0,0.0,0.605353,0.262997,0.0,0.0,0.0,0.659458,0.170986,0.054105,-0.09201
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2640,2640,1,offene_variante,2641,2652,12,rekopplungsnaehe,1,0.0,0.0,0.0,0.591724,0.272745,0.0,0.0,0.0,0.64943,0.185237,0.057706,-0.087508
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2700,2700,1,offene_variante,2701,2726,26,rekopplungsnaehe,1,0.0,0.0,0.0,0.623809,0.265333,0.0,0.0,0.0,0.649415,0.18554,0.025606,-0.079793
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2762,2762,1,offene_variante,2763,2795,33,rekopplungsnaehe,1,0.0,0.0,0.0,0.568818,0.319734,0.0,0.0,0.0,0.662229,0.166335,0.093411,-0.153399
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2927,2927,1,offene_variante,2928,2958,31,rekopplungsnaehe,1,0.0,0.0,0.0,0.59547,0.265689,0.0,0.0,0.0,0.649446,0.180297,0.053976,-0.085392
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2995,2995,1,offene_variante,2996,2999,4,rekopplungsnaehe,1,0.0,0.0,0.0,0.588118,0.29419,0.0,0.0,0.0,0.647837,0.184874,0.059719,-0.109316
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3007,3007,1,offene_variante,3008,3010,3,rekopplungsnaehe,1,0.0,0.0,0.0,0.607313,0.256343,0.0,0.0,0.0,0.675288,0.148101,0.067975,-0.108242
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3080,3080,1,offene_variante,3081,3106,26,rekopplungsnaehe,1,0.0,0.0,0.0,0.582108,0.325109,0.0,0.0,0.0,0.655518,0.170713,0.07341,-0.154396
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3129,3129,1,offene_variante,3130,3147,18,rekopplungsnaehe,1,0.0,0.0,0.0,0.565568,0.34031,0.0,0.0,0.0,0.653585,0.173129,0.088017,-0.167181
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3311,3312,2,offene_variante,3313,3318,6,rekopplungsnaehe,1,0.0,0.0,0.0,0.595551,0.277564,0.0,0.0,0.0,0.66973,0.15866,0.074179,-0.118903
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3374,3375,2,offene_variante,3376,3383,8,rekopplungsnaehe,1,0.0,0.0,0.0,0.572905,0.308723,0.0,0.0,0.0,0.65256,0.18486,0.079655,-0.123863
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3794,3794,1,offene_variante,3795,3801,7,rekopplungsnaehe,1,0.0,0.0,0.0,0.631693,0.256248,0.0,0.0,0.0,0.647516,0.194634,0.015823,-0.061614
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3822,3822,1,offene_variante,3823,3829,7,rekopplungsnaehe,1,0.0,0.0,0.0,0.624132,0.267518,0.0,0.0,0.0,0.657068,0.175006,0.032936,-0.092512
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3858,3858,1,offene_variante,3859,3880,22,rekopplungsnaehe,2,0.0,0.0,0.0,0.595382,0.2865,0.0,0.0,0.0,0.65916,0.17375,0.063778,-0.11275
offene_variante_entlastend_gehalten,BTC_QUIET_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,3985,3985,1,offene_variante,3986,3989,4,rekopplungsnaehe,1,0.0,0.0,0.0,0.588956,0.276234,0.0,0.0,0.0,0.647517,0.191167,0.058561,-0.085067
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,41,41,1,offene_variante,42,54,13,rekopplungsnaehe,1,0.859406,0.485268,0.637472,0.555228,0.319508,0.203236,0.124116,0.627576,0.662087,0.171503,0.106859,-0.148005
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,198,198,1,offene_variante,199,201,3,zentrum_stabil,1,0.651696,0.374555,0.704589,0.604338,0.258417,0.241842,0.14083,0.641924,0.668359,0.180556,0.064021,-0.077861
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,267,267,1,offene_variante,268,279,12,zentrum_stabil,1,0.789575,0.441501,0.435587,0.59131,0.27114,0.232242,0.137617,0.601684,0.656597,0.182727,0.065287,-0.088413
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,284,284,1,offene_variante,285,294,10,rekopplungsnaehe,1,0.686055,0.383369,0.613749,0.600091,0.263998,0.169305,0.110755,0.564086,0.659434,0.174191,0.059343,-0.089807
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,307,307,1,offene_variante,308,314,7,rekopplungsnaehe,1,0.637598,0.355042,0.61383,0.586788,0.275832,0.249506,0.146104,0.599333,0.6688,0.17247,0.082012,-0.103362
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,349,349,1,offene_variante,350,358,9,zentrum_stabil,1,0.863188,0.493107,0.687858,0.554697,0.321488,0.237563,0.141924,0.605902,0.654807,0.184967,0.10011,-0.136521
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,547,547,1,offene_variante,548,552,5,zentrum_stabil,1,0.526257,0.291756,0.450351,0.596817,0.255639,0.264294,0.166389,0.544484,0.632217,0.208714,0.0354,-0.046925
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,628,628,1,offene_variante,629,632,4,zentrum_stabil,2,0.383953,0.228399,0.402622,0.579695,0.27693,0.202218,0.124277,0.64877,0.670382,0.170781,0.090688,-0.106149
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,645,645,1,offene_variante,646,650,5,zentrum_stabil,3,0.38813,0.220502,0.485927,0.599031,0.252191,0.112805,0.087713,0.532392,0.666394,0.163431,0.067363,-0.08876
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,945,945,1,offene_variante,946,946,1,zentrum_stabil,5,0.669786,0.386685,0.504442,0.595501,0.262378,0.425351,0.245669,0.571693,0.662196,0.176473,0.066695,-0.085905
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,1123,1123,1,offene_variante,1124,1124,1,zentrum_stabil,1,0.706791,0.399702,0.548629,0.569512,0.29855,0.467321,0.257007,0.525003,0.630268,0.216951,0.060756,-0.081599
offene_variante_entlastend_gehalten,BTC_QUIET_CURRENT,ruhige_oder_seitwaerts_welt,1225_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_SEGMENTE.csv,1236,1236,1,offene_variante,1237,1239,3,zentrum_stabil,4,0.809511,0.469786,0.675327,0.57622,0.295997,0.348808,0.196353,0.693655,0.679268,0.166802,0.103048,-0.129195
