followhold_kind,world,data_file,rand_start_tick,follow_role,follow_duration,after_role,delta_follow_rekopplung,delta_follow_strain,rand_loudness,rand_intake,rand_sharpness,rand_rekopplung,rand_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class,raw_shape_bucket
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7698,rekopplungsnaehe,1,zentrum_stabil,0.103915,-0.091241,0.749535,0.439989,0.746557,0.599665,0.261574,71,0.00189753,0.00901328,0.00096881,0.03571429,2.06395349,0.42151163,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8254,rekopplungsnaehe,2,offene_variante,0.086441,-0.098494,0.786137,0.457006,0.725129,0.613279,0.267028,71,-0.00422932,0.0112782,0.00101265,0.125,2.15151515,0.46363636,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8427,rekopplungsnaehe,1,zentrum_stabil,0.07955,-0.070545,0.748212,0.435407,0.731469,0.616139,0.256198,71,-0.01892148,0.03169347,0.00180554,0.1147541,3.9801085,0.49005425,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8984,rekopplungsnaehe,1,zentrum_stabil,0.110812,-0.112432,0.813727,0.475949,0.515439,0.5837,0.277869,71,0.00496032,0.03373016,0.00192125,0.21212121,2.49122807,0.53606238,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9284,rekopplungsnaehe,1,zentrum_stabil,0.106782,-0.122457,0.69538,0.405892,0.693765,0.606183,0.25164,71,-0.01231263,0.04603854,0.00280484,0.07462687,3.54507628,0.51595007,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9652,rekopplungsnaehe,2,zentrum_stabil,0.116285,-0.120818,0.687806,0.389357,0.662688,0.580975,0.286361,71,-0.01914153,0.04118329,0.00200974,0.17460317,3.52066116,0.50826446,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9960,rekopplungsnaehe,1,offene_variante,0.107767,-0.102497,0.787855,0.454218,0.497274,0.590299,0.270695,71,-0.03313087,0.07399227,0.00380305,0.15942029,3.07692308,0.52979415,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9970,rekopplungsnaehe,1,zentrum_stabil,0.070458,-0.073294,0.741657,0.429748,0.700382,0.625274,0.251961,66,-0.03914002,0.0738699,0.00403428,0.1875,2.95632699,0.54087346,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1267,rekopplungsnaehe,1,offene_variante,0.094351,-0.119691,0.626153,0.357066,0.739512,0.608624,0.255777,71,-0.00098961,0.00494805,0.0002927,0.08108108,4.58064516,0.4516129,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1531,rekopplungsnaehe,1,zentrum_stabil,0.111445,-0.125795,0.716227,0.418565,0.603986,0.599248,0.258246,71,0.00049529,0.00198118,0.00033485,0.02702703,2.39325843,0.53932584,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2406,rekopplungsnaehe,1,zentrum_stabil,0.134208,-0.120501,0.691414,0.393422,0.578239,0.580186,0.284305,71,0.00447984,0.00547536,0.0003926,0.15,3.8828125,0.4375,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3351,rekopplungsnaehe,1,offene_variante,0.108667,-0.118429,0.573173,0.317799,0.600182,0.594662,0.263586,71,-0.00345679,0.0108642,0.00070249,0.0877193,2.5766129,0.40725806,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4283,rekopplungsnaehe,1,zentrum_stabil,0.076286,-0.085958,0.702095,0.411109,0.500262,0.630954,0.253771,71,0.00048996,0.00783929,0.00054516,0.07692308,4.7972973,0.53378378,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,5546,rekopplungsnaehe,1,zentrum_stabil,0.098921,-0.101144,0.720742,0.414428,0.586316,0.624653,0.267269,71,0.00298805,0.00498008,0.00030161,0.10344828,4.82524272,0.41747573,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,5872,rekopplungsnaehe,1,zentrum_stabil,0.086502,-0.075774,0.793525,0.461981,0.727457,0.619897,0.251496,71,-0.00099404,0.00298211,0.00032201,0.1,3.94444444,0.51111111,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,6686,rekopplungsnaehe,1,zentrum_stabil,0.087965,-0.128751,0.760738,0.447599,0.731725,0.615737,0.277103,71,0.00199402,0.00299103,0.00030893,0.0,2.95833333,0.61111111,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7170,rekopplungsnaehe,1,zentrum_stabil,0.12013,-0.100071,0.719728,0.414465,0.724802,0.582317,0.286171,71,-0.00348432,0.0049776,0.00028043,0.1,7.20289855,0.57971014,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7305,rekopplungsnaehe,1,zentrum_stabil,0.097302,-0.103121,0.639222,0.369558,0.711686,0.605368,0.254861,71,0.00149626,0.00448878,0.00043553,0.0952381,2.30894309,0.50406504,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7896,rekopplungsnaehe,1,offene_variante,0.087037,-0.083991,0.637059,0.357617,0.574108,0.612751,0.253077,71,-0.0005,0.005,0.00028873,0.08108108,7.28205128,0.52564103,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9335,rekopplungsnaehe,1,zentrum_stabil,0.132801,-0.139359,0.820265,0.471138,0.649878,0.575297,0.298479,71,0.00049116,0.00294695,0.00034589,0.02564103,3.30232558,0.58139535,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,724,rekopplungsnaehe,1,offene_variante,0.100004,-0.099332,0.693028,0.400791,0.68151,0.599199,0.264082,71,-0.00513479,0.01583226,0.00119932,0.04918033,2.77073171,0.48536585,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,753,rekopplungsnaehe,1,zentrum_stabil,0.117865,-0.102,0.590741,0.334316,0.660347,0.594116,0.264739,71,-0.00128535,0.0201371,0.00134569,0.07692308,2.58181818,0.50681818,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1309,rekopplungsnaehe,1,zentrum_stabil,0.097189,-0.095092,0.71221,0.413158,0.592223,0.605155,0.250052,71,-0.00045167,0.01535682,0.0010433,0.05454545,2.38655462,0.45938375,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1673,rekopplungsnaehe,1,offene_variante,0.129146,-0.166378,0.693529,0.398528,0.714632,0.585324,0.279867,71,-0.01807501,0.03208315,0.0015211,0.18181818,2.70883534,0.47991968,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3442,rekopplungsnaehe,1,offene_variante,0.133566,-0.153239,0.835823,0.484566,0.687512,0.57237,0.294944,71,0.00793982,0.02799833,0.0014832,0.0,3.12835249,0.48275862,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3572,rekopplungsnaehe,1,zentrum_stabil,0.115155,-0.126568,0.76346,0.443747,0.666661,0.585422,0.281834,71,-0.00166459,0.02372035,0.00127188,0.01587302,4.81619256,0.47483589,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,5026,rekopplungsnaehe,1,offene_variante,0.098604,-0.115834,0.666153,0.377399,0.441197,0.607114,0.257794,71,-0.03598299,0.06705921,0.00351537,0.04347826,3.12545855,0.55979457,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7033,rekopplungsnaehe,1,zentrum_stabil,0.088954,-0.09425,0.827496,0.478268,0.588448,0.608584,0.261872,71,0.02793805,0.0583055,0.00180066,0.11764706,9.33767773,0.49881517,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7414,rekopplungsnaehe,1,zentrum_stabil,0.129281,-0.128211,0.696412,0.3901,0.431049,0.563418,0.305016,71,-0.00926936,0.03217012,0.00256885,0.11764706,2.41262136,0.54126214,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7430,rekopplungsnaehe,1,offene_variante,0.093113,-0.106882,0.76691,0.441665,0.690564,0.608578,0.265538,71,-0.01146914,0.02812671,0.00240383,0.12121212,2.52071006,0.52831784,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8443,rekopplungsnaehe,1,zentrum_stabil,0.081981,-0.090925,0.780786,0.439423,0.549784,0.61859,0.252402,71,0.04391978,0.06397563,0.00310724,0.07692308,2.18395657,0.52412545,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8835,rekopplungsnaehe,1,offene_variante,0.114264,-0.113053,0.780081,0.455858,0.478653,0.583501,0.277363,71,-0.01039401,0.03335751,0.00189632,0.11764706,4.39105614,0.52997146,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,9468,rekopplungsnaehe,1,offene_variante,0.090872,-0.095325,0.642625,0.357284,0.379654,0.604581,0.267727,71,0.04597427,0.0852787,0.00312355,0.07246377,2.4571281,0.48088843,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,9825,rekopplungsnaehe,1,zentrum_stabil,0.097253,-0.090042,0.669318,0.37548,0.494652,0.599846,0.256769,71,0.00300996,0.02338504,0.00208382,0.06060606,3.17108251,0.48372445,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,596,rekopplungsnaehe,1,offene_variante,0.109692,-0.139121,0.572879,0.320093,0.590499,0.595986,0.266091,71,0.04060133,0.05989583,0.00309432,0.13043478,2.28975,0.464,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,951,rekopplungsnaehe,1,offene_variante,0.133718,-0.165304,0.661398,0.378474,0.703615,0.585627,0.279201,71,-0.01676418,0.02351485,0.00158625,0.05882353,2.50990894,0.53615426,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2129,rekopplungsnaehe,1,zentrum_stabil,0.110076,-0.118261,0.588718,0.33317,0.55822,0.596365,0.259719,71,0.00866508,0.02285571,0.00153704,0.01449275,2.3341303,0.51942618,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2470,rekopplungsnaehe,1,zentrum_stabil,0.102885,-0.095573,0.769673,0.437936,0.48529,0.59882,0.270023,71,0.0096166,0.02682526,0.00143821,0.04347826,2.6313394,0.52470741,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2742,rekopplungsnaehe,1,zentrum_stabil,0.097267,-0.096998,0.740126,0.415429,0.422381,0.601667,0.255114,71,0.01390198,0.02144204,0.00093919,0.07462687,4.8853211,0.51926606,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2986,rekopplungsnaehe,2,zentrum_stabil,0.124397,-0.12612,0.69442,0.393821,0.533668,0.578084,0.286417,71,0.00395346,0.02835197,0.00184071,0.10144928,2.769161,0.52471655,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3302,rekopplungsnaehe,3,offene_variante,0.099346,-0.119545,0.808276,0.468069,0.461475,0.600749,0.27038,71,-0.0079079,0.0204675,0.0013218,0.0,2.73076923,0.50882724,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3654,rekopplungsnaehe,1,zentrum_stabil,0.096632,-0.087978,0.690382,0.400193,0.733923,0.596431,0.26975,71,-0.01662818,0.02332564,0.00100023,0.23529412,2.74071377,0.44792425,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4507,rekopplungsnaehe,1,offene_variante,0.124989,-0.127856,0.798026,0.45704,0.649477,0.561866,0.309485,71,0.00179986,0.02039837,0.0013182,0.04347826,3.08276798,0.52917232,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4545,rekopplungsnaehe,1,zentrum_stabil,0.112788,-0.115836,0.776935,0.450718,0.636911,0.589,0.273565,71,-0.01365471,0.03645215,0.00158539,0.04477612,2.61885246,0.48565574,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5042,rekopplungsnaehe,1,zentrum_stabil,0.102083,-0.086297,0.541574,0.31136,0.422506,0.596089,0.261166,71,-0.00058796,0.0099953,0.00075358,0.07936508,3.73257143,0.52,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5250,rekopplungsnaehe,1,zentrum_stabil,0.111542,-0.104585,0.804783,0.459706,0.487888,0.587141,0.276129,71,-0.05839329,0.06822542,0.00175803,0.23076923,7.1107739,0.52655539,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5794,rekopplungsnaehe,1,offene_variante,0.133058,-0.157888,0.433624,0.247778,0.433348,0.581712,0.276891,71,0.00689567,0.02311327,0.00142805,0.10144928,2.6824085,0.46871311,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,7622,rekopplungsnaehe,1,offene_variante,0.137396,-0.14213,0.740707,0.426806,0.35825,0.566364,0.300111,71,-0.00646577,0.01951276,0.00157416,0.01492537,2.27339901,0.47684729,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8113,rekopplungsnaehe,1,zentrum_stabil,0.082162,-0.081607,0.730065,0.41757,0.581137,0.609891,0.258397,71,-0.00587915,0.04093631,0.00198732,0.11764706,2.49958089,0.54316848,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8516,rekopplungsnaehe,1,zentrum_stabil,0.115653,-0.14627,0.798715,0.469677,0.722119,0.589128,0.275679,71,-0.01131222,0.01979638,0.00126346,0.01449275,2.40980515,0.49842866,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8936,rekopplungsnaehe,1,zentrum_stabil,0.10066,-0.11628,0.739938,0.420469,0.61809,0.602658,0.27435,71,-0.0147216,0.0231509,0.00103673,0.01492537,4.21382114,0.50406504,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,9176,rekopplungsnaehe,3,zentrum_stabil,0.083625,-0.082268,0.562049,0.320408,0.294393,0.612226,0.257904,71,-0.02569926,0.0296438,0.00145963,0.10447761,2.63249727,0.47273719,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,9956,rekopplungsnaehe,1,offene_variante,0.091237,-0.095421,0.639601,0.352932,0.656102,0.606082,0.259267,71,-0.00560551,0.02183814,0.001204,0.05882353,2.33847232,0.51296426,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1207,rekopplungsnaehe,1,zentrum_stabil,0.117604,-0.135138,0.776399,0.460829,0.449276,0.586554,0.273713,71,-0.10029967,0.12215759,0.00595358,0.17142857,3.35178364,0.46490888,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1846,rekopplungsnaehe,1,offene_variante,0.109777,-0.099853,0.76059,0.437799,0.694008,0.583717,0.287446,71,-0.09386263,0.17886932,0.01291116,0.05714286,1.99942422,0.46596352,gemischte_rohwelt,koerperlast
rekopplungsnaehe_entlastend_gehalten,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,288,rekopplungsnaehe,1,zentrum_stabil,0.106051,-0.093528,0.610292,0.357924,0.409784,0.594349,0.264637,71,0.03679333,0.05588508,0.00263285,0.08571429,3.1796628,0.53134879,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,324,rekopplungsnaehe,1,offene_variante,0.112183,-0.123086,0.564997,0.314709,0.555347,0.590197,0.267978,71,0.02346948,0.04311835,0.00277129,0.17142857,2.99875776,0.5373913,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,1389,rekopplungsnaehe,1,offene_variante,0.092967,-0.103125,0.650279,0.376579,0.752478,0.604271,0.260589,71,0.00603457,0.05062903,0.00260888,0.10144928,2.89026549,0.45790139,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,281,rekopplungsnaehe,1,offene_variante,0.120745,-0.121315,0.793201,0.456609,0.630397,0.580862,0.287758,71,0.01070288,0.01389776,0.00079647,0.1147541,2.9408284,0.52366864,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1111,rekopplungsnaehe,1,offene_variante,0.133578,-0.134621,0.841871,0.487529,0.715601,0.568915,0.308625,71,0.00788616,0.02400137,0.00132321,0.2,3.61738262,0.54745255,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1136,rekopplungsnaehe,1,offene_variante,0.138582,-0.181033,0.697149,0.391507,0.496179,0.566798,0.301061,71,-0.00851499,0.02724796,0.00120649,0.13043478,3.5745311,0.49654492,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1158,rekopplungsnaehe,1,offene_variante,0.105508,-0.100304,0.61648,0.351733,0.651388,0.595566,0.265079,71,-0.02238047,0.06917599,0.00178862,0.01449275,13.10481213,0.49373764,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1324,rekopplungsnaehe,1,offene_variante,0.108511,-0.121415,0.612854,0.347154,0.751845,0.595506,0.264782,71,-0.01665498,0.03436185,0.00172106,0.0,3.21652232,0.4643571,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1536,rekopplungsnaehe,1,offene_variante,0.115546,-0.131353,0.56136,0.317845,0.483087,0.596026,0.260948,71,-0.00927871,0.02731092,0.00130439,0.01492537,2.62488729,0.47700631,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2163,rekopplungsnaehe,1,offene_variante,0.113284,-0.099134,0.301338,0.201963,0.212923,0.589206,0.2653,71,0.01751851,0.0337728,0.0016356,0.23529412,3.55,0.53583333,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2581,rekopplungsnaehe,1,zentrum_stabil,0.119737,-0.13383,0.60577,0.345898,0.340314,0.588158,0.273371,71,-0.00504523,0.03201113,0.00238172,0.13432836,5.75584168,0.46351931,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2734,rekopplungsnaehe,1,zentrum_stabil,0.114804,-0.10904,0.866157,0.507218,0.528939,0.582287,0.280569,71,-0.00926586,0.03385602,0.00143305,0.07462687,4.35010941,0.41648432,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4365,rekopplungsnaehe,1,zentrum_stabil,0.105914,-0.096947,0.684339,0.395948,0.738905,0.597151,0.269885,71,0.0,0.01290323,0.00073922,0.14754098,2.86752827,0.48626817,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6046,rekopplungsnaehe,1,offene_variante,0.118276,-0.096719,0.729907,0.41852,0.553628,0.58456,0.277258,71,-0.01019665,0.01911872,0.00091042,0.1,4.14246947,0.4816825,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6411,rekopplungsnaehe,1,zentrum_stabil,0.078442,-0.099965,0.723889,0.412412,0.578913,0.615576,0.2661,71,-0.03752593,0.04073166,0.00124298,0.17460317,3.57862903,0.47177419,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8424,rekopplungsnaehe,1,offene_variante,0.128613,-0.132285,0.845096,0.488943,0.714676,0.566673,0.306268,71,-0.01116279,0.01376744,0.00059745,0.17460317,4.9143898,0.41530055,bewegungsbruch,starker_bruchimpuls
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8868,rekopplungsnaehe,1,zentrum_stabil,0.089532,-0.081419,0.730369,0.422242,0.731309,0.613947,0.254607,71,-0.01061738,0.02693669,0.00161448,0.07936508,3.53613281,0.56933594,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,9525,rekopplungsnaehe,1,offene_variante,0.11016,-0.079887,0.770632,0.444182,0.581558,0.614068,0.252753,71,-0.00548374,0.01057579,0.00072822,0.11111111,3.3600823,0.54320988,bewegungsbruch,bewegungsbruch
rekopplungsnaehe_entlastend_gehalten,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,9845,rekopplungsnaehe,1,zentrum_stabil,0.085054,-0.101449,0.761964,0.437502,0.65144,0.617954,0.267755,71,-0.01354751,0.01935359,0.00064875,0.12903226,3.41482966,0.47695391,bewegungsbruch,bewegungsbruch
zentrum_kurz_getragen_dann_rueckfall,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,4428,zentrum_stabil,1,spannungsrand_kippnaehe,0.126486,-0.145931,0.764582,0.42521,0.474542,0.585376,0.282578,71,0.01279344,0.02906471,0.00109338,0.10447761,8.42976589,0.52257525,bewegungsbruch,starker_bruchimpuls
zentrum_kurz_getragen_dann_rueckfall,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,4476,zentrum_stabil,5,spannungsrand_kippnaehe,0.113836,-0.113699,0.661667,0.386071,0.736508,0.602372,0.260963,71,-0.01120039,0.02885318,0.00139576,0.03030303,3.24437086,0.53907285,bewegungsbruch,bewegungsbruch
