world,family,baseline_role,observed_role,role_state,tick,timestamp_ms,passive_mcm_effect_class,hoeren_energy_tone,hoeren_energy_shift,sehen_form_stability,sehen_form_change,rezeptor_field_intake_pressure,perception_auditory_loudness,mcm_feldwirkung_mcm_tension,mcm_feldwirkung_mcm_coherence,mcm_rekopplung_quality,mcm_carry_quality,mcm_strain_quality,raw_window_rows,raw_return,raw_range_ratio,raw_body_ratio,raw_volume_to_world,raw_direction_consistency
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3135,1717247700000,stabil,-0.114307,0.001785,0.090944,0.081948,0.041843,0.067048,0.041843,0.635273,0.732825,0.573361,0.119612,13,0.00079313,0.00245738,0.00059611,0.51101712,0.0
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3155,1717253700000,stabil,-0.352929,-0.351274,-0.268809,0.095581,0.174763,0.352234,0.174763,0.517883,0.700127,0.540695,0.174116,13,0.0005613,0.00169672,0.00040149,0.41880259,0.0
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3178,1717260600000,stabil,0.368694,0.174054,-0.179135,0.217068,0.137845,0.286945,0.137845,0.642426,0.710032,0.548848,0.153076,13,-0.00029286,0.00159465,0.00040791,0.31725096,0.166667
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3182,1717261800000,stabil,-0.260532,-0.321472,0.187927,-0.042649,0.140258,0.286127,0.140258,0.667395,0.719361,0.556735,0.149277,13,-0.00014867,0.00133475,0.00027945,0.2655725,0.0
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3186,1717263000000,stabil,-0.165959,0.105766,-0.007633,-0.072294,0.069859,0.140678,0.069859,0.697988,0.720118,0.556792,0.134492,13,0.00134106,0.00507059,0.00031424,1.12106545,0.0
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3195,1717265700000,stabil,-0.417668,0.065371,0.176229,-0.026767,0.133677,0.269703,0.133677,0.681982,0.717732,0.556092,0.151064,13,0.00149014,0.00507374,0.00036955,1.16162246,0.0
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3201,1717267500000,stabil,-0.184199,-0.205996,-0.053183,-0.042356,0.092072,0.193354,0.092072,0.658881,0.723433,0.562975,0.139615,13,-0.00042155,0.00078274,0.00024151,0.19068503,0.0
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3208,1717269600000,stabil,0.34091,0.237681,-0.11239,0.17041,0.140043,0.297554,0.140043,0.606482,0.704449,0.543904,0.160509,13,-0.00022226,0.00143036,0.00030386,0.17293288,0.166667
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3217,1717272300000,stabil,0.236552,0.255145,-0.268183,0.131379,0.122383,0.244361,0.122383,0.603026,0.716835,0.554653,0.143429,13,0.00036691,0.00122017,0.00037519,0.30114726,0.333333
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3219,1717272900000,stabil,-0.279713,-0.55119,-0.145814,0.099881,0.186888,0.393733,0.186888,0.499551,0.699436,0.538926,0.173707,13,0.00055821,0.00122006,0.00034783,0.2991927,0.333333
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3229,1717275900000,stabil,-0.321662,-0.380921,-0.237104,-0.038514,0.172049,0.346551,0.172049,0.498944,0.70614,0.5443,0.164161,13,0.00037967,0.00127572,0.00032981,0.23755581,0.166667
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3232,1717276800000,stabil,0.072817,0.143726,-0.208965,0.131169,0.061308,0.102599,0.061308,0.604254,0.728448,0.567706,0.125604,13,0.00068258,0.00157838,0.00035472,0.27697645,0.166667
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3248,1717281600000,stabil,-0.420291,-0.062976,0.024702,-0.000528,0.132639,0.270219,0.132639,0.680244,0.716567,0.555912,0.153335,13,0.00028759,0.00178085,0.00037339,0.261744,0.166667
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3250,1717282200000,stabil,-0.374712,-0.172781,-0.150152,-0.050735,0.143067,0.289901,0.143067,0.604347,0.71574,0.554574,0.153059,13,-3.98e-06,0.00178019,0.00037022,0.2504723,0.166667
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3280,1717291200000,stabil,0.024846,0.149307,0.08392,-0.16972,0.045327,0.07712,0.045327,0.621616,0.731488,0.574706,0.125105,13,-0.00046819,0.00216089,0.00048961,0.42827886,0.333333
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3296,1717296000000,stabil,-0.076304,-0.350748,0.135983,0.132032,0.091808,0.191571,0.091808,0.698573,0.723047,0.565178,0.137805,13,0.00070242,0.00253435,0.00040441,0.36101671,0.333333
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3303,1717298100000,stabil,0.149299,0.46511,-0.160279,-0.181852,0.132943,0.281939,0.132943,0.582329,0.704558,0.545198,0.161007,13,0.00096491,0.00243086,0.0003346,0.31642471,0.636364
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3320,1717303200000,stabil,-0.353492,-0.228479,0.420351,-0.036186,0.150297,0.300986,0.150297,0.678076,0.711846,0.551717,0.16289,13,0.00082734,0.00180636,0.00023026,0.16586729,0.666667
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3323,1717304100000,stabil,-0.305957,-0.219735,-0.141381,0.021473,0.133081,0.269744,0.133081,0.590023,0.715546,0.554973,0.153608,13,0.00033208,0.00121855,0.00019761,0.17318533,0.166667
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3327,1717305300000,stabil,-0.34482,-0.14803,0.044922,0.025197,0.128164,0.262169,0.128164,0.678911,0.721766,0.563551,0.148776,13,-0.00121171,0.00173752,0.00019664,0.18000634,0.5
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3342,1717309800000,stabil,0.236961,0.363988,-0.015525,0.093698,0.139829,0.290312,0.139829,0.599781,0.71605,0.552334,0.146981,13,0.00069475,0.00188409,0.00034394,0.3268088,0.333333
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3353,1717313100000,stabil,-0.289788,-0.460516,0.020731,0.053496,0.173738,0.361494,0.173738,0.557882,0.708583,0.54725,0.162909,13,-0.00102093,0.00194485,0.0002552,0.37393818,0.0
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3357,1717314300000,stabil,-0.1427,-0.263625,-0.22885,0.023812,0.098144,0.193489,0.098144,0.607245,0.719976,0.562402,0.149229,13,-0.00046395,0.00195064,0.00023644,0.42035621,0.166667
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3361,1717315500000,stabil,0.4852,-0.059066,-0.318512,0.145685,0.15547,0.306224,0.15547,0.600224,0.702083,0.542382,0.167434,13,0.00038451,0.00150912,0.00022182,0.35888752,0.5
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3372,1717318800000,stabil,-0.231402,0.115951,0.134314,0.09558,0.08818,0.182913,0.08818,0.710799,0.716325,0.553627,0.140708,13,-0.00245985,0.00335252,0.00034835,0.52160263,0.090909
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3376,1717320000000,stabil,0.177079,-0.311832,0.474517,0.088495,0.113037,0.233676,0.113037,0.800888,0.722244,0.564834,0.143041,13,-0.00519219,0.00636695,0.00055961,0.89478812,0.272727
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3382,1717321800000,tragend_unruhig,-0.23974,0.040227,-0.213913,0.368985,0.089966,0.155944,0.089966,0.532582,0.695437,0.543372,0.169953,13,-0.00428945,0.00546549,0.00068312,0.98792657,0.0
btc quiet 2024 5m 4k,dio_1uof,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3389,1717323900000,stabil,-0.012418,0.009753,-0.219852,0.390263,0.030421,0.011299,0.030421,0.501514,0.712025,0.548948,0.134799,13,0.00010599,0.00318378,0.00052433,0.42742247,0.0
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3391,1717324500000,stabil,-0.396618,-0.288034,-0.088277,-0.048271,0.16834,0.351013,0.16834,0.546581,0.701468,0.542036,0.171751,13,-0.0004441,0.00318036,0.0005498,0.38712473,0.166667
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3397,1717326300000,stabil,-0.251247,-0.464983,-0.312887,0.07521,0.171149,0.341016,0.171149,0.473783,0.704363,0.542436,0.165014,13,0.00208024,0.00303052,0.00047026,0.32336043,0.333333
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3409,1717329900000,stabil,-0.350856,-0.304236,-0.316852,-0.122228,0.164614,0.331276,0.164614,0.524364,0.700951,0.543678,0.171924,13,0.00666977,0.01047116,0.00139443,1.6074395,0.333333
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3417,1717332300000,stabil,-0.126702,0.033029,-0.142931,-0.077858,0.051413,0.08736,0.051413,0.612038,0.731728,0.573676,0.12413,13,-0.00191844,0.00511179,0.00106276,0.82598569,0.0
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3423,1717334100000,stabil,-0.074745,0.082293,-0.215679,0.200483,0.053946,0.077915,0.053946,0.579164,0.727464,0.567576,0.125173,13,-0.00092458,0.00481432,0.000906,0.64208207,0.166667
btc quiet 2024 5m 4k,dio_1uof,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3432,1717336800000,stabil,-0.015373,0.082001,-0.236973,-0.296229,0.042681,0.043357,0.042681,0.550724,0.713584,0.550399,0.136599,13,0.00396146,0.00608144,0.00076178,1.68933238,0.333333
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3434,1717337400000,stabil,-0.295325,-0.138059,-0.004134,0.074585,0.108874,0.229273,0.108874,0.714007,0.719361,0.561551,0.143869,13,0.00525711,0.00750364,0.00084778,2.01609887,0.333333
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3443,1717340100000,tragend_unruhig,-0.214687,-0.069941,-0.248928,0.327517,0.090168,0.153894,0.090168,0.557208,0.700637,0.547614,0.163549,13,-0.00265659,0.00650316,0.00096503,1.78433058,0.166667
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3446,1717341000000,stabil,-0.153426,-0.041216,-0.134585,-0.158519,0.060125,0.106298,0.060125,0.623469,0.73093,0.573592,0.125793,13,-0.00454412,0.0061334,0.0007936,0.63321868,0.0
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3458,1717344600000,stabil,-0.166073,-0.560103,-0.254264,0.143308,0.160046,0.331565,0.160046,0.52022,0.70228,0.545201,0.170212,13,0.00010677,0.00323093,0.00049741,0.46865663,0.333333
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3460,1717345200000,stabil,0.075026,0.12434,0.339938,0.024648,0.054354,0.095738,0.054354,0.655438,0.731954,0.575874,0.124805,13,-0.00023804,0.00323062,0.00058247,0.46044505,0.333333
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3485,1717352700000,tragend_unruhig,0.075344,0.169966,-0.047888,0.433721,0.069157,0.115085,0.069157,0.494734,0.700234,0.548215,0.160502,13,-0.0039478,0.00754235,0.00116513,1.42830194,0.166667
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3490,1717354200000,stabil,-0.394894,-0.279672,-0.071263,-0.091873,0.163548,0.346501,0.163548,0.561657,0.696639,0.540837,0.179113,13,-0.00262993,0.00734466,0.00084052,1.54311655,0.166667
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3497,1717356300000,tragend_unruhig,-0.271608,-0.018115,-0.070489,0.426596,0.089993,0.165141,0.089993,0.545626,0.696543,0.546201,0.167868,13,0.00089229,0.00758672,0.00059885,1.48972361,0.333333
btc quiet 2024 5m 4k,dio_1lsu,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3503,1717358100000,stabil,0.132439,0.326445,-0.087038,-0.151538,0.10105,0.213922,0.10105,0.637792,0.714385,0.555535,0.148205,13,0.00225782,0.0050785,0.00056209,1.00269696,0.333333
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3510,1717360200000,stabil,-0.036656,0.098215,-0.147329,0.141296,0.042111,0.062511,0.042111,0.617514,0.733514,0.572812,0.117294,13,0.00100822,0.00374187,0.00048606,0.36755363,0.333333
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3527,1717365300000,stabil,-0.358417,-0.270344,-0.271349,-0.088189,0.160232,0.321426,0.160232,0.539868,0.703884,0.545455,0.168697,13,0.00089952,0.00225507,0.00044214,0.24758771,0.0
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3529,1717365900000,stabil,-0.048404,-0.459094,0.108032,-0.042729,0.105471,0.220894,0.105471,0.616952,0.719273,0.560802,0.148615,13,0.00211093,0.00337634,0.00046492,0.29473282,0.333333
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3531,1717366500000,stabil,-0.231267,-0.065329,0.018404,0.078804,0.079044,0.161573,0.079044,0.689925,0.717343,0.554387,0.138558,13,0.00153811,0.00337817,0.00050931,0.31265922,0.166667
btc quiet 2024 5m 4k,dio_0oc3,spannungsnahe_belastung,spannungsnahe_belastung,stabil,3542,1717369800000,stabil,-0.294074,-0.469727,-0.334025,-0.035113,0.185585,0.367848,0.185585,0.448682,0.703653,0.54064,0.167574,13,-0.00163305,0.00197158,0.00034897,0.28312681,0.5
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3545,1717370700000,stabil,-0.155624,-0.251463,-0.028277,0.042253,0.093981,0.195876,0.093981,0.661886,0.725778,0.567022,0.1396,13,-0.00164223,0.0029837,0.00034992,0.28093477,0.5
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3587,1717383300000,stabil,-0.05831,0.095471,0.040986,-0.072984,0.045159,0.073917,0.045159,0.594676,0.732419,0.57524,0.122286,13,-0.00752706,0.00862128,0.00095206,0.93121782,0.166667
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3610,1717390200000,stabil,-0.036901,-0.150652,0.112138,0.161359,0.049346,0.084677,0.049346,0.612807,0.729361,0.569267,0.122789,13,0.00433895,0.0055815,0.00093502,0.84870861,0.0
btc quiet 2024 5m 4k,dio_1uof,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3611,1717390500000,tragend_unruhig,0.061044,0.043037,-0.137824,-0.359983,0.04376,0.053481,0.04376,0.538288,0.706877,0.546549,0.145127,13,0.00378768,0.00505151,0.00094913,0.84192789,0.166667
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3622,1717393800000,stabil,-0.024819,-0.157162,-0.235387,-0.092591,0.053271,0.080403,0.053271,0.595711,0.733134,0.574709,0.122391,13,0.00458281,0.00560702,0.00075226,1.13388718,0.166667
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3662,1717405800000,stabil,-0.14238,-0.276383,0.200948,0.178539,0.097453,0.198661,0.097453,0.73057,0.719632,0.563959,0.142422,13,-0.00388752,0.00604764,0.00084978,0.84322078,0.166667
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3665,1717406700000,tragend_unruhig,-0.054517,0.139452,-0.195629,0.41828,0.062696,0.09019,0.062696,0.486037,0.706257,0.552894,0.152967,13,-0.00076335,0.00427304,0.00071698,0.71039233,0.0
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3682,1717411800000,stabil,0.480071,0.043682,0.40304,-0.097434,0.14292,0.296788,0.14292,0.715477,0.704323,0.548755,0.166048,13,0.00076266,0.00525121,0.00071346,1.15206842,0.0
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3708,1717419600000,stabil,-0.152125,0.003816,-0.323823,-0.286477,0.066542,0.089835,0.066542,0.529492,0.714156,0.558328,0.144514,13,0.00379048,0.00690395,0.00137625,1.74811673,0.166667
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3709,1717419900000,tragend_unruhig,-0.111159,0.049236,-0.276251,-0.470891,0.066139,0.085151,0.066139,0.492764,0.70823,0.557623,0.152302,13,0.00737781,0.00951023,0.00159935,2.2236059,0.0
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3711,1717420500000,stabil,-0.254801,-0.136943,0.58909,0.154035,0.101965,0.205301,0.101965,0.791117,0.724779,0.569996,0.138612,13,0.00413185,0.00737446,0.00123747,2.09596776,0.0
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3712,1717420800000,tragend_unruhig,-0.070393,0.200613,-0.132872,0.373705,0.072465,0.125086,0.072465,0.513145,0.709822,0.559559,0.153433,13,0.00870065,0.01160086,0.00147912,2.52043646,0.166667
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3725,1717424700000,stabil,-0.212258,-0.108927,-0.35087,0.270236,0.099036,0.168859,0.099036,0.531777,0.706551,0.555269,0.162453,13,-0.01958538,0.01964245,0.00247034,3.38594452,0.333333
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3753,1717433100000,tragend_unruhig,-0.209075,0.060508,-0.331917,0.256171,0.089364,0.146677,0.089364,0.541432,0.704795,0.555122,0.165588,13,-0.00518176,0.00947406,0.00152508,1.32934064,0.166667
btc quiet 2024 5m 4k,dio_1uof,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3765,1717436700000,tragend_unruhig,0.0508,-0.063536,-0.112848,-0.425237,0.045249,0.056149,0.045249,0.497443,0.704415,0.544869,0.147196,13,0.00335884,0.00855807,0.00083116,0.76634309,0.5
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3771,1717438500000,tragend_unruhig,0.083649,-0.252227,-0.306227,0.350014,0.091527,0.154452,0.091527,0.522775,0.70184,0.552833,0.168078,13,0.00123695,0.0040627,0.00067139,0.66568024,0.333333
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3775,1717439700000,stabil,-0.168019,-0.181425,0.518692,-0.122722,0.086205,0.173649,0.086205,0.739082,0.713366,0.553195,0.14552,13,-0.00144596,0.00406401,0.00085493,0.67463778,0.166667
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3782,1717441800000,stabil,-0.324195,-0.098647,0.558978,0.186291,0.111679,0.229465,0.111679,0.796086,0.720615,0.566728,0.14478,13,-0.00436726,0.00609012,0.00065329,0.66278174,0.5
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3786,1717443000000,stabil,-0.09714,-0.06263,-0.139948,-0.151945,0.050365,0.082646,0.050365,0.618803,0.733647,0.575823,0.120886,13,-0.00138543,0.00407518,0.00062571,0.65452449,0.333333
btc quiet 2024 5m 4k,dio_06s7,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3799,1717446900000,stabil,-0.012115,0.137433,0.388419,-0.087487,0.042011,0.064748,0.042011,0.63695,0.739258,0.581953,0.112902,13,-0.00017557,0.00649659,0.00090057,0.93053545,0.333333
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3801,1717447500000,stabil,-0.319187,-0.014707,0.571748,0.069995,0.09482,0.191305,0.09482,0.780555,0.731566,0.575107,0.129096,13,-0.00330649,0.00698262,0.00097804,0.89092227,0.5
btc quiet 2024 5m 4k,dio_1r55,uebergang_oeffnung,uebergang_oeffnung,stabil,3810,1717450200000,stabil,-0.194718,-0.363664,-0.070821,0.050095,0.127697,0.265675,0.127697,0.575891,0.710939,0.550907,0.158357,13,-0.00189013,0.00451482,0.00069384,0.58026186,0.0
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3812,1717450800000,stabil,-0.197818,-0.087318,0.163045,0.19391,0.076492,0.151408,0.076492,0.688737,0.720083,0.55833,0.135201,13,-0.00427594,0.00473683,0.00067612,0.62092285,0.166667
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3813,1717451100000,stabil,-0.202775,0.032627,0.49182,-0.052744,0.067033,0.131313,0.067033,0.792424,0.732949,0.572963,0.122447,13,-0.00419368,0.00534511,0.00066992,0.66701401,0.166667
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3817,1717452300000,stabil,0.414534,-0.021629,0.646877,-0.055169,0.120313,0.249514,0.120313,0.787446,0.718415,0.56472,0.149028,13,0.00135009,0.00535487,0.00073067,0.62223772,0.166667
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3824,1717454400000,tragend_unruhig,-0.157071,-0.064253,0.051776,-0.340851,0.069769,0.118087,0.069769,0.546021,0.700249,0.554047,0.168818,13,0.00030156,0.0048472,0.00060454,0.56057964,0.166667
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3826,1717455000000,stabil,-0.30779,0.08683,0.092912,-0.074346,0.103144,0.214987,0.103144,0.696006,0.725257,0.568011,0.137428,13,0.00110343,0.00398194,0.00054374,0.43144151,0.333333
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3837,1717458300000,tragend_unruhig,-0.201376,-0.006759,-0.182158,0.319254,0.072754,0.119637,0.072754,0.55114,0.707965,0.55912,0.158207,13,-0.00226496,0.00382784,0.00052492,0.58940224,0.166667
btc quiet 2024 5m 4k,dio_00ja,gemischte_nachbarschaft,uebergang_oeffnung,gekippt,3851,1717462500000,tragend_unruhig,0.007576,0.309937,-0.334372,-0.335335,0.083734,0.134567,0.083734,0.495519,0.705639,0.554638,0.161522,13,0.00463061,0.00631916,0.00080711,0.57880815,0.333333
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3861,1717465500000,stabil,-0.013474,0.163216,-0.087309,0.018395,0.044737,0.076366,0.044737,0.649638,0.735259,0.574211,0.115157,13,0.0029945,0.0042702,0.00062137,0.54854697,0.166667
btc quiet 2024 5m 4k,dio_1kpz,stabilisierende_rueckbindung,stabilisierende_rueckbindung,stabil,3868,1717467600000,stabil,-0.080304,0.097314,0.019411,0.156573,0.05068,0.087448,0.05068,0.649032,0.736377,0.575484,0.112779,13,0.00037626,0.00369806,0.00065012,0.54596124,0.0
btc quiet 2024 5m 4k,dio_0tay,kohaerente_bruecke,stabilisierende_rueckbindung,gekippt,3872,1717468800000,stabil,0.181739,0.15693,0.40029,0.048775,0.08504,0.171319,0.08504,0.712299,0.716761,0.559231,0.14551,13,0.00217893,0.0035573,0.00070055,0.4386031,0.166667
btc quiet 2024 5m 4k,dio_17ct,kohaerente_bruecke,kohaerente_bruecke,stabil,3874,1717469400000,stabil,-0.321824,-0.090149,-0.05315,0.087657,0.106807,0.22452,0.106807,0.703077,0.718559,0.563829,0.148441,13,7.233e-05,0.00417531,0.00067202,0.40381677,0.166667
