row_type,sources,phase_rows,phase_local_quality,inherited_window_quality,window_to_phase_transitions,phase_profile,asset_profile,quality_matches_window,quality_differs_from_window,count,share,source_report,asset,window_start,family,phase,family_reading,dominant_role,rekopplung,strain,afterimage,temporal,null_count,null_kinds,null_share,null_rekopplung,null_strain,null_afterimage,null_temporal,share_edge,rekopplung_edge,strain_edge,afterimage_edge,temporal_edge
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,66,0.024774774774774775,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_14wj,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7684987878787879,0.14569513636363635,0.8564102272727272,0.9507905151515151,2,null_random;null_shuffle,0.03265765765765766,0.7716630574712644,0.14594767816091953,0.8642932405063292,0.9541414482758621,-0.007882883,-0.00316427,-0.000252542,-0.007883013,-0.003350933
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,51,0.019136960600375234,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_00ly,frueh,anschlussfaehige_oberflaeche,field_stabil,0.7555859411764706,0.1519136862745098,0.6901489803921569,0.8605564509803921,2,null_random;null_shuffle,0.021388367729831145,0.7567424385964912,0.1523540350877193,0.7019119649122806,0.866372596491228,-0.002251407,-0.001156497,-0.000440349,-0.011762985,-0.005816146
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,46,0.01726078799249531,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_00ly,mitte,anschlussfaehige_oberflaeche,field_stabil,0.760633,0.159865,0.8784281956521739,0.9490600869565218,2,null_random;null_shuffle,0.01726078799249531,0.7640133043478261,0.15873867391304347,0.8869993333333333,0.9509598974358974,0.0,-0.003380304,0.001126326,-0.008571138,-0.00189981
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,47,0.017642642642642644,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_00ly,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7633951276595744,0.15715304255319149,0.8810358723404256,0.9539832765957448,2,null_random;null_shuffle,0.017642642642642644,0.7653162765957446,0.15709029787234044,0.8881278444444445,0.9554610222222222,0.0,-0.001921149,6.2745e-05,-0.007091972,-0.001477746
phase_local_detail,,,phase_kernnah,kernnah_ohne_feldzeit,,,,False,,40,0.0150093808630394,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_06s7,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.763981625,0.13962865,0.6600503,0.84407055,2,null_random;null_shuffle,0.01350844277673546,0.7633455625,0.1395582777777778,0.6431375,0.8344781388888889,0.001500938,0.000636063,7.0372e-05,0.0169128,0.009592411
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,42,0.01575984990619137,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_06s7,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.770742619047619,0.14566292857142857,0.8615206666666666,0.9446859999999999,2,null_random;null_shuffle,0.01876172607879925,0.77439718,0.14588624,0.8639290833333333,0.9434710208333333,-0.003001876,-0.003654561,-0.000223311,-0.002408417,0.001214979
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,49,0.01839339339339339,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_06s7,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7719870612244898,0.1461277755102041,0.8799246734693877,0.9546935918367347,2,null_random;null_shuffle,0.01463963963963964,0.7737901428571429,0.1474775142857143,0.8910339714285714,0.9572032285714286,0.003753754,-0.001803082,-0.001349739,-0.011109298,-0.002509637
phase_local_detail,,,phase_kernnah,kernnah_ohne_feldzeit,,,,False,,42,0.01575984990619137,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0oc3,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7289382857142856,0.1872782619047619,0.6717174047619048,0.8487420000000001,2,null_random;null_shuffle,0.01125703564727955,0.7259451,0.18405763636363634,0.6074208999999999,0.8159015666666666,0.004502814,0.002993186,0.003220626,0.064296505,0.032840433
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,41,0.015384615384615385,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0oc3,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7363797560975609,0.19240065853658536,0.8808537073170731,0.9492988292682928,2,null_random;null_shuffle,0.017636022514071294,0.7355626666666666,0.19323733333333334,0.8716794166666667,0.9412555416666667,-0.002251407,0.000817089,-0.000836675,0.009174291,0.008043288
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,41,0.01539039039039039,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0oc3,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7377632682926829,0.19237660975609755,0.887786487804878,0.9557329512195122,2,null_random;null_shuffle,0.010885885885885885,0.738086448275862,0.1935814827586207,0.9057970689655173,0.9591173793103448,0.004504505,-0.00032318,-0.001204873,-0.018010581,-0.003384428
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,42,0.01575984990619137,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1lsu,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7459107857142857,0.1675062380952381,0.6503954285714285,0.8405812380952381,2,null_random;null_shuffle,0.016135084427767354,0.7467496341463414,0.16908431707317073,0.6724782926829268,0.8474330697674418,-0.000375235,-0.000838848,-0.001578079,-0.022082864,-0.006851832
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,41,0.015384615384615385,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1lsu,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7515039268292684,0.17177885365853657,0.8678089999999999,0.9427640975609757,2,null_random;null_shuffle,0.01801125703564728,0.7534000000000001,0.1739150416666667,0.8811122564102564,0.9448566875000001,-0.002626642,-0.001896073,-0.002136188,-0.013303256,-0.00209259
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,40,0.015015015015015015,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1lsu,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.752376825,0.17251577499999998,0.86636475,0.946509275,2,null_random;null_shuffle,0.012387387387387387,0.7543964242424241,0.1707108484848485,0.9095641875,0.95510565625,0.002627628,-0.002019599,0.001804927,-0.043199437,-0.008596381
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,23,0.008630393996247656,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_06er,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7669856086956521,0.1336626086956522,0.5424254347826087,0.7849795217391303,2,null_random;null_shuffle,0.014634146341463415,0.772582,0.13651946875,0.6554053846153847,0.8426147948717949,-0.006003752,-0.005596391,-0.00285686,-0.11297995,-0.057635273
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,48,0.01801125703564728,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_06er,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7748373333333333,0.1424683125,0.8477215208333333,0.9361679375,2,null_random;null_shuffle,0.02401500938086304,0.776618203125,0.1448019375,0.8900001428571428,0.9488712499999999,-0.006003752,-0.00178087,-0.002333625,-0.042278622,-0.012703312
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,45,0.016891891891891893,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_06er,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7766436,0.14253806666666666,0.8631033111111112,0.9493307333333334,2,null_random;null_shuffle,0.02027027027027027,0.7809948333333333,0.1427722037037037,0.9125135238095238,0.9589199523809524,-0.003378378,-0.004351233,-0.000234137,-0.049410213,-0.009589219
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,41,0.015384615384615385,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_17ct,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.746114756097561,0.16312846341463413,0.6616192682926829,0.841739756097561,2,null_random;null_shuffle,0.022138836772983114,0.753935406779661,0.16386383333333332,0.714808779661017,0.869527372881356,-0.006754221,-0.007820651,-0.00073537,-0.053189511,-0.027787617
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,41,0.015384615384615385,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_17ct,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7549174146341463,0.17023553658536583,0.8600017804878048,0.940726243902439,2,null_random;null_shuffle,0.02326454033771107,0.75880684,0.16873368,0.8702630322580646,0.94564932,-0.007879925,-0.003889425,0.001501857,-0.010261252,-0.004923076
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,31,0.011636636636636636,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_17ct,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7572993548387097,0.17064945161290324,0.894850064516129,0.9552674193548387,2,null_random;null_shuffle,0.02027027027027027,0.759357425925926,0.1688058148148148,0.8991689655172415,0.9582038275862069,-0.008633634,-0.002058071,0.001843637,-0.004318901,-0.002936408
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,36,0.01350844277673546,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0dd2,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7587404722222222,0.15043122222222222,0.6257880555555555,0.8313157777777778,2,null_random;null_shuffle,0.013133208255159476,0.7612276,0.1496040857142857,0.6334106060606061,0.8311336857142857,0.000375235,-0.002487128,0.000827137,-0.007622551,0.000182092
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,38,0.01425891181988743,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0dd2,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7645116052631579,0.15763684210526316,0.8718745263157894,0.9453769736842106,2,null_random;null_shuffle,0.016885553470919325,0.7699988888888888,0.155884,0.870982,0.9432391470588236,-0.002626642,-0.005487284,0.001752842,0.000892526,0.002137827
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,31,0.011636636636636636,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0dd2,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7660311612903226,0.15724203225806452,0.8623845806451613,0.9489537741935484,2,null_random;null_shuffle,0.015765765765765764,0.7681860714285714,0.15613642857142856,0.9283896111111112,0.9642655555555556,-0.004129129,-0.00215491,0.001105604,-0.06600503,-0.015311781
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,39,0.014634146341463415,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0pz6,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7608790769230769,0.1482045128205128,0.6487604102564103,0.8391804871794872,2,null_random;null_shuffle,0.01876172607879925,0.7630162765957447,0.14770131914893617,0.6902449574468085,0.8596194,-0.00412758,-0.0021372,0.000503194,-0.041484547,-0.020438913
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,31,0.011632270168855536,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0pz6,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7684479677419355,0.15299551612903226,0.8739531935483871,0.9449253548387097,2,null_random;null_shuffle,0.020637898686679174,0.7703449285714286,0.15275657142857144,0.872087109090909,0.9476270363636363,-0.009005629,-0.001896961,0.000238945,0.001866084,-0.002701682
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,34,0.012762762762762763,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0pz6,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7683739117647059,0.15418661764705882,0.891157294117647,0.9554901176470587,2,null_random;null_shuffle,0.019144144144144143,0.7688114705882353,0.1541858431372549,0.8835928431372548,0.9545926274509804,-0.006381381,-0.000437559,7.75e-07,0.007564451,0.00089749
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,34,0.01275797373358349,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0obq,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.739423705882353,0.1723485,0.6339195882352942,0.8294893235294117,2,null_random;null_shuffle,0.01425891181988743,0.7435165263157895,0.1693616,0.6496149736842106,0.8360305789473684,-0.001500938,-0.00409282,0.0029869,-0.015695385,-0.006541255
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,36,0.01350844277673546,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0obq,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7446363055555555,0.18051533333333333,0.8724591944444444,0.9444535833333334,2,null_random;null_shuffle,0.010131332082551596,0.7453305925925926,0.180128,0.8821518888888888,0.9455066666666667,0.003377111,-0.000694287,0.000387333,-0.009692694,-0.001053083
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,25,0.009384384384384385,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0obq,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7448315200000001,0.18254728,0.89937956,0.95697784,2,null_random;null_shuffle,0.010885885885885885,0.7484668620689656,0.1814004827586207,0.9064461379310345,0.957839275862069,-0.001501502,-0.003635342,0.001146797,-0.007066578,-0.000861436
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,33,0.012382739212007506,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_00ja,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7245119696969697,0.17784148484848486,0.6226200303030304,0.8255145151515152,2,null_random;null_shuffle,0.01050656660412758,0.7315532857142857,0.17376325925925928,0.5878703571428572,0.8069679285714286,0.001876173,-0.007041316,0.004078226,0.034749673,0.018546587
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,23,0.008630393996247656,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_00ja,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7346760869565216,0.18553260869565216,0.8609300869565217,0.937018,2,null_random;null_shuffle,0.01200750469043152,0.7370810869565217,0.18453890625,0.8725288260869566,0.9372391304347826,-0.003377111,-0.002405,0.000993702,-0.011598739,-0.00022113
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,38,0.014264264264264264,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_00ja,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7361171315789473,0.1842073157894737,0.8614332368421053,0.9443578684210526,2,null_random;null_shuffle,0.010135135135135136,0.7383830434782609,0.18415273913043478,0.9045949999999999,0.9537155185185185,0.004129129,-0.002265912,5.4577e-05,-0.043161763,-0.00935765
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,24,0.00900562851782364,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1r55,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7483535416666666,0.15706316666666667,0.5503004166666666,0.7889830833333332,1,null_random,0.005628517823639775,0.7513613333333333,0.15932233333333334,0.43918,0.7306768,0.003377111,-0.003007792,-0.002259167,0.111120417,0.058306283
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,31,0.011632270168855536,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1r55,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7542191290322581,0.16929358064516128,0.8656582903225807,0.9365444193548387,1,null_random,0.014634146341463415,0.7576857948717949,0.16683451282051281,0.815131564102564,0.9203908461538461,-0.003001876,-0.003466666,0.002459068,0.050526726,0.016153573
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,34,0.012762762762762763,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1r55,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7564412352941177,0.16756655882352942,0.8499301764705882,0.9403825294117647,1,null_random,0.01126126126126126,0.7612386,0.16452813333333335,0.8340290333333333,0.9376111333333333,0.001501502,-0.004797365,0.003038425,0.015901143,0.002771396
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,30,0.01125703564727955,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1ewh,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7433905000000001,0.16181396666666667,0.6129042666666666,0.8178724666666667,2,null_random;null_shuffle,0.01425891181988743,0.7477220789473684,0.1631805652173913,0.6509511315789474,0.8393416578947368,-0.003001876,-0.004331579,-0.001366599,-0.038046865,-0.021469191
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,31,0.011632270168855536,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1ewh,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7467191612903226,0.17306641935483869,0.8625209677419355,0.9398034516129032,2,null_random;null_shuffle,0.013133208255159476,0.7533392,0.17041085714285714,0.8715926363636364,0.9444752,-0.001500938,-0.006620039,0.002655562,-0.009071669,-0.004671748
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,28,0.010510510510510511,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1ewh,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7463895,0.17571407142857143,0.8972008928571429,0.9560154285714286,2,null_random;null_shuffle,0.012012012012012012,0.75431903125,0.17031284375,0.8932900625,0.95716465625,-0.001501502,-0.007929531,0.005401228,0.00391083,-0.001149228
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,30,0.01125703564727955,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1q85,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7376442,0.1731258333333333,0.6009643,0.8115734333333333,2,null_random;null_shuffle,0.01275797373358349,0.7403659117647059,0.17292988235294118,0.6389495294117647,0.8292174999999999,-0.001500938,-0.002721712,0.000195951,-0.037985229,-0.017644067
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,31,0.011632270168855536,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1q85,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.747212,0.1786778387096774,0.8743268387096774,0.9423569677419356,2,null_random;null_shuffle,0.01876172607879925,0.74693436,0.1821678,0.8890186666666666,0.94409638,-0.007129456,0.00027764,-0.003489961,-0.014691828,-0.001739412
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,25,0.009384384384384385,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1q85,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.74532956,0.18314876000000002,0.89918488,0.95189708,2,null_random;null_shuffle,0.013513513513513514,0.7498567199999999,0.18146628,0.8985734000000001,0.9506978333333334,-0.004129129,-0.00452716,0.00168248,0.00061148,0.001199247
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,24,0.00900562851782364,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1kpz,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7622751249999999,0.13706474999999999,0.5637359583333333,0.79339225,2,null_random;null_shuffle,0.01350844277673546,0.7644179310344829,0.13663966666666666,0.6314263611111112,0.8316980555555555,-0.004502814,-0.002142806,0.000425083,-0.067690403,-0.038305806
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,32,0.01200750469043152,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1kpz,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.768282125,0.1468358125,0.8550215625,0.93561715625,2,null_random;null_shuffle,0.010881801125703566,0.7727220666666667,0.14681831034482756,0.8959186666666666,0.9450649333333333,0.001125704,-0.004439942,1.7502e-05,-0.040897104,-0.009447777
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,29,0.010885885885885885,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_1kpz,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7718323448275861,0.1460118275862069,0.8946966206896552,0.9555105517241379,2,null_random;null_shuffle,0.013888888888888888,0.7729799615384615,0.14812642307692309,0.8902992307692308,0.9525281153846153,-0.003003003,-0.001147617,-0.002114595,0.00439739,0.002982436
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,25,0.009380863039399626,docs\befunde\1848_ANSCHLUSSQUALITAET_NEUE_FENSTER.csv,XRP,2000,dio_0tay,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.74988032,0.15637724,0.5696477999999999,0.79815956,2,null_random;null_shuffle,0.014634146341463415,0.7544833333333333,0.1585231935483871,0.6596365384615385,0.8418814102564102,-0.005253283,-0.004603013,-0.002145954,-0.089988738,-0.04372185
