row_type,phase_pairs,baseline_sources,baseline_phase_keys,followup_phase_keys,phase_repro_states,phase_transitions,phase_state_profile,phase_repro_state,count,share,asset,family,phase,baseline_attachment_quality,followup_attachment_quality,baseline_profile,followup_profile,baseline_observations,followup_observations,baseline_share,followup_share,baseline_rekopplung,followup_rekopplung,baseline_afterimage,followup_afterimage,baseline_temporal,followup_temporal
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0m9z,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.030269,0.033891,0.745251,0.746629,0.862858,0.852899,0.952641,0.948697
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0h9h,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.027426,0.030017,0.762618,0.756871,0.738885,0.714318,0.88725,0.876789
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0h9h,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.025948,0.024453,0.765032,0.764715,0.866755,0.867809,0.95031,0.94895
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0h9h,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.027305,0.028743,0.765633,0.764865,0.873629,0.866556,0.955116,0.952407
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1u5i,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.024069,0.026158,0.764637,0.758103,0.720646,0.704919,0.881325,0.873412
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1u5i,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.02062,0.022737,0.76886,0.7679,0.866465,0.855719,0.952921,0.948886
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1u5i,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.023364,0.020163,0.768712,0.770887,0.874478,0.875423,0.957842,0.957416
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_06er,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.023937,0.028087,0.78089,0.774732,0.712605,0.704056,0.879283,0.875271
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_06er,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.017862,0.01523,0.783142,0.783055,0.87605,0.866507,0.95461,0.951492
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_06er,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.027642,0.024668,0.785045,0.78444,0.858371,0.872858,0.953745,0.955926
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_00ly,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.020561,0.019511,0.761791,0.755874,0.709588,0.670777,0.870322,0.850578
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_00ly,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.016417,0.016088,0.76467,0.764528,0.881959,0.871352,0.950724,0.945649
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_00ly,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.014881,0.016517,0.765035,0.764896,0.899942,0.894062,0.958737,0.955689
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1lsu,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.01649,0.017153,0.749295,0.741017,0.68178,0.637534,0.851833,0.831397
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1lsu,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.01486,0.01523,0.753543,0.753514,0.879178,0.870289,0.946811,0.941678
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1lsu,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013737,0.013728,0.754135,0.753865,0.898313,0.891447,0.955991,0.953717
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1ewh,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.015852,0.015437,0.748325,0.746704,0.682443,0.633593,0.854483,0.830664
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1ewh,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.017055,0.017589,0.751456,0.750879,0.871922,0.858506,0.946758,0.940696
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1ewh,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013831,0.012441,0.752718,0.751462,0.892289,0.889117,0.957036,0.953701
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0oc3,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013132,0.013293,0.732537,0.730102,0.662322,0.614454,0.840127,0.817567
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0oc3,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.011558,0.01094,0.737618,0.735571,0.882981,0.876779,0.945117,0.940578
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0oc3,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010603,0.012227,0.740067,0.739266,0.895522,0.889018,0.954667,0.94967
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0obq,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.011725,0.011578,0.744541,0.736202,0.614955,0.579013,0.818983,0.801697
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0obq,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013378,0.012012,0.749556,0.746729,0.868749,0.859228,0.94138,0.934895
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0obq,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013699,0.015015,0.752002,0.753516,0.878283,0.879977,0.950196,0.9483
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_06s7,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013826,0.014794,0.767664,0.763128,0.662973,0.629757,0.846029,0.83032
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_06s7,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.01319,0.012012,0.770512,0.77107,0.888113,0.880312,0.950322,0.944918
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_06s7,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.014131,0.013514,0.772814,0.77128,0.892978,0.894843,0.95776,0.955907
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0z9t,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.012062,0.013508,0.757852,0.752428,0.639744,0.620256,0.832712,0.823092
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0z9t,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.011933,0.009224,0.75941,0.75685,0.875106,0.872401,0.944807,0.940556
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0z9t,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.01171,0.013085,0.765598,0.762593,0.892219,0.888949,0.956788,0.951889
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1jc2,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010599,0.011149,0.773038,0.762526,0.621359,0.581905,0.823165,0.803839
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1jc2,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008706,0.009009,0.778081,0.776272,0.880501,0.866088,0.94509,0.93809
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1jc2,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010059,0.00858,0.778699,0.779636,0.905331,0.90452,0.957427,0.954171
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_10dv,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.0121,0.01265,0.762076,0.757791,0.634053,0.594721,0.831253,0.811071
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_10dv,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010169,0.00858,0.769815,0.768942,0.883159,0.866319,0.946257,0.938269
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_10dv,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.013643,0.012227,0.770447,0.771043,0.874856,0.887664,0.950953,0.951226
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0kx9,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010693,0.012221,0.772824,0.769222,0.622684,0.594858,0.823573,0.81139
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0kx9,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.00743,0.00665,0.776643,0.776924,0.882904,0.86787,0.944166,0.938646
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0kx9,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008707,0.009009,0.776394,0.776382,0.908034,0.903922,0.95659,0.952662
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_07o8,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.009117,0.010292,0.7451,0.737242,0.568792,0.554124,0.793205,0.788668
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_07o8,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007993,0.008795,0.753434,0.752192,0.865446,0.852816,0.93458,0.92932
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_07o8,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008294,0.008151,0.752646,0.753024,0.901003,0.89642,0.95186,0.949173
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_00ja,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008949,0.007075,0.730906,0.727695,0.565465,0.436865,0.797333,0.733978
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_00ja,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.011952,0.011798,0.734587,0.734635,0.865316,0.827378,0.937205,0.919821
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_00ja,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008313,0.009438,0.738124,0.734339,0.901607,0.877275,0.953619,0.944555
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0dd2,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010036,0.00922,0.763195,0.753313,0.604094,0.529908,0.81532,0.778604
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0dd2,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.010863,0.008795,0.770399,0.771622,0.871101,0.856977,0.942109,0.931834
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0dd2,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.01308,0.012441,0.772124,0.769654,0.89671,0.878457,0.955816,0.947517
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1kpz,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.009286,0.009863,0.766477,0.76474,0.572153,0.532122,0.797717,0.780837
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1kpz,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.011126,0.011369,0.773498,0.773097,0.871973,0.857883,0.940195,0.933331
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1kpz,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.012329,0.009438,0.771124,0.774071,0.885977,0.896524,0.95221,0.952559
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0pz6,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.00771,0.006861,0.763041,0.756835,0.52591,0.443591,0.77428,0.734347
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0pz6,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.009287,0.007079,0.770145,0.770255,0.868049,0.827304,0.934243,0.915256
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0pz6,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008539,0.010296,0.769192,0.769158,0.895982,0.883903,0.95256,0.943897
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1772,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007166,0.007504,0.732357,0.725743,0.528941,0.46483,0.774565,0.741747
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1772,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007092,0.008795,0.737133,0.737212,0.851147,0.825884,0.927851,0.91761
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1772,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.006587,0.006006,0.737646,0.737559,0.897311,0.88892,0.949712,0.944658
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_1xrt,frueh,kernnah,kernnah,kernnah:1; offen_gemischt:1; anschlussnah:1,kernnah:1,3,1,0.007404,0.010292,0.751185,0.752655,0.553557,0.553199,0.786648,0.788285
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_1xrt,mitte,kernnah,kernnah,kernnah:1; offen_gemischt:1; anschlussnah:1,kernnah:1,3,1,0.006179,0.006435,0.75595,0.754936,0.87018,0.869398,0.93432,0.933857
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_1xrt,spaet,kernnah,kernnah,kernnah:1; offen_gemischt:1; anschlussnah:1,kernnah:1,3,1,0.006155,0.006435,0.757293,0.757865,0.906396,0.902059,0.952396,0.949932
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1q85,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007391,0.007075,0.74129,0.740813,0.535932,0.459331,0.7795,0.742437
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1q85,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008481,0.007293,0.743411,0.744013,0.863116,0.825094,0.93308,0.91639
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1q85,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.00775,0.009224,0.748908,0.745377,0.899236,0.887549,0.951729,0.944495
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0jqc,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007748,0.008362,0.763501,0.756083,0.535431,0.506881,0.777945,0.764441
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0jqc,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.00591,0.005363,0.769919,0.774549,0.847673,0.823271,0.927766,0.918121
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0jqc,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.006887,0.007293,0.771891,0.772224,0.890989,0.880837,0.946024,0.940152
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_0fe7,frueh,kernnah,kernnah,kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,2,2,0.006228,0.006861,0.752511,0.743025,0.497068,0.456903,0.761868,0.741988
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_0fe7,mitte,kernnah,kernnah,kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,2,2,0.006492,0.006864,0.754203,0.753609,0.862562,0.831135,0.932059,0.920077
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_0fe7,spaet,kernnah,kernnah,kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,2,2,0.007356,0.006435,0.756572,0.757401,0.909513,0.892477,0.954471,0.946731
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1oye,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007091,0.006647,0.730311,0.722656,0.532753,0.442008,0.775448,0.729727
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1oye,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007261,0.005577,0.734396,0.732414,0.864008,0.812831,0.931927,0.910021
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1oye,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.005855,0.007722,0.739481,0.735349,0.913341,0.880346,0.954215,0.939688
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_17ct,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.005665,0.005789,0.75168,0.750636,0.46067,0.395921,0.742453,0.709372
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_17ct,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.008162,0.007508,0.756568,0.756611,0.843149,0.798577,0.922118,0.904744
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_17ct,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.006981,0.007937,0.759747,0.757317,0.899152,0.881053,0.948588,0.939968
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_19pg,frueh,kernnah,kernnah,kernnah:1; anschlussnah:1,kernnah:1,2,1,0.005253,0.003431,0.731432,0.724623,0.420212,0.272099,0.718173,0.630043
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_19pg,mitte,kernnah,kernnah,kernnah:1; anschlussnah:1,kernnah:1,2,1,0.008781,0.009438,0.738401,0.73767,0.823285,0.745109,0.917537,0.887477
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_19pg,spaet,kernnah,kernnah,kernnah:1; anschlussnah:1,kernnah:1,2,1,0.004128,0.007722,0.73992,0.739528,0.8966,0.869471,0.947361,0.937568
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_09bn,frueh,kernnah,kernnah,kernnah:1,kernnah:1,1,1,0.005402,0.005575,0.762308,0.757339,0.503485,0.411313,0.759267,0.712452
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_09bn,mitte,kernnah,kernnah,kernnah:1,kernnah:1,1,1,0.007205,0.007293,0.767491,0.766343,0.854627,0.803757,0.929256,0.908356
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_09bn,spaet,kernnah,kernnah,kernnah:1,kernnah:1,1,1,0.004803,0.006435,0.765423,0.766678,0.919986,0.886663,0.955326,0.942838
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0g2r,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.007166,0.006003,0.741994,0.739117,0.519889,0.406385,0.772915,0.712544
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0g2r,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.005948,0.006435,0.744986,0.744165,0.851729,0.786872,0.927467,0.902662
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0g2r,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.006418,0.006006,0.747449,0.744473,0.899805,0.87701,0.948741,0.938436
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,PAXG,dio_1wdi,frueh,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.008576,0.0,0.761448,0.0,0.507202,0.0,0.771328
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,PAXG,dio_1wdi,mitte,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.00429,0.0,0.770091,0.0,0.839681,0.0,0.922352
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,PAXG,dio_1wdi,spaet,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.004719,0.0,0.767908,0.0,0.857216,0.0,0.937461
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_04uf,frueh,offen_gemischt,kernnah,offen_gemischt:2; anschlussnah:1,kernnah:1,3,1,0.006479,0.006861,0.727867,0.725777,0.492024,0.424616,0.755709,0.730693
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_04uf,mitte,offen_gemischt,kernnah,offen_gemischt:2; anschlussnah:1,kernnah:1,3,1,0.005829,0.006006,0.740267,0.737631,0.837271,0.804981,0.921423,0.907303
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_04uf,spaet,offen_gemischt,kernnah,offen_gemischt:2; anschlussnah:1,kernnah:1,3,1,0.00583,0.004719,0.737256,0.742112,0.896262,0.881054,0.943442,0.937684
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_1gp2,frueh,offen_gemischt,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,offen_gemischt:1,4,1,0.008442,0.008148,0.740911,0.736282,0.555371,0.508527,0.788948,0.762295
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_1gp2,mitte,offen_gemischt,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,offen_gemischt:1,4,1,0.007693,0.013728,0.747501,0.748972,0.864134,0.829468,0.932737,0.923815
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_1gp2,spaet,offen_gemischt,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,offen_gemischt:1,4,1,0.006868,0.006006,0.750156,0.748513,0.902765,0.893714,0.951293,0.947776
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_0nlj,frueh,offen_gemischt,offen_gemischt,offen_gemischt:2,offen_gemischt:1,2,1,0.007842,0.006432,0.770136,0.763784,0.566046,0.449787,0.79166,0.732237
phase_repro_detail,,,,,,,,phase_reproduziert,,,PAXG,dio_0nlj,mitte,offen_gemischt,offen_gemischt,offen_gemischt:2,offen_gemischt:1,2,1,0.008893,0.010725,0.780939,0.780394,0.871385,0.840998,0.937429,0.923066
