row_type,source,family_phase_pairs,stability_states,dominant_phase_qualities,asset_state_profile,phase_state_profile,stability_state,count,share,asset,family,phase,observations,dominant_phase_quality,dominant_count,second_phase_quality,second_count,dominance_gap,matches_window,differs_from_window,local_quality_profile,inherited_quality_profile,mean_share_edge,mean_rekopplung_edge,mean_afterimage_edge,mean_temporal_edge
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0z9t,spaet,3,phase_nachhallnah_ohne_kern,2,phase_ohne_nullfamilie,1,1,1,2,phase_nachhallnah_ohne_kern:2; phase_ohne_nullfamilie:1,kernnah:2; nachhallnah_ohne_kern:1,0.002763598,0.250340628,0.289683357,0.310462341
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_104t,mitte,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,2,4,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.009032308,-0.003487791,-0.000860434,-8.3429e-05
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_12fw,frueh,3,phase_ohne_nullfamilie,2,phase_kernnah,1,1,0,3,phase_ohne_nullfamilie:2; phase_kernnah:1,offen_gemischt:1; nullnah:1; kernnah:1,0.004176927,0.481513922,0.307638592,0.483215964
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_12fw,mitte,3,phase_ohne_nullfamilie,2,phase_nachhallnah_ohne_kern,1,1,0,3,phase_ohne_nullfamilie:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:1; nullnah:1; kernnah:1,0.004768457,0.484395843,0.548656365,0.609589464
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_12fw,spaet,3,phase_ohne_nullfamilie,2,phase_offen_gemischt,1,1,0,3,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,offen_gemischt:1; nullnah:1; kernnah:1,0.003774843,0.487579806,0.585999287,0.628889648
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_14wj,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,2,4,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001767494,-0.003643556,-0.014685694,-0.002023242
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_169a,spaet,6,phase_offen_gemischt,3,phase_kernnah,2,1,0,6,phase_offen_gemischt:3; phase_kernnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.001694386,0.001547672,-0.004010766,0.001438638
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_17db,frueh,3,phase_nullnah,2,phase_offen_gemischt,1,1,1,2,phase_nullnah:2; phase_offen_gemischt:1,kernnah:2; offen_gemischt:1,-0.001761837,-0.006197793,-0.040691221,-0.023751079
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_17db,mitte,3,phase_offen_gemischt,2,phase_nachhallnah_ohne_kern,1,1,0,3,phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:2; offen_gemischt:1,-0.001401319,0.000354419,-0.019643884,-0.008488605
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1ewh,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,2,4,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,4.6511e-05,-0.001252617,-0.006277446,-0.000453382
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1gp2,spaet,6,phase_offen_gemischt,3,phase_nullnah,2,1,2,4,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001803394,-0.002297874,-0.006085016,-0.000120981
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1kpz,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.00052892,-0.00283311,-0.000161331,-0.000231334
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1kpz,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,2,4,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.003156398,-0.001341417,-0.004785885,-0.001164271
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1lsu,frueh,6,phase_nullnah,3,phase_offen_gemischt,2,1,1,5,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.000821826,-0.002920142,-0.033325979,-0.014413512
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1r55,mitte,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,1,5,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.000475305,-0.003215403,-0.006028037,-0.003690905
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1r55,spaet,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,1,5,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001787126,-0.002430133,-0.001308476,-0.000944473
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1u5i,frueh,6,phase_offen_gemischt,3,phase_nullnah,2,1,0,6,phase_offen_gemischt:3; phase_nullnah:2; phase_kernnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.000112615,-0.002887591,0.006510919,0.003851246
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1u5i,mitte,6,phase_nachhallnah_ohne_kern,3,phase_kernnah,2,1,2,4,phase_nachhallnah_ohne_kern:3; phase_kernnah:2; phase_nullnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.000539737,-0.000795346,0.014553438,0.005809282
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1u5i,spaet,6,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,2,1,1,5,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-8.212e-05,-0.002098179,-0.006706926,-0.000364618
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_07uk,frueh,6,phase_nullnah,3,phase_ohne_nullfamilie,2,1,0,6,phase_nullnah:3; phase_ohne_nullfamilie:2; phase_kernnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.00168324,0.250916576,0.143206908,0.242099536
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_07uk,spaet,6,phase_offen_gemischt,3,phase_ohne_nullfamilie,2,1,1,5,phase_offen_gemischt:3; phase_ohne_nullfamilie:2; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.001081288,0.2522189,0.295392594,0.313910271
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0g2r,spaet,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,0,6,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_kernnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.000677418,-0.002004969,0.004751634,0.003412723
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0h9h,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,2,4,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.005381537,-0.003292601,-0.007154338,-0.002617345
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0jkk,frueh,5,phase_nullnah,3,phase_offen_gemischt,2,1,1,4,phase_nullnah:3; phase_offen_gemischt:2,kernnah:2; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.001129843,-0.003655192,-0.033585154,-0.020269258
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0jkk,spaet,5,phase_nullnah,2,phase_offen_gemischt,1,1,1,4,phase_nullnah:2; phase_offen_gemischt:1; phase_kernnah:1; phase_nachhallnah_ohne_kern:1,kernnah:2; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.001125946,-0.001129008,-0.003286445,0.000342994
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0m9z,mitte,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,0,6,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.005986957,-0.002350091,-0.000265263,-0.001173901
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0m9z,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,0,6,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002019802,-0.002200309,-0.007959355,-0.001699609
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0pz6,spaet,6,phase_nachhallnah_ohne_kern,3,phase_nullnah,2,1,0,6,phase_nachhallnah_ohne_kern:3; phase_nullnah:2; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.008280504,-0.003846708,0.001400157,-0.00011088
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_104t,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,1,5,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002571944,-0.002537401,-0.002988934,-0.001045426
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_17ct,spaet,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,1,5,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.0023469,-0.003262351,-0.003875531,-0.001092239
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1ewh,frueh,6,phase_nullnah,3,phase_offen_gemischt,2,1,0,6,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.000123298,-0.003057767,0.003140751,0.000829465
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1ewh,mitte,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,1,5,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.000573537,-0.002601298,0.004327124,0.0012721
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1gp2,frueh,6,phase_offen_gemischt,3,phase_nullnah,2,1,0,6,phase_offen_gemischt:3; phase_nullnah:2; phase_kernnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.000628867,-0.000830423,-0.04048146,-0.023759824
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1gp2,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,1,5,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.001640837,-0.002624995,-0.011157343,-0.003032417
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1jc2,mitte,6,phase_nachhallnah_ohne_kern,3,phase_nullnah,2,1,0,6,phase_nachhallnah_ohne_kern:3; phase_nullnah:2; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002262487,-0.001518327,-0.007286011,-0.004207825
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1kpz,frueh,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002749718,-0.00304005,-0.051938972,-0.025275138
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1kpz,mitte,6,phase_nullnah,3,phase_offen_gemischt,2,1,0,6,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.004580239,-0.002923663,-0.008908161,-0.004692201
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1lsu,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,0,6,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.00074374,-0.003315991,-0.000275323,-0.001351426
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1u5i,mitte,6,phase_nachhallnah_ohne_kern,3,phase_nullnah,2,1,0,6,phase_nachhallnah_ohne_kern:3; phase_nullnah:2; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002971901,-0.002203502,0.004793808,-0.001066421
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_00ly,mitte,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,2,4,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_kernnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.000762785,0.00119213,-0.001695517,0.001154913
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_04uf,mitte,4,phase_nullnah,2,phase_offen_gemischt,1,1,0,4,phase_nullnah:2; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,offen_gemischt:2; anschlussnah:1; kernnah:1,-0.000506048,0.184323301,0.185656337,0.221791297
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0fe7,frueh,4,phase_offen_gemischt,2,phase_nullnah,1,1,0,4,phase_offen_gemischt:2; phase_nullnah:1; phase_ohne_nullfamilie:1,kernnah:2; anschlussnah:1; offen_gemischt:1,0.001423158,0.183716335,0.099987019,0.180371214
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0jqc,mitte,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,2,4,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.002614551,0.001297566,-0.007399373,-0.003202164
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0m9z,spaet,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,1,5,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.007433499,0.000539305,-0.001153917,-0.000184489
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_155c,frueh,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.001940352,0.000312168,-0.004703892,-0.00181215
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_155c,mitte,6,phase_nullnah,3,phase_offen_gemischt,2,1,1,5,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.002879217,-0.001286543,-0.011586544,-0.002640845
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1772,mitte,6,phase_offen_gemischt,3,phase_ohne_nullfamilie,2,1,2,4,phase_offen_gemischt:3; phase_ohne_nullfamilie:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; anschlussnah:1,0.002912679,0.248313127,0.274647645,0.306659716
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_19pg,frueh,3,phase_offen_gemischt,2,phase_nullnah,1,1,0,3,phase_offen_gemischt:2; phase_nullnah:1,kernnah:2; anschlussnah:1,-0.00335174,-0.001360354,-0.160090936,-0.088991851
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_19pg,mitte,3,phase_nullnah,2,phase_offen_gemischt,1,1,0,3,phase_nullnah:2; phase_offen_gemischt:1,kernnah:2; anschlussnah:1,-6.7901e-05,-0.001012594,-0.068929146,-0.027177992
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_19pg,spaet,3,phase_nullnah,2,phase_offen_gemischt,1,1,0,3,phase_nullnah:2; phase_offen_gemischt:1,kernnah:2; anschlussnah:1,-0.003653233,-0.000497306,-0.003942574,-0.005749279
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1ewh,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,2,4,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; anschlussnah:1,0.000405698,-0.000645441,-0.013105626,-0.003192129
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1ewh,spaet,6,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,2,1,0,6,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.003422615,-0.000694719,0.000422396,-0.000421732
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1jc2,frueh,6,phase_kernnah,3,phase_nachhallnah_ohne_kern,2,1,0,6,phase_kernnah:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,0.001386514,0.001011932,0.049137863,0.024035323
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1jc2,spaet,6,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,2,1,2,4,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_kernnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,9.1057e-05,0.000251668,0.0022631,0.001660587
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1kpz,mitte,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,1,5,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.002902107,0.000713027,-0.010788038,-0.007768736
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1lsu,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_kernnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.00094013,0.000596048,-0.006972255,-0.001637311
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1lsu,spaet,6,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,2,1,2,4,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.002570262,0.000262125,-0.002813264,0.000276301
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1q85,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,0,6,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.007515619,-0.000918821,0.005200914,-0.004739648
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_00ja,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,1,5,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.000956389,-0.002668293,-0.020060684,-0.006396267
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_00ly,spaet,6,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,2,1,1,5,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.001217108,-0.002686282,-0.005305643,0.000531945
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_04uf,frueh,6,phase_nullnah,3,phase_offen_gemischt,2,1,0,6,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.000979066,-0.006419769,-0.084271593,-0.047396175
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_06jk,frueh,3,phase_ohne_nullfamilie,2,phase_kernnah,1,1,1,2,phase_ohne_nullfamilie:2; phase_kernnah:1,offen_gemischt:2; kernnah:1,0.007814705,0.499351356,0.426927544,0.552618231
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_06jk,mitte,3,phase_ohne_nullfamilie,2,phase_offen_gemischt,1,1,0,3,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,offen_gemischt:2; kernnah:1,0.002798475,0.497430793,0.596488832,0.629348748
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_06jk,spaet,3,phase_ohne_nullfamilie,2,phase_offen_gemischt,1,1,0,3,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,offen_gemischt:2; kernnah:1,0.003345693,0.49675506,0.61575713,0.637628766
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_07uk,frueh,3,phase_offen_gemischt,2,phase_ohne_nullfamilie,1,1,1,2,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,offen_gemischt:1; nullnah:1; kernnah:1,0.002076258,0.247005634,0.15144181,0.245820645
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_07uk,mitte,3,phase_offen_gemischt,2,phase_ohne_nullfamilie,1,1,1,2,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,offen_gemischt:1; nullnah:1; kernnah:1,0.002984743,0.253810709,0.271902947,0.30313273
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0g2r,frueh,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_ohne_nullfamilie:1,offen_gemischt:3; kernnah:2; nullnah:1,0.00293027,0.118317147,0.074462562,0.119689681
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0jkk,frueh,5,phase_offen_gemischt,2,phase_nullnah,1,1,1,4,phase_offen_gemischt:2; phase_nullnah:1; phase_nachhallnah_ohne_kern:1; phase_ohne_nullfamilie:1,offen_gemischt:2; kernnah:2; nullnah:1,3.6423e-05,0.136789325,-0.015891344,0.038256234
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0jkk,mitte,5,phase_kernnah,2,phase_nullnah,1,1,1,4,phase_kernnah:2; phase_nullnah:1; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,offen_gemischt:2; kernnah:2; nullnah:1,0.000939775,0.143092505,0.070138881,0.148057568
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0nlj,spaet,5,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,1,4,phase_nullnah:3; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; nullnah:1; kernnah:1,-0.004193119,-0.003676275,0.005134184,-0.002317668
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0pz6,spaet,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,2,4,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.004307203,-0.002481116,-0.003109347,-0.003149755
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0z9t,mitte,3,phase_offen_gemischt,2,phase_kernnah,1,1,1,2,phase_offen_gemischt:2; phase_kernnah:1,offen_gemischt:2; kernnah:1,0.000993577,-0.002482942,0.003205401,0.005959192
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0z9t,spaet,3,phase_offen_gemischt,2,phase_nachhallnah_ohne_kern,1,1,1,2,phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,offen_gemischt:2; kernnah:1,-0.000532435,-0.003791062,0.007269915,0.004696329
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_10dv,frueh,3,phase_nullnah,2,phase_offen_gemischt,1,1,0,3,phase_nullnah:2; phase_offen_gemischt:1,offen_gemischt:2; kernnah:1,-0.00711443,-0.004744091,-0.13337781,-0.067410587
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_12fw,frueh,3,phase_ohne_nullfamilie,2,phase_nullnah,1,1,0,3,phase_ohne_nullfamilie:2; phase_nullnah:1,offen_gemischt:1; nullnah:1; kernnah:1,0.003476867,0.477277982,0.291849474,0.484175107
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_12fw,mitte,3,phase_ohne_nullfamilie,2,phase_offen_gemischt,1,1,0,3,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,offen_gemischt:1; nullnah:1; kernnah:1,0.006450938,0.483963441,0.538336691,0.61005011
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_12fw,spaet,3,phase_ohne_nullfamilie,2,phase_offen_gemischt,1,1,0,3,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,offen_gemischt:1; nullnah:1; kernnah:1,0.004314458,0.48364846,0.601696009,0.631455091
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_169a,spaet,6,phase_nachhallnah_ohne_kern,3,phase_ohne_nullfamilie,2,1,0,6,phase_nachhallnah_ohne_kern:3; phase_ohne_nullfamilie:2; phase_kernnah:1,offen_gemischt:3; kernnah:2; nullnah:1,0.002693405,0.245909118,0.303395042,0.319101892
