asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,row_type,worlds,avg_kernfamilien,avg_oberflaechen,avg_source_family_overlap,avg_source_kern_overlap,states,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
XRP,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1fll,110,3,field_stabil,34,0.006004945249028612,0.7763754411764706,0.12621652941176473,0.6296666176470588,0.8280775294117647,35,0.006181561285764747,0.7827826857142858,0.13442148571428572,0.8827822285714285,0.9465005428571428,41,0.007241257506181561,0.7832775365853658,0.13406946341463413,0.8988795853658536,0.957506243902439,0.001236312257152949,0.26921296771879477,0.12942871449067428,0.007852934002869405,kernfamilie_mit_feldzeitverdichtung
XRP,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0kx9,110,3,field_stabil,40,0.007064641469445425,0.7716539250000001,0.132990425,0.68843935,0.850347975,33,0.005828329212292476,0.7746127575757576,0.14016621212121214,0.9001886969696969,0.9529412424242425,37,0.006534793359237019,0.7756161081081081,0.1396618108108108,0.9070722972972973,0.9591284324324324,-0.0005298481102084061,0.21863294729729732,0.10878045743243236,0.006671385810810809,kernfamilie_mit_feldzeitverdichtung
XRP,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1r55,108,3,field_stabil,30,0.005298481102084069,0.7475644666666666,0.16205086666666665,0.6180314,0.8179850666666667,39,0.00688802543270929,0.754143641025641,0.17083187179487178,0.8775607692307693,0.9425114102564103,39,0.00688802543270929,0.7551549743589744,0.1714568717948718,0.8871698717948718,0.9522097435897436,0.0015895443306252208,0.2691384717948718,0.13422467692307694,0.009406005128205136,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_104t,1170,3,field_stabil,391,0.06905687036382903,0.7578142225063939,0.16241484398976982,0.8016129514066496,0.9304753350383632,364,0.06428823737195337,0.7589752417582418,0.16332139285714287,0.8360815769230768,0.9490748461538461,415,0.07329565524549629,0.7586041012048192,0.16325099759036144,0.8350898337349397,0.9493068144578314,0.004238784881667262,0.03347688232829016,0.018831479419468167,0.0008361536005916104,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0l7p,794,3,field_stabil,254,0.04486047333097845,0.7643094724409448,0.1522776535433071,0.8038932283464567,0.9272027125984252,263,0.04645001766160367,0.7667707490494297,0.1528025855513308,0.8497095931558936,0.952675927756654,277,0.048922642175909574,0.7670591407942238,0.15286837184115523,0.849321512635379,0.9536802166064982,0.004062168844931123,0.045428284288922316,0.026477504008072916,0.0005907182978481251,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_155c,784,3,field_stabil,265,0.04680324973507594,0.7521561471698114,0.17168494339622642,0.8017324037735849,0.9245476226415095,242,0.04274108089014483,0.7533813099173553,0.1728258429752066,0.8456441157024793,0.9490500785123966,277,0.048922642175909574,0.7535926498194946,0.17288248736462095,0.840621036101083,0.9490606823104694,0.002119392440833631,0.03888863232749806,0.02451305966895989,0.0011975439683945266,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0m9z,678,3,field_stabil,205,0.03620628753090781,0.7427243317073171,0.1814266195121951,0.7984744780487805,0.9200694634146341,229,0.04044507241257506,0.7454170611353711,0.18164923144104803,0.8480457423580786,0.9494905152838428,244,0.0430943129636171,0.7440920368852459,0.18336689344262297,0.851863356557377,0.9512012827868852,0.006888025432709291,0.05338887850859653,0.03113181937225107,0.001940273930427866,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0h9h,519,3,field_stabil,178,0.03143765453903214,0.7611055056179775,0.1573210393258427,0.8028178033707865,0.920534988764045,160,0.0282585658777817,0.7633721625,0.15893589375,0.8693124875,0.9552379562500001,181,0.03196750264924055,0.7636673370165746,0.15831593370165745,0.8633707403314917,0.954954679558011,0.0005298481102084113,0.060552936960705295,0.03441969079396601,0.0009948943758147366,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_14wj,459,3,field_stabil,140,0.02472624514305899,0.7690392142857143,0.14436464285714287,0.7872385000000001,0.9139206571428572,171,0.030201342281879196,0.7733650701754387,0.14562245614035088,0.8601272807017544,0.9533917894736843,148,0.026139173436948077,0.7725146013513513,0.14556256081081081,0.8709098243243243,0.9575110608108108,0.0014129282938890875,0.08367132432432423,0.04359040366795364,0.001197917953667943,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0pz6,282,3,field_stabil,108,0.01907453196750265,0.7665967777777778,0.15071949074074076,0.780468675925926,0.9059138333333334,69,0.012186506534793359,0.7690689275362319,0.15640946376811596,0.8944487536231883,0.9598459855072463,105,0.018544683857294242,0.7697895714285714,0.15487103809523808,0.8885459619047619,0.9596620952380953,-0.0005298481102084078,0.10807728597883592,0.053748261904761896,0.004151547354497326,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_00ly,269,3,field_stabil,93,0.016425291416460614,0.7616464193548387,0.15670366666666666,0.7814029677419354,0.9015193010752689,97,0.017131755563405158,0.7649706597938144,0.1596982474226804,0.8936655360824742,0.9583795051546392,79,0.013952666902154716,0.7644657594936709,0.1597419493670886,0.8932779746835443,0.960640594936709,-0.002472624514305898,0.1118750069416089,0.05912129386144005,0.003038282700421946,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_17ct,258,3,field_stabil,86,0.015188979159307664,0.7557469302325581,0.1657871511627907,0.7750447790697674,0.8962233488372093,81,0.014305898975626986,0.7593896172839506,0.16796040740740742,0.8911793703703704,0.9557941728395063,91,0.016072059342988342,0.7576836593406594,0.1713466043956044,0.8982365494505494,0.9598704835164835,0.0008830801836806779,0.123191770380782,0.06364713467927419,0.005559453232813705,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_06er,233,3,field_stabil,65,0.011480042387848817,0.7737478615384615,0.1385861846153846,0.7280518615384616,0.8787329076923076,93,0.016425291416460614,0.7785631720430107,0.14454179569892472,0.8650798494623656,0.9511892903225807,75,0.013246202755210172,0.7782969066666666,0.14686928,0.8959213999999999,0.9613344533333332,0.0017661603673613559,0.1678695384615383,0.08260154564102562,0.008283095384615385,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1lsu,229,3,field_stabil,76,0.013422818791946308,0.7496143421052631,0.17076506578947367,0.7529269210526316,0.8874948421052631,77,0.013599434828682444,0.7504466623376623,0.17650823376623376,0.8969257532467533,0.9551897142857144,76,0.013422818791946308,0.7524727499999999,0.1753320394736842,0.892122802631579,0.9559252236842105,0.0,0.13919588157894736,0.06843038157894743,0.0045669736842105235,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_06s7,229,3,field_stabil,90,0.015895443306252206,0.7681487777777778,0.14435594444444444,0.7806518888888888,0.9014371555555556,64,0.01130342635111268,0.771462765625,0.148609265625,0.900185140625,0.960551828125,75,0.013246202755210172,0.7723285066666666,0.148745,0.8979707733333333,0.9634654533333332,-0.002649240551042034,0.1173188844444445,0.06202829777777763,0.004389055555555549,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0obq,222,3,field_stabil,66,0.011656658424584953,0.7418873787878788,0.17759454545454545,0.7538615303030303,0.8853912272727272,77,0.013599434828682444,0.7474304805194805,0.18226936363636365,0.8912498571428571,0.9557888051948051,79,0.013952666902154716,0.7471913037974683,0.18068911392405063,0.9017474810126582,0.960127,0.0022960084775697637,0.14788595070962796,0.07473577272727272,0.0030945684695051767,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1kpz,214,3,field_stabil,61,0.010773578240904275,0.7692210819672131,0.14261624590163935,0.7461871147540984,0.8812747540983606,79,0.013952666902154716,0.7709264556962026,0.14740803797468355,0.8925213417721519,0.9560583924050632,74,0.013069586718474038,0.7730225135135135,0.1467908243243243,0.9036101891891892,0.9643914189189189,0.0022960084775697637,0.15742307443509085,0.08311666482055824,0.004174578422684955,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0dd2,202,3,field_stabil,60,0.010596962204168139,0.7646378666666667,0.15471283333333333,0.7339193,0.8788883666666667,72,0.012716354645001766,0.7682140555555556,0.15702772222222222,0.8711437638888889,0.9518558055555556,70,0.012363122571529495,0.7678177428571429,0.15931417142857143,0.8882731285714286,0.9594428571428572,0.0017661603673613559,0.15435382857142854,0.08055449047619045,0.0046013380952381056,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0tay,199,3,field_stabil,73,0.012892970681737902,0.7568959726027397,0.16251953424657534,0.7618391095890411,0.8910594794520548,51,0.009007417873542917,0.7593243921568628,0.16797745098039216,0.9015040980392157,0.9592273137254903,75,0.013246202755210172,0.7615063200000001,0.16605873333333332,0.9025815733333333,0.9614670933333334,0.00035323207347227013,0.14074246374429222,0.07040761388127859,0.0035391990867579826,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_00ja,195,3,field_stabil,65,0.011480042387848817,0.7365775076923077,0.1793934153846154,0.7407150615384616,0.8801550153846154,68,0.012009890498057224,0.7385849705882354,0.18536233823529413,0.8837311764705882,0.9522849558823528,62,0.01095019427764041,0.7388228548387097,0.18530404838709677,0.9006441451612903,0.9600358548387097,-0.0005298481102084061,0.15992908362282876,0.0798808394540943,0.005910633002481375,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1ewh,193,3,field_stabil,71,0.01253973860826563,0.748961690140845,0.16817967605633802,0.7670573661971831,0.891095676056338,63,0.011126810314376545,0.7524383492063492,0.17037150793650793,0.8948419999999999,0.9587756349206349,59,0.010420346167432003,0.753758745762712,0.171707,0.9043386610169492,0.9622494745762712,-0.0021193924408336277,0.13728129481976603,0.0711537985199332,0.0035273239436619808,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1q85,188,3,field_stabil,65,0.011480042387848817,0.7444076923076923,0.18000398461538464,0.7440687384615385,0.8807174923076923,54,0.009537265983751325,0.7490381111111112,0.18181911111111113,0.8967909444444444,0.955434611111111,69,0.012186506534793359,0.7491769420289855,0.18170910144927535,0.9007931014492754,0.9596589130434783,0.000706464146944542,0.15672436298773684,0.07894142073578603,0.001705116833890713,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0oc3,177,3,field_stabil,60,0.010596962204168139,0.7327974666666667,0.18948381666666667,0.74233565,0.8794946166666667,55,0.00971388202048746,0.7390620181818183,0.19231685454545455,0.8932006,0.954544909090909,62,0.01095019427764041,0.7387219032258064,0.19572090322580646,0.9067299838709677,0.9615319032258065,0.00035323207347227187,0.1643943338709677,0.08203728655913978,0.006237086559139793,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1492,166,3,field_stabil,53,0.009360649947015189,0.7729188490566038,0.13886966037735848,0.7250702641509434,0.8706970943396226,53,0.009360649947015189,0.7796253018867925,0.14073341509433962,0.8877185849056604,0.9539829622641509,60,0.010596962204168139,0.7792117666666666,0.14140065,0.8987415166666667,0.9611522499999999,0.0012363122571529498,0.17367125251572324,0.09045515566037732,0.002530989622641505,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_09bn,162,3,field_stabil,58,0.010243730130695867,0.7679866206896552,0.14762724137931033,0.7369906896551724,0.8760926379310344,39,0.00688802543270929,0.7684997692307692,0.1557996923076923,0.9172992307692308,0.9598234615384615,65,0.011480042387848817,0.7706541692307692,0.15364604615384617,0.8994139538461537,0.9593907538461539,0.0012363122571529498,0.1624232641909813,0.08329811591511949,0.006018804774535841,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0nlj,158,3,field_stabil,48,0.008477569763334511,0.7758869791666667,0.13695022916666666,0.7227208333333334,0.8665723125000001,49,0.008654185800070647,0.7773557142857143,0.14433440816326532,0.9070578367346939,0.9567165306122448,61,0.010773578240904275,0.7803424590163934,0.141874131147541,0.8977507049180328,0.9595134590163934,0.0022960084775697637,0.1750298715846994,0.09294114651639329,0.0049239019808743345,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1gp2,145,3,field_stabil,56,0.009890498057223597,0.7452086785714286,0.16698412499999998,0.7187533035714286,0.8707024285714285,47,0.008300953726598375,0.7439192127659574,0.17549887234042555,0.8894114042553191,0.9521590212765958,42,0.007417873542917697,0.7449768095238095,0.17567254761904763,0.9091045476190477,0.9588054761904762,-0.0024726245143058996,0.19035124404761905,0.08810304761904764,0.008688422619047648,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_19pg,138,3,field_stabil,58,0.010243730130695867,0.7361495,0.17935594827586207,0.7374871724137931,0.8760531206896552,37,0.006534793359237019,0.7411113243243244,0.18653237837837838,0.8969658108108107,0.9542607027027027,43,0.007594489579653832,0.7380523255813953,0.18660141860465115,0.9148504186046512,0.9625033953488373,-0.0026492405510420347,0.17736324619085808,0.08645027465918209,0.007245470328789083,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1u5i,131,3,field_stabil,49,0.008654185800070647,0.7579295714285714,0.14940467346938774,0.7134321020408164,0.8658751224489796,46,0.008124337689862239,0.7637358260869564,0.15603656521739132,0.9132135869565217,0.9596623043478261,36,0.006358177322500883,0.7646169722222222,0.15571858333333333,0.9262821944444445,0.9672993611111111,-0.0022960084775697637,0.21285009240362807,0.10142423866213157,0.006313909863945588,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0g2r,129,3,field_stabil,49,0.008654185800070647,0.7431768367346938,0.1693615918367347,0.7094040408163266,0.8629615714285714,48,0.008477569763334511,0.7481096458333334,0.17512933333333333,0.8989498541666667,0.9536555416666667,32,0.00565171317555634,0.748692625,0.1736005625,0.92642075,0.96273865625,-0.0030024726245143065,0.21701670918367344,0.09977708482142855,0.004238970663265312,anschlussfaehige_oberflaeche
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0kx9,122,3,field_stabil,40,0.007064641469445425,0.770868575,0.134883425,0.687385025,0.8505848,38,0.006711409395973154,0.7775002368421052,0.14029276315789474,0.9057846052631578,0.9527296315789474,44,0.007771105616389968,0.7783853181818181,0.14232118181818182,0.9282491136363636,0.964575340909091,0.0007064641469445429,0.24086408863636366,0.113990540909091,0.007437756818181818,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1jc2,118,3,field_stabil,46,0.008124337689862239,0.7720759565217391,0.13367136956521739,0.6996269565217391,0.858130847826087,23,0.0040621688449311195,0.7786620869565217,0.139119,0.9040518695652173,0.9533153913043478,49,0.008654185800070647,0.7777725714285714,0.13908179591836733,0.9087505102040817,0.9597644285714286,0.0005298481102084078,0.2091235536823426,0.10163358074534168,0.00541042635314995,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_169a,117,3,field_stabil,38,0.006711409395973154,0.731529,0.1912368947368421,0.6798365000000001,0.8442927894736842,33,0.005828329212292476,0.7368528787878788,0.19740945454545455,0.9120147878787879,0.9514540606060606,46,0.008124337689862239,0.7379139347826087,0.19592628260869563,0.9156080652173912,0.9595009565217392,0.0014129282938890849,0.23577156521739118,0.11520816704805492,0.004689387871853523,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_05yg,117,3,field_stabil,41,0.007241257506181561,0.7244515853658536,0.19605868292682926,0.6889940487804878,0.8492872195121952,26,0.0045920169551395265,0.7241429230769231,0.20542596153846154,0.9081311538461538,0.9495474615384616,50,0.008830801836806783,0.72591656,0.20432825999999998,0.90748878,0.9544958800000001,0.0015895443306252217,0.21849473121951224,0.10520866048780486,0.00826957707317072,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0jkk,116,3,field_stabil,44,0.007771105616389968,0.7190468636363637,0.19947634090909092,0.69433225,0.8529943181818183,39,0.00688802543270929,0.722345923076923,0.2058726153846154,0.894024076923077,0.9488868205128205,33,0.005828329212292476,0.7233085454545455,0.20720945454545456,0.9246500606060606,0.9615531212121212,-0.0019427764040974918,0.2303178106060606,0.10855880303030296,0.007733113636363642,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_0z9t,115,3,field_stabil,38,0.006711409395973154,0.7528757368421053,0.16643797368421054,0.6665325263157895,0.8435630263157894,31,0.005475097138820205,0.757283193548387,0.1722017741935484,0.8835223870967742,0.9467398387096775,46,0.008124337689862239,0.757866304347826,0.17277382608695652,0.9066061739130435,0.9608098043478261,0.0014129282938890849,0.24007364759725403,0.11724677803203676,0.006335852402745978,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1fll,113,3,field_stabil,42,0.007417873542917697,0.7805755952380952,0.12878266666666666,0.6760762142857143,0.8503206666666666,38,0.006711409395973154,0.7843501842105263,0.13386597368421052,0.894026052631579,0.9523265,33,0.005828329212292476,0.7833602121212121,0.13667669696969698,0.910163606060606,0.961079303030303,-0.0015895443306252208,0.23408739177489168,0.11075863636363636,0.00789403030303032,kernfamilie_mit_feldzeitverdichtung
XRP,random_2025_16992,,,,,,,,,,,null_random,detail,,,,,,,2025,dio_1r55,109,3,field_stabil,35,0.006181561285764747,0.7479156285714286,0.1628239714285714,0.6468495714285715,0.8333468857142857,51,0.009007417873542917,0.7599007450980393,0.16830849019607844,0.8669600980392157,0.940991,23,0.0040621688449311195,0.7554529130434782,0.1722061304347826,0.9250821739130436,0.962207,-0.0021193924408336277,0.2782326024844721,0.1288601142857143,0.0093821590062112,kernfamilie_mit_feldzeitverdichtung
