preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,4145,4097,4144,weite_unruhige_steigend,steigend,0.389852691375905,1.3756230681406811,0.1254258212432593,20.0,0.00619,-0.545584,-0.291606,0.766781,0.636823,0.712198,0.504445,0.350073,0.298328,0.570029,0.46814,0.023643
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,4424,4376,4423,weite_unruhige_fallend,fallend,-0.5253382860175212,1.6980631467232732,0.14780666843548268,31.0,-0.133803,-0.568894,-0.294365,0.634122,0.683713,0.654951,0.468834,0.354208,0.29346,0.572476,0.48239,0.017472
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,4468,4420,4467,weite_unruhige_seitwaerts,seitwaerts,-0.0765131127645012,3.1475911561395162,0.23838891527272066,23.0,0.82305,0.578687,0.727769,0.781906,0.684277,0.740902,0.705886,0.37251,0.28671,0.587603,0.480086,0.132711
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,5444,5396,5443,weite_unruhige_fallend,fallend,-2.127058339969689,5.982993808924391,0.34567909163305516,26.0,0.45042,-0.427098,-0.860892,-0.166318,0.135822,0.15351,0.677769,0.44602,0.152912,0.670806,0.500844,0.122871
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,5445,5397,5444,weite_unruhige_fallend,fallend,-2.018080774451302,5.96460675596076,0.346697569595614,26.0,0.150268,-0.439347,-0.583262,0.173036,0.223974,0.19443,0.644263,0.483796,0.150454,0.6834,0.516667,0.042875
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,5472,5424,5471,weite_unruhige_fallend,fallend,-9.080053860420211,13.42699626533879,0.8214031655699804,29.0,-0.041336,-0.870639,-0.590044,0.571898,0.608254,0.587168,0.425771,0.371992,0.274509,0.584613,0.437047,0.0
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,5670,5622,5669,weite_unruhige_fallend,fallend,-0.7271645987078557,4.189981888465389,0.3525441750241039,28.0,0.454656,-0.548812,0.610141,-0.415574,-0.267189,0.353252,0.50958,0.390179,0.255248,0.600522,0.446113,0.0
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,5770,5722,5769,weite_unruhige_fallend,fallend,-2.626563924103079,4.802938658270489,0.4115226337448558,21.0,0.048598,-0.902565,-0.517936,0.611139,0.692751,0.645416,0.416058,0.362628,0.289584,0.574441,0.494232,0.03441
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,5922,5874,5921,weite_unruhige_steigend,steigend,9.139941690962095,18.37900874635568,0.763909135082604,27.0,0.159028,0.25443,-0.545874,-0.297148,-0.566088,0.410103,0.559842,0.423941,0.203242,0.642503,0.524178,0.100366
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,7567,7519,7566,weite_unruhige_fallend,fallend,-2.2348763164339864,4.178912564290961,0.30040717609600665,28.0,-0.071531,-0.714401,-0.366836,0.620574,0.627583,0.623518,0.440944,0.413139,0.263473,0.603732,0.50701,0.02971
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,7577,7529,7576,weite_unruhige_fallend,fallend,-5.5213794357404815,6.033516167156575,0.34312908471973763,27.0,0.413274,-0.925018,-0.856009,0.756683,0.618472,0.698635,0.542304,0.365177,0.285643,0.57835,0.491201,0.067375
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,9679,9631,9678,weite_unruhige_fallend,fallend,-3.5948228237708073,8.432641464762055,0.5013087627916774,24.0,0.77303,-0.643018,0.986614,0.192538,-0.701383,0.406253,0.481711,0.378557,0.269394,0.586363,0.515342,0.071994
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,9741,9693,9740,weite_unruhige_steigend,steigend,4.73048954194466,5.382712347252411,0.47261164005297757,27.0,0.933456,0.889504,0.909241,0.798792,0.762075,0.783371,0.673386,0.36871,0.299237,0.578202,0.499509,0.130374
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,9852,9804,9851,weite_unruhige_fallend,fallend,-2.007904580422058,4.132260568847483,0.307669913190769,24.0,0.710775,-0.740799,-0.645519,0.701341,0.832593,0.756467,0.646774,0.403053,0.276205,0.596982,0.509799,0.064571
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,19,1,18,weite_gerichtete_fallend,fallend,-1.7740550945555738,2.9029992456363973,0.26359371883914684,7.0,-0.350815,-0.175785,-0.009179,-0.456886,-0.183109,0.341899,0.565931,0.42275,0.190149,0.64671,0.574393,0.042617
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,20,1,19,weite_gerichtete_fallend,fallend,-1.30843066357984,2.9029992456363973,0.2740900061197916,7.0,0.243317,-0.204485,0.363213,-0.305607,-0.04309,0.19535,0.655046,0.43135,0.18763,0.646868,0.582678,0.055276
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,204,156,203,weite_unruhige_steigend,steigend,0.5144995322731477,1.645297969515211,0.13773867825895653,26.0,-0.170624,-0.502343,-0.165718,0.619133,0.533221,0.58305,0.474662,0.370881,0.26964,0.58994,0.496141,0.039258
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,324,276,323,weite_unruhige_steigend,steigend,1.0975236078999413,5.150561296972063,0.22551695961818652,22.0,-0.108796,0.640634,-0.321349,-0.005363,-0.077022,0.03546,0.421964,0.42348,0.195821,0.636056,0.588358,0.100864
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,325,277,324,weite_unruhige_steigend,steigend,1.0366333295876016,4.949994381391159,0.22878272839644748,21.0,0.140549,-0.61793,-0.615881,0.1477,0.084692,0.121236,0.630552,0.445315,0.154461,0.667659,0.595226,0.068092
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,326,278,325,weite_unruhige_steigend,steigend,1.3914214379891616,4.858753892333157,0.23581928353016887,22.0,-0.289662,0.737438,-0.367935,-0.133995,-0.196406,0.160208,0.317412,0.40684,0.2249,0.615469,0.599366,0.092219
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,517,469,516,weite_unruhige_steigend,steigend,2.064668045026427,3.807718814610612,0.25748525920820736,26.0,0.208548,-0.857376,-0.671741,0.619304,0.56937,0.598332,0.50278,0.376524,0.269483,0.589973,0.513381,0.0302
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,540,492,539,weite_unruhige_steigend,steigend,1.9123322389263393,4.536029030585792,0.31908204212506897,24.0,0.792189,-0.426541,-0.680291,0.69744,0.672605,0.687009,0.724715,0.365194,0.280785,0.583249,0.559091,0.04615
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,582,534,581,weite_unruhige_seitwaerts,seitwaerts,-0.1375786163521986,3.6837376460017874,0.2504726340221615,16.0,0.542489,-0.507142,0.660932,-0.168782,0.023644,0.107824,0.568653,0.481686,0.165653,0.668384,0.605781,0.067468
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,973,925,972,weite_unruhige_steigend,steigend,1.3112571279705845,2.4864677106550457,0.1333931552184948,21.0,0.359331,-0.368457,-0.361991,0.736318,0.722425,0.730483,0.669117,0.354804,0.285805,0.579788,0.566256,0.034268
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,1567,1519,1566,weite_unruhige_fallend,fallend,-2.2348763164339864,4.178912564290961,0.30040717609600665,28.0,-0.075882,-0.774066,-0.421903,0.608024,0.610423,0.609032,0.426583,0.366855,0.282396,0.578594,0.527423,0.018896
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,1577,1529,1576,weite_unruhige_fallend,fallend,-5.5213794357404815,6.033516167156575,0.34312908471973763,27.0,0.427567,-0.953219,-0.904233,0.743732,0.601354,0.683933,0.543934,0.368989,0.280901,0.581661,0.538523,0.042641
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,1776,1728,1775,weite_unruhige_steigend,steigend,3.9416695229489283,4.823481756146198,0.25044402206088523,24.0,0.765801,0.506038,0.639694,0.817548,0.724901,0.778636,0.707522,0.364538,0.294691,0.580217,0.57187,0.094895
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,1978,1930,1977,weite_unruhige_fallend,fallend,-0.26881720430107586,2.7244170593210018,0.2525195320365693,26.0,0.649964,-0.538633,-0.461483,0.808721,0.687273,0.757713,0.68345,0.402834,0.276104,0.595204,0.578462,0.045912
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,2295,2247,2294,weite_unruhige_fallend,fallend,-1.9469569216618188,3.1519239613674728,0.21468904900607946,30.0,0.534588,-0.178883,-0.894922,-0.243293,-0.010846,0.145665,0.713323,0.452003,0.145571,0.677339,0.610777,0.086199
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,2296,2248,2295,weite_unruhige_fallend,fallend,-1.5303931791694763,3.2417346500643958,0.22228782023758292,31.0,-0.06216,0.535051,-0.490044,-0.320079,-0.116655,0.234641,0.424497,0.477257,0.192943,0.657685,0.616487,0.03686
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,2600,2552,2599,weite_unruhige_seitwaerts,seitwaerts,-0.15536765364963545,1.0517195016283796,0.11932683976216811,28.0,0.59548,-0.236665,-0.457829,0.83826,0.445436,0.673274,0.729936,0.362928,0.281153,0.585846,0.583937,0.032513
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3205,3157,3204,weite_unruhige_fallend,fallend,-3.6471214350561922,4.554988573396365,0.24007607300504066,17.0,0.464258,-0.356149,-0.603659,0.736007,0.633827,0.693092,0.663174,0.35721,0.288778,0.578495,0.588417,0.045302
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3427,3379,3426,weite_unruhige_fallend,fallend,-5.488261313371888,8.009527050017015,0.3497504820233631,24.0,0.363902,-0.30745,-0.673221,0.795882,0.588884,0.708943,0.629952,0.354397,0.293669,0.573591,0.563784,0.031009
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3741,3693,3740,weite_unruhige_steigend,steigend,4.73048954194466,5.382712347252411,0.47261164005297757,27.0,0.956413,0.926382,0.944845,0.786242,0.745777,0.769247,0.671944,0.371483,0.2961,0.580303,0.591763,0.124704
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3743,3695,3742,weite_unruhige_steigend,steigend,6.185223571217057,7.821291086763392,0.4981615832593035,27.0,0.749606,-0.711618,0.860762,-0.390712,-0.296896,0.351309,0.475379,0.384635,0.266316,0.590771,0.504039,0.028047
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3966,3918,3965,weite_unruhige_steigend,steigend,0.7144994762831149,3.5575340415980703,0.3450140904783275,28.0,0.762451,0.78117,0.826438,0.730021,0.803671,0.760954,0.65695,0.373202,0.290504,0.582815,0.595131,0.106411
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4029,3981,4028,weite_unruhige_steigend,steigend,2.0553566099671796,3.7078484034616546,0.3080548095096005,30.0,0.112238,-0.86763,-0.654257,0.72795,0.629213,0.686481,0.462189,0.359575,0.292642,0.572359,0.570434,0.032326
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4044,3996,4043,weite_unruhige_fallend,fallend,-1.0685996114183134,5.922134210133026,0.3718458875105884,26.0,0.127408,-0.667769,-0.620999,0.781563,0.596802,0.703963,0.538354,0.355823,0.293588,0.572037,0.576373,0.02841
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4329,4281,4328,weite_unruhige_seitwaerts,seitwaerts,-0.10077519379844281,3.217054263565903,0.27761627906976716,21.0,-0.030951,0.748781,-0.483507,0.233509,-0.480244,0.337138,0.335242,0.395299,0.251506,0.602711,0.521364,0.030271
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4518,4470,4517,weite_unruhige_fallend,fallend,-1.0216095097033802,2.047016824275571,0.19985948121985628,28.0,0.436423,-0.677471,-0.605391,0.743117,0.776809,0.757267,0.599743,0.423861,0.285587,0.600825,0.583841,0.036442
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,446,398,445,mittlere_spur_steigend,steigend,0.22701475595913734,0.3026863412788498,0.03389456425778787,9.0,0.673443,-0.674622,-0.497605,0.716759,0.597268,0.666573,0.651406,0.370041,0.278421,0.58318,0.62881,0.049009
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,689,641,688,enge_unruhige_fallend,fallend,-0.2254791431792559,0.3382187147688839,0.02818489289740699,14.0,0.316411,-0.496555,-0.435522,0.715385,0.666102,0.694686,0.623638,0.354711,0.291994,0.575335,0.618755,0.017666
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,758,710,757,enge_unruhige_seitwaerts,seitwaerts,-0.07527286413248024,0.26345502446368085,0.03293187805796011,17.0,-0.109492,-0.552747,-0.301569,0.413196,0.70927,0.537547,0.496368,0.373653,0.267306,0.589247,0.579101,0.033822
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1290,1242,1289,feine_ruhespur_seitwaerts,seitwaerts,-0.07544322897019992,0.18860807242549982,0.019646674210989562,8.0,0.099773,-0.467702,-0.229952,0.760481,0.678682,0.726125,0.546522,0.354722,0.28708,0.578896,0.632006,0.039427
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1603,1555,1602,enge_unruhige_steigend,steigend,0.37821482602118006,0.56732223903177,0.026002269288956128,12.0,0.25322,-0.629011,-0.370926,0.664137,0.568858,0.62412,0.553622,0.369351,0.278083,0.582062,0.588446,0.017747
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1611,1563,1610,enge_unruhige_seitwaerts,seitwaerts,0.11350737797956867,0.5675368898978433,0.03547105561861521,11.0,-0.00031,-0.653345,-0.302853,0.548797,0.597268,0.569155,0.478746,0.371073,0.273839,0.587575,0.596757,0.019222
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1907,1859,1906,enge_unruhige_steigend,steigend,0.5281026027913994,0.6789890607317993,0.03772161448509996,11.0,0.099601,-0.465319,-0.22862,0.620939,0.678682,0.645191,0.556933,0.366595,0.273338,0.586009,0.635153,0.041701
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2005,1957,2004,weite_unruhige_steigend,steigend,0.18846588767433095,0.9423294383716547,0.05261339364241739,16.0,-0.182487,-0.732235,-0.301782,0.487334,0.559071,0.517464,0.409498,0.36523,0.269097,0.61879,0.604365,0.030318
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2087,2039,2086,enge_unruhige_steigend,steigend,0.26395173453996984,0.603318250377074,0.05341880341880342,20.0,0.632905,-0.37047,-0.435238,0.68736,0.636052,0.665811,0.732724,0.364757,0.278553,0.584643,0.638118,0.037387
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2878,2830,2877,enge_unruhige_seitwaerts,seitwaerts,0.03720238095238095,0.33482142857142855,0.035652281746031744,14.0,0.588093,-0.399223,-0.366296,0.730724,0.649827,0.696748,0.716451,0.362672,0.280013,0.583058,0.640841,0.034402
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,3541,3493,3540,enge_unruhige_fallend,fallend,-0.3339517625231911,0.5565862708719851,0.041743970315398886,13.0,-0.224924,-0.491674,-0.152681,0.722547,0.678682,0.704124,0.449283,0.355759,0.285221,0.578318,0.643202,0.035121
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,4958,4910,4957,enge_unruhige_fallend,fallend,-0.2216475803472479,0.4432951606944958,0.03540204408324098,14.0,0.12574,-0.59714,-0.429342,0.682765,0.741519,0.707442,0.535123,0.385608,0.281193,0.623522,0.62422,0.021012
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5138,5090,5137,enge_unruhige_seitwaerts,seitwaerts,-0.11115227862171174,0.4075583549462764,0.039366432011856245,20.0,-0.299961,-0.789614,0.297262,0.301826,-0.359018,0.325846,0.2855,0.389179,0.248366,0.599531,0.610428,0.064716
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5359,5311,5358,weite_unruhige_seitwaerts,seitwaerts,-0.11156563778356265,0.8925251022685012,0.05345853477129044,14.0,0.328,0.365148,-0.644763,-0.40252,-0.175313,0.307093,0.552647,0.424949,0.200533,0.636713,0.650239,0.049823
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5450,5402,5449,weite_unruhige_fallend,fallend,-0.4464285714285714,1.0044642857142858,0.048828125,19.0,-0.22519,-0.60096,-0.153299,0.503854,0.443776,0.478621,0.432664,0.383384,0.258465,0.597493,0.616348,0.03549
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,6787,6739,6786,enge_unruhige_seitwaerts,seitwaerts,-0.07228044813877846,0.32526201662450305,0.055716178773641725,19.0,0.249414,-0.610566,-0.35724,0.716154,0.678682,0.700416,0.548742,0.403576,0.274831,0.597635,0.629103,0.017195
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,7754,7706,7753,weite_unruhige_steigend,steigend,0.40263543191800877,1.061493411420205,0.04727916056612982,10.0,0.233328,-0.718477,-0.539157,0.635347,0.597268,0.619354,0.54055,0.370745,0.27539,0.58548,0.621442,0.019314
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,7847,7799,7846,enge_unruhige_seitwaerts,seitwaerts,0.0,0.2552881108679796,0.043307804522246536,11.0,-0.223995,-0.483615,-0.149718,0.707762,0.66116,0.688189,0.454168,0.358027,0.282291,0.580593,0.645466,0.033542
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9363,9315,9362,weite_unruhige_steigend,steigend,1.1627906976744187,1.5856236786469344,0.10203782006107588,23.0,-0.378273,-0.91347,0.213378,0.317195,0.597268,0.434825,0.217507,0.375708,0.274221,0.584845,0.563461,0.037653
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9428,9380,9427,weite_unruhige_steigend,steigend,1.2574222843171499,2.060775410408662,0.15863313540575155,23.0,0.953543,-0.490862,0.928528,-0.168634,-0.278591,0.214816,0.618163,0.417506,0.212071,0.627171,0.653241,0.069245
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9429,9381,9428,weite_unruhige_steigend,steigend,1.5373864430468203,2.0614954577218727,0.16232820871185652,23.0,-0.36922,-0.981849,-0.403797,0.150827,0.336148,0.228662,0.315816,0.407618,0.211017,0.625803,0.655708,0.071854
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9439,9391,9438,weite_unruhige_steigend,steigend,1.2220670391061452,2.3743016759776534,0.2029504189944134,24.0,0.154365,-0.957915,0.917626,0.421249,0.188085,0.32332,0.228263,0.385006,0.26213,0.588762,0.573533,0.063114
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9487,9439,9486,weite_unruhige_steigend,steigend,0.6901311249137336,2.7605244996549345,0.24514032666206578,23.0,-0.039669,0.773098,-0.562248,0.310939,0.35574,0.329755,0.31171,0.382463,0.260222,0.590744,0.583885,0.026218
