support_rank,left_node,right_node,scope_count,total_supported_world_pairs,real_real_supported,real_real_all_scopes,real_real_eligible,real_real_rate,real_null_supported,real_null_all_scopes,real_null_eligible,real_null_rate,null_null_supported,null_null_all_scopes,null_null_eligible,null_null_rate,real_rate_advantage,real_2025_supported,real_2025_all_scopes,real_2025_eligible,real_crossyear_supported,real_crossyear_all_scopes,real_crossyear_eligible,real_2024_supported,real_2024_all_scopes,real_2024_eligible
1833,dio_mcm_episode_0w3jrws,dio_mcm_episode_1n87ekd,1,1,0,0,0,0.0,1,0,2,0.5,0,0,2,0.0,-0.5,0,0,0,0,0,0,0,0,0
1834,dio_mcm_episode_0v4y2fb,dio_mcm_episode_0w3jrws,1,1,0,0,2,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,1,0,0,1,0,0,0
1835,dio_mcm_episode_0uie72q,dio_mcm_episode_1vjymvi,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1836,dio_mcm_episode_0tusrny,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1837,dio_mcm_episode_0tusrny,dio_mcm_episode_1qpzgcl,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1838,dio_mcm_episode_0tusrny,dio_mcm_episode_0ueya1u,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1839,dio_mcm_episode_0t109kz,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1840,dio_mcm_episode_0t109kz,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,1,0,2,0.5,0,0,2,0.0,-0.5,0,0,0,0,0,0,0,0,0
1841,dio_mcm_episode_0t109kz,dio_mcm_episode_0tusrny,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1842,dio_mcm_episode_0sjyas0,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1843,dio_mcm_episode_0qo35nd,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1844,dio_mcm_episode_0q4hk03,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1845,dio_mcm_episode_0q4hk03,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1846,dio_mcm_episode_0ptj9cs,dio_mcm_episode_0tusrny,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1847,dio_mcm_episode_0o8aklj,dio_mcm_episode_1vjymvi,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1848,dio_mcm_episode_0lj7ucr,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,1,0,2,0.5,0,0,2,0.0,-0.5,0,0,0,0,0,0,0,0,0
1849,dio_mcm_episode_0lgktm5,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,1,0,2,0.5,0,0,1,0.0,-0.5,0,0,0,0,0,0,0,0,0
1850,dio_mcm_episode_0lgktm5,dio_mcm_episode_0tusrny,1,1,0,0,2,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,2,0,0,0
1851,dio_mcm_episode_0lcbs8p,dio_mcm_episode_0w3jrws,1,1,0,0,2,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,1,0,0,1
1852,dio_mcm_episode_0jjnvvv,dio_mcm_episode_0tusrny,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1853,dio_mcm_episode_0i72w4b,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,0,0,2,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1854,dio_mcm_episode_0i72w4b,dio_mcm_episode_1flwfgb,1,1,0,0,1,0.0,0,0,3,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,1,0,0,0
1855,dio_mcm_episode_0hx21nm,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,0,0,2,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1856,dio_mcm_episode_0hx21nm,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1857,dio_mcm_episode_0hwyq0s,dio_mcm_episode_1sddzs5,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1858,dio_mcm_episode_0hvxln3,dio_mcm_episode_0sjyas0,1,1,0,0,2,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,2,0,0,0,0,0,0
1859,dio_mcm_episode_0hv1uu1,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1860,dio_mcm_episode_0hv1uu1,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1861,dio_mcm_episode_0h2l72l,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1862,dio_mcm_episode_0h2l72l,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,0,0,2,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1863,dio_mcm_episode_0fu1xau,dio_mcm_episode_0t109kz,1,1,0,0,0,0.0,0,0,2,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1864,dio_mcm_episode_0fa830n,dio_mcm_episode_1vjymvi,1,1,0,0,1,0.0,0,0,3,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,1,0,0,0
1865,dio_mcm_episode_0ezwt7z,dio_mcm_episode_1flwfgb,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1866,dio_mcm_episode_0ezwt7z,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1867,dio_mcm_episode_0bpgwtp,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1868,dio_mcm_episode_0bli7nu,dio_mcm_episode_1w9crd1,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1869,dio_mcm_episode_0bli7nu,dio_mcm_episode_1eav7xq,1,1,0,0,1,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,1
1870,dio_mcm_episode_0bli7nu,dio_mcm_episode_0fuuq8k,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1871,dio_mcm_episode_0bd9lsr,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1872,dio_mcm_episode_0bd9lsr,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1873,dio_mcm_episode_0bd9lsr,dio_mcm_episode_0fu1xau,1,1,0,0,0,0.0,0,0,2,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1874,dio_mcm_episode_0asyqb4,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,1,0,2,0.5,0,0,1,0.0,-0.5,0,0,0,0,0,0,0,0,0
1875,dio_mcm_episode_08m65fb,dio_mcm_episode_1w9crd1,1,1,0,0,0,0.0,0,0,3,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1876,dio_mcm_episode_08m65fb,dio_mcm_episode_1ciibe9,1,1,0,0,0,0.0,0,0,3,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1877,dio_mcm_episode_08g1nk4,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1878,dio_mcm_episode_078b3aq,dio_mcm_episode_0bli7nu,1,1,0,0,2,0.0,0,0,5,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,2,0,0,0
1879,dio_mcm_episode_078b3aq,dio_mcm_episode_0bd9lsr,1,1,0,0,0,0.0,1,0,2,0.5,0,0,1,0.0,-0.5,0,0,0,0,0,0,0,0,0
1880,dio_mcm_episode_078b3aq,dio_mcm_episode_0asyqb4,1,1,0,0,0,0.0,1,0,2,0.5,0,0,1,0.0,-0.5,0,0,0,0,0,0,0,0,0
1881,dio_mcm_episode_076w0e1,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1882,dio_mcm_episode_076w0e1,dio_mcm_episode_1flwfgb,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1883,dio_mcm_episode_076w0e1,dio_mcm_episode_0bli7nu,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1884,dio_mcm_episode_06wwep2,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,1,0,2,0.5,0,0,2,0.0,-0.5,0,0,0,0,0,0,0,0,0
1885,dio_mcm_episode_06aqoz9,dio_mcm_episode_0yce7uo,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1886,dio_mcm_episode_05ziutl,dio_mcm_episode_0w3jrws,1,1,0,0,0,0.0,1,0,2,0.5,0,0,2,0.0,-0.5,0,0,0,0,0,0,0,0,0
1887,dio_mcm_episode_05upp98,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1888,dio_mcm_episode_021zt73,dio_mcm_episode_1flwfgb,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1889,dio_mcm_episode_021zt73,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1890,dio_mcm_episode_015suys,dio_mcm_episode_0sjyas0,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1891,dio_mcm_episode_015suys,dio_mcm_episode_05bno88,1,1,0,0,0,0.0,1,0,2,0.5,0,0,2,0.0,-0.5,0,0,0,0,0,0,0,0,0
1892,dio_mcm_episode_1ui10f9,dio_mcm_episode_1x3r1y4,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1893,dio_mcm_episode_1lufp3g,dio_mcm_episode_1n87ekd,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1894,dio_mcm_episode_1gzkzf9,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1895,dio_mcm_episode_1eav7xq,dio_mcm_episode_1gzkzf9,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1896,dio_mcm_episode_1dtt118,dio_mcm_episode_1eds8f6,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1897,dio_mcm_episode_1ciibe9,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1898,dio_mcm_episode_17ybb3q,dio_mcm_episode_1w9crd1,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1899,dio_mcm_episode_17u1915,dio_mcm_episode_1gzkzf9,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1900,dio_mcm_episode_17u1915,dio_mcm_episode_1ciibe9,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1901,dio_mcm_episode_14za7lv,dio_mcm_episode_1n87ekd,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1902,dio_mcm_episode_14za7lv,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1903,dio_mcm_episode_14za7lv,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1904,dio_mcm_episode_14obi8w,dio_mcm_episode_1x3r1y4,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1905,dio_mcm_episode_14obi8w,dio_mcm_episode_1eds8f6,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1906,dio_mcm_episode_14o2zn6,dio_mcm_episode_1x3r1y4,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1907,dio_mcm_episode_14ef21w,dio_mcm_episode_1x3r1y4,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1908,dio_mcm_episode_14ef21w,dio_mcm_episode_1dtt118,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1909,dio_mcm_episode_14ef21w,dio_mcm_episode_14obi8w,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1910,dio_mcm_episode_149dati,dio_mcm_episode_1xiamcv,1,1,0,0,1,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,1,0,0,0,0,0,0
1911,dio_mcm_episode_149dati,dio_mcm_episode_1ui10f9,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1912,dio_mcm_episode_149dati,dio_mcm_episode_14obi8w,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1913,dio_mcm_episode_0wdjdlr,dio_mcm_episode_16n1irr,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1914,dio_mcm_episode_0vcr3lw,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1915,dio_mcm_episode_0vcr3lw,dio_mcm_episode_1gzkzf9,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1916,dio_mcm_episode_0v4y2fb,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1917,dio_mcm_episode_0uie72q,dio_mcm_episode_171moy1,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1918,dio_mcm_episode_0ueya1u,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1919,dio_mcm_episode_0ueya1u,dio_mcm_episode_1qpzgcl,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1920,dio_mcm_episode_0ueya1u,dio_mcm_episode_1pxk29d,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1921,dio_mcm_episode_0ueya1u,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1922,dio_mcm_episode_0ueya1u,dio_mcm_episode_171moy1,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1923,dio_mcm_episode_0t109kz,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1924,dio_mcm_episode_0t109kz,dio_mcm_episode_1pxk29d,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1925,dio_mcm_episode_0t109kz,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1926,dio_mcm_episode_0t109kz,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1927,dio_mcm_episode_0qo35nd,dio_mcm_episode_1qv5i56,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1928,dio_mcm_episode_0q4hk03,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1929,dio_mcm_episode_0q4hk03,dio_mcm_episode_1eav7xq,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1930,dio_mcm_episode_0q4hk03,dio_mcm_episode_17u1915,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1931,dio_mcm_episode_0q4hk03,dio_mcm_episode_0vcr3lw,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1932,dio_mcm_episode_0q3iv1r,dio_mcm_episode_1yrr2yr,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1933,dio_mcm_episode_0q3iv1r,dio_mcm_episode_0sc9rzg,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1934,dio_mcm_episode_0pzlboa,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,1,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1935,dio_mcm_episode_0pzlboa,dio_mcm_episode_17ybb3q,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1936,dio_mcm_episode_0pzlboa,dio_mcm_episode_0vcr3lw,1,1,0,0,1,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,1,0,0,0
1937,dio_mcm_episode_0pzlboa,dio_mcm_episode_0q4hk03,1,1,0,0,0,0.0,0,0,1,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1938,dio_mcm_episode_0ptj9cs,dio_mcm_episode_1r0aq59,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1939,dio_mcm_episode_0ptj9cs,dio_mcm_episode_1otryhf,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1940,dio_mcm_episode_0ptj9cs,dio_mcm_episode_0uie72q,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1941,dio_mcm_episode_0ptj9cs,dio_mcm_episode_0t109kz,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1942,dio_mcm_episode_0ptj9cs,dio_mcm_episode_0sc9rzg,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1943,dio_mcm_episode_0ptj9cs,dio_mcm_episode_0q3iv1r,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1944,dio_mcm_episode_0o8aklj,dio_mcm_episode_1n87ekd,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1945,dio_mcm_episode_0o8aklj,dio_mcm_episode_1flwfgb,1,1,0,0,0,0.0,1,0,1,1.0,0,0,2,0.0,-1.0,0,0,0,0,0,0,0,0,0
1946,dio_mcm_episode_0lyvlac,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1947,dio_mcm_episode_0lyvlac,dio_mcm_episode_1pxk29d,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1948,dio_mcm_episode_0lyvlac,dio_mcm_episode_1n87ekd,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1949,dio_mcm_episode_0lyvlac,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1950,dio_mcm_episode_0lt7g1q,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1951,dio_mcm_episode_0lt7g1q,dio_mcm_episode_1pxk29d,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1952,dio_mcm_episode_0lt7g1q,dio_mcm_episode_1n87ekd,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1953,dio_mcm_episode_0lt7g1q,dio_mcm_episode_17ybb3q,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1954,dio_mcm_episode_0lt7g1q,dio_mcm_episode_14za7lv,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1955,dio_mcm_episode_0lt7g1q,dio_mcm_episode_0wdjdlr,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1956,dio_mcm_episode_0lt7g1q,dio_mcm_episode_0ueya1u,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1957,dio_mcm_episode_0lt7g1q,dio_mcm_episode_0t109kz,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1958,dio_mcm_episode_0lje5cp,dio_mcm_episode_1qpzgcl,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1959,dio_mcm_episode_0lj7ucr,dio_mcm_episode_1yjaw9h,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1960,dio_mcm_episode_0lj7ucr,dio_mcm_episode_1r0aq59,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1961,dio_mcm_episode_0lgktm5,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1962,dio_mcm_episode_0lgktm5,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1963,dio_mcm_episode_0lgktm5,dio_mcm_episode_0lt7g1q,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1964,dio_mcm_episode_0lcbs8p,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1965,dio_mcm_episode_0lcbs8p,dio_mcm_episode_171moy1,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1966,dio_mcm_episode_0jx9fyz,dio_mcm_episode_1w9crd1,1,1,0,0,0,0.0,1,0,1,1.0,0,0,3,0.0,-1.0,0,0,0,0,0,0,0,0,0
1967,dio_mcm_episode_0jjnvvv,dio_mcm_episode_1ac9vkf,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1968,dio_mcm_episode_0jjnvvv,dio_mcm_episode_0t109kz,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1969,dio_mcm_episode_0jjnvvv,dio_mcm_episode_0lt7g1q,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1970,dio_mcm_episode_0ibx54i,dio_mcm_episode_1x6pis8,1,1,0,0,0,0.0,0,0,1,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1971,dio_mcm_episode_0ibx54i,dio_mcm_episode_14obi8w,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1972,dio_mcm_episode_0ibx54i,dio_mcm_episode_0jjnvvv,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1973,dio_mcm_episode_0i72w4b,dio_mcm_episode_1w9crd1,1,1,0,0,0,0.0,0,0,1,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1974,dio_mcm_episode_0i72w4b,dio_mcm_episode_1pxk29d,1,1,0,0,1,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,1
1975,dio_mcm_episode_0hx21nm,dio_mcm_episode_17ybb3q,1,1,0,0,0,0.0,0,0,0,0.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1976,dio_mcm_episode_0hx21nm,dio_mcm_episode_0wdjdlr,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1977,dio_mcm_episode_0hx21nm,dio_mcm_episode_0v4y2fb,1,1,0,0,0,0.0,1,0,1,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1978,dio_mcm_episode_0hx21nm,dio_mcm_episode_0pzlboa,1,1,0,0,0,0.0,1,0,1,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
