passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,response_symbol,observation_symbol,family_symbol,role_family,component,members,member_symbols,evidence_id,evidence_path,context_group,world_year_profile,timeframe_profile,asset_profile,real_worlds,control_worlds,phase_offsets,delta_continuity,delta_event_share,delta_member_coverage,pseudo_mean_delta_continuity,pseudo_mean_delta_event_share,pseudo_mean_delta_member_coverage,percentile_continuity,percentile_event_share,percentile_member_coverage,mean_match_distance,median_source_event_ratio,caution_note
1,0,0,0,0,0,0,dio_rresponse_10icwaj,dio_rrstate_018q0y0,dio_rfamily_00ds3v1,rf_21,magnitude,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.017207,-0.000615,-0.027778,-0.009169,-3.4e-05,-0.010833,0.44,0.31,0.415,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_08d5azh,dio_rrstate_0oh98ds,dio_rfamily_00ds3v1,rf_21,sign,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.009839,-0.000252,0.013889,-0.020296,-0.001223,-0.027222,0.55,0.96,0.67,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_08d5azh,dio_rrstate_1tdzd3c,dio_rfamily_00ds3v1,rf_21,sign,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.027814,0.000168,0.0,-0.03203,-9.5e-05,-0.039444,0.47,0.47,0.585,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_08d5azh,dio_rrstate_0m2r34i,dio_rfamily_00ds3v1,rf_21,sign,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.009551,-0.000671,0.027778,-0.00826,-0.002351,-0.015,0.67,0.825,0.76,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_08d5azh,dio_rrstate_1d0onxu,dio_rfamily_00ds3v1,rf_21,sign,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.103475,-0.001844,-0.125,-0.01731,-0.000372,-0.020694,0.04,0.02,0.04,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_08d5azh,dio_rrstate_06sbgs7,dio_rfamily_00ds3v1,rf_21,sign,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.045343,-0.001397,-0.055556,-0.010271,-0.001268,-0.014167,0.28,0.52,0.32,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_08d5azh,dio_rrstate_1re3j0u,dio_rfamily_00ds3v1,rf_21,sign,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.162127,-0.002292,-0.194444,-0.024163,0.000524,-0.027222,0.02,0.0,0.04,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_080724q,dio_rrstate_03t4vmq,dio_rfamily_00ds3v1,rf_21,volume,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.059051,0.000503,-0.041667,-0.018472,0.001274,-0.020278,0.24,0.265,0.3,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_080724q,dio_rrstate_0qba8ga,dio_rfamily_00ds3v1,rf_21,volume,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.027222,0.000782,0.0,-0.038142,0.00163,-0.041389,0.53,0.14,0.735,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_080724q,dio_rrstate_0bazu2t,dio_rfamily_00ds3v1,rf_21,volume,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,-0.092294,0.000224,-0.083333,0.001645,0.000918,0.000833,0.1,0.41,0.195,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_080724q,dio_rrstate_1ktfxzu,dio_rfamily_00ds3v1,rf_21,volume,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.075594,-0.001034,-0.069444,-0.031625,0.001645,-0.036944,0.32,0.0,0.32,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_080724q,dio_rrstate_1pvr1vy,dio_rfamily_00ds3v1,rf_21,volume,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.039137,-0.000391,-0.027778,-0.025441,0.001451,-0.030278,0.35,0.025,0.46,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_080724q,dio_rrstate_06exsdj,dio_rfamily_00ds3v1,rf_21,volume,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.112333,-0.001677,-0.111111,-0.037731,0.001839,-0.043611,0.26,0.0,0.29,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1g0d5i4,dio_rrstate_09iy26i,dio_rfamily_00ds3v1,rf_21,wick,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.013045,0.000447,0.013889,-0.017951,0.000219,-0.02,0.5,0.51,0.65,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1g0d5i4,dio_rrstate_0o94z37,dio_rfamily_00ds3v1,rf_21,wick,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.030909,0.000279,0.0,-0.037637,0.000497,-0.042778,0.47,0.49,0.69,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1g0d5i4,dio_rrstate_0yzzyyb,dio_rfamily_00ds3v1,rf_21,wick,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.008614,0.000615,0.027778,0.002179,-5.8e-05,0.002778,0.66,0.73,0.73,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1g0d5i4,dio_rrstate_0xujqjs,dio_rfamily_00ds3v1,rf_21,wick,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.039324,-0.001397,-0.041667,-0.01163,0.001007,-0.01125,0.21,0.0,0.215,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1g0d5i4,dio_rrstate_1dd0lpc,dio_rfamily_00ds3v1,rf_21,wick,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.014907,-0.001509,-0.027778,-0.011124,0.000783,-0.011667,0.39,0.03,0.36,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1g0d5i4,dio_rrstate_0p51mqv,dio_rfamily_00ds3v1,rf_21,wick,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.064722,-0.001285,-0.055556,-0.011952,0.001232,-0.010833,0.28,0.02,0.295,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
