symbol_family,candidate_class,present_in,same_field,same_reifung,xrp_events,multi_events,xrp_field,multi_field,xrp_reifung,multi_reifung,xrp_mcm,multi_mcm
dio_0cw9,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.441/0.156/0.664,-
dio_0dn9,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.390/0.234/0.622,-
dio_0dw6,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.429/0.190/0.656,-
dio_0dwq,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.465/0.134/0.693,-
dio_0e01,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.223/0.643
dio_0esh,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.455/0.151/0.679,-
dio_0eyq,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.430/0.175/0.658,-
dio_0fni,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.309/0.369/0.532,-
dio_0fpd,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.384/0.284/0.586,-
dio_0fx6,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.433/0.189/0.645,-
dio_0g0j,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.393/0.244/0.598,-
dio_0g5s,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.359/0.294/0.582,-
dio_0g8t,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.449/0.164/0.673,-
dio_0gte,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.393/0.261/0.599,-
dio_0gzb,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.338/0.302/0.582,-
dio_0h4d,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.420/0.201/0.635,-
dio_0hcc,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.486/0.122/0.695
dio_0hgv,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.334/0.307/0.576,-
dio_0hta,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.378/0.262/0.592,-
dio_0i1a,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.414/0.226/0.633,-
dio_0i8y,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.384/0.243/0.618,-
dio_0idv,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.451/0.144/0.677,-
dio_0ieh,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.458/0.135/0.685,-
dio_0ifh,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.187/0.646,-
dio_0iv1,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.391/0.240/0.618,-
dio_0j53,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.233/0.618,-
dio_0ja6,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.396/0.262/0.605,-
dio_0jas,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.377/0.261/0.605,-
dio_0jc3,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.364/0.270/0.599,-
dio_0jcz,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.384/0.242/0.619,-
dio_0jk1,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.453/0.141/0.678,-
dio_0jpq,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.372/0.256/0.605,-
dio_0jrg,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.233/0.622,-
dio_0k6o,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,junge_syntaxinsel,-,0.416/0.243/0.617
dio_0kfz,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.452/0.154/0.676,-
dio_0ko2,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.432/0.178/0.652,-
dio_0kuz,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.392/0.248/0.613,-
dio_0li1,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.406/0.243/0.620,-
dio_0lv3,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.188/0.647,-
dio_0mds,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.419/0.213/0.637,-
dio_0mf0,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.385/0.256/0.595,-
dio_0mhk,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.413/0.210/0.624,-
dio_0mxd,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.451/0.141/0.677,-
dio_0n5v,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.410/0.211/0.624,-
dio_0n8b,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.392/0.253/0.613,-
dio_0n8f,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.424/0.191/0.651,-
dio_0nic,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.433/0.192/0.655,-
dio_0nux,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.421/0.207/0.636,-
dio_0o7b,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.433/0.171/0.655,-
dio_0ofe,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.394/0.245/0.607
dio_0ohi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.334/0.320/0.570,-
dio_0okv,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.440/0.169/0.658,-
dio_0oln,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.460/0.137/0.684,-
dio_0oox,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.390/0.268/0.597,-
dio_0ors,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.410/0.218/0.627,-
dio_0otp,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.450/0.165/0.674,-
dio_0ouw,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.383/0.252/0.614,-
dio_0oyw,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.227/0.617,-
dio_0q28,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.436/0.202/0.639
dio_0qjk,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.186/0.655,-
dio_0qn8,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.398/0.230/0.619,-
dio_0qxw,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.325/0.321/0.571,-
dio_0qyp,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.182/0.649,-
dio_0r9n,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.389/0.251/0.603,-
dio_0ril,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.439/0.163/0.661,-
dio_0rzl,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.446/0.166/0.673,-
dio_0s4i,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.400/0.217/0.622,-
dio_0s4z,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.445/0.172/0.668,-
dio_0sdo,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.370/0.280/0.580,-
dio_0sva,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.430/0.185/0.661,-
dio_0t69,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.327/0.330/0.561,-
dio_0tc2,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.451/0.152/0.674,-
dio_0tq7,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.427/0.188/0.653,-
dio_0ty0,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.445/0.173/0.669,-
dio_0tzb,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.418/0.201/0.650,-
dio_0udb,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.321/0.349/0.550,-
dio_0unz,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.369/0.291/0.579,-
dio_0vm8,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.424/0.187/0.646,-
dio_0wc0,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.390/0.245/0.605,-
dio_0we0,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.417/0.185/0.651
dio_0whw,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.370/0.284/0.578,-
dio_0wk4,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.398/0.241/0.605,-
dio_0wnd,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.382/0.270/0.586,-
dio_0wvj,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.247/0.605,-
dio_0x1u,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.362/0.298/0.579,-
dio_0x53,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.395/0.248/0.605,-
dio_0xly,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.387/0.260/0.597,-
dio_0xqm,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.378/0.244/0.616,-
dio_0y0j,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.370/0.276/0.578,-
dio_0y3w,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.355/0.282/0.589,-
dio_0ygi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.409/0.232/0.627,-
dio_0ygv,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.398/0.243/0.613
dio_0z13,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.388/0.244/0.617,-
dio_0zc3,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.405/0.234/0.618,-
dio_0zzl,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.346/0.301/0.576,-
dio_100l,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.374/0.269/0.580,-
dio_105x,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.443/0.154/0.669,-
dio_1093,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.392/0.236/0.611,-
dio_10g4,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.395/0.251/0.607,-
dio_119k,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.358/0.272/0.599,-
dio_11al,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.431/0.181/0.657,-
dio_11i8,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.401/0.226/0.629,-
dio_11qu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.386/0.254/0.608,-
dio_11w0,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.353/0.296/0.582,-
dio_124s,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.423/0.212/0.643,-
dio_12ee,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.327/0.319/0.568,-
dio_12il,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.397/0.233/0.614,-
dio_12sv,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.431/0.175/0.652,-
dio_12yl,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.379/0.272/0.590,-
dio_138t,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.390/0.239/0.622,-
dio_13fy,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.417/0.201/0.640,-
dio_13h3,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.390/0.236/0.615
dio_13x6,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.357/0.310/0.577,-
dio_13y8,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.418/0.203/0.641,-
dio_14de,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.427/0.206/0.647,-
dio_14qs,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.221/0.629,-
dio_14r5,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.423/0.211/0.642,-
dio_151g,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.432/0.169/0.655,-
dio_15qu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.351/0.295/0.586,-
dio_15ud,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.417/0.196/0.639,-
dio_15wf,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.394/0.248/0.619,-
dio_161d,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.144/0.672,-
dio_16di,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.409/0.218/0.639,-
dio_16vd,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.358/0.274/0.599,-
dio_173f,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.356/0.290/0.585,-
dio_17m8,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.228/0.616,-
dio_17zf,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.359/0.273/0.598,-
dio_18z7,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.237/0.604,-
dio_19mj,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.330/0.354/0.548,-
dio_19mk,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.379/0.249/0.611,-
dio_19o7,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.462/0.134/0.686,-
dio_19t8,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.315/0.341/0.556,-
dio_19yp,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.433/0.170/0.656,-
dio_1a0q,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.354/0.307/0.576,-
dio_1a9j,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.371/0.279/0.576,-
dio_1b44,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.382/0.244/0.618,-
dio_1b4r,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.346/0.312/0.573,-
dio_1bnp,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,junge_syntaxinsel,-,0.413/0.213/0.637
dio_1bsn,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.428/0.196/0.654,-
dio_1ce5,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.457/0.150/0.682,-
dio_1ckv,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.355/0.302/0.571,-
dio_1d48,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.361/0.292/0.588,-
dio_1d4x,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.307/0.369/0.573,-
dio_1d80,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.386/0.237/0.618,-
dio_1d9m,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.381/0.272/0.585,-
dio_1d9z,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.435/0.164/0.660,-
dio_1dun,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.462/0.138/0.687,-
dio_1dvu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.340/0.339/0.549,-
dio_1ev2,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.427/0.199/0.646,-
dio_1ewc,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.405/0.238/0.622,-
dio_1ffm,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.403/0.235/0.611,-
dio_1ffn,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.454/0.151/0.675,-
dio_1fjx,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.436/0.167/0.659,-
dio_1fnu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.362/0.291/0.583,-
dio_1g7b,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.406/0.235/0.623,-
dio_1g7k,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.334/0.336/0.549,-
dio_1gkv,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.383/0.259/0.588,-
dio_1gzy,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.441/0.158/0.667,-
dio_1h95,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.431/0.198/0.642
dio_1hcm,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.354/0.302/0.557,-
dio_1he3,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.239/0.616,-
dio_1hn4,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.434/0.174/0.650
dio_1i0l,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.402/0.222/0.625,-
dio_1ii5,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.384/0.248/0.613,-
dio_1ixa,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.409/0.207/0.632,-
dio_1j7p,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.364/0.307/0.566,-
dio_1jh7,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.399/0.252/0.606
dio_1jll,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.382/0.263/0.605,-
dio_1jqt,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.367/0.284/0.571,-
dio_1k5k,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.420/0.193/0.641,-
dio_1kbr,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.381/0.279/0.587,-
dio_1kyi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.352/0.324/0.566,-
dio_1l4d,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.413/0.211/0.623,-
dio_1l5v,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.409/0.208/0.630,-
dio_1l7j,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.309/0.367/0.534,-
dio_1ld1,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.376/0.278/0.585,-
dio_1lf0,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.453/0.150/0.676,-
dio_1lid,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.338/0.320/0.561,-
dio_1loy,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.185/0.647,-
dio_1lqa,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.420/0.197/0.645,-
dio_1m2t,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.439/0.171/0.661,-
dio_1mr6,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.328/0.327/0.562,-
dio_1mu9,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.379/0.252/0.605
