preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift,lookback,raw_motion_class,sensory_class,field_contact_class,combined_prephase_class,asset
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_1,467,419,466,weite_unruhige_steigend,steigend,0.5453387213679647,1.569611170034255,0.11700343435794827,31.0,0.57861,-0.609798,0.72767,-0.208164,-0.234838,0.219367,0.512196,0.404733,0.229918,0.616006,0.451068,0.0,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1290,1242,1289,feine_ruhespur_seitwaerts,seitwaerts,-0.07544322897019992,0.18860807242549982,0.019646674210989562,8.0,0.099773,-0.467702,-0.229952,0.760481,0.678682,0.726125,0.546522,0.354722,0.28708,0.578896,0.632006,0.039427,lb48,feine_ruhevorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,feine_ruhevorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1603,1555,1602,enge_unruhige_steigend,steigend,0.37821482602118006,0.56732223903177,0.026002269288956128,12.0,0.25322,-0.629011,-0.370926,0.664137,0.568858,0.62412,0.553622,0.369351,0.278083,0.582062,0.588446,0.017747,lb48,feine_ruhevorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,feine_ruhevorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1611,1563,1610,enge_unruhige_seitwaerts,seitwaerts,0.11350737797956867,0.5675368898978433,0.03547105561861521,11.0,-0.00031,-0.653345,-0.302853,0.548797,0.597268,0.569155,0.478746,0.371073,0.273839,0.587575,0.596757,0.019222,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1907,1859,1906,enge_unruhige_steigend,steigend,0.5281026027913994,0.6789890607317993,0.03772161448509996,11.0,0.099601,-0.465319,-0.22862,0.620939,0.678682,0.645191,0.556933,0.366595,0.273338,0.586009,0.635153,0.041701,lb48,mittlere_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,mittlere_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2005,1957,2004,weite_unruhige_steigend,steigend,0.18846588767433095,0.9423294383716547,0.05261339364241739,16.0,-0.182487,-0.732235,-0.301782,0.487334,0.559071,0.517464,0.409498,0.36523,0.269097,0.61879,0.604365,0.030318,lb48,mittlere_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_mittel,offene_rekopplung,mittlere_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2087,2039,2086,enge_unruhige_steigend,steigend,0.26395173453996984,0.603318250377074,0.05341880341880342,20.0,0.632905,-0.37047,-0.435238,0.68736,0.636052,0.665811,0.732724,0.364757,0.278553,0.584643,0.638118,0.037387,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2878,2830,2877,enge_unruhige_seitwaerts,seitwaerts,0.03720238095238095,0.33482142857142855,0.035652281746031744,14.0,0.588093,-0.399223,-0.366296,0.730724,0.649827,0.696748,0.716451,0.362672,0.280013,0.583058,0.640841,0.034402,lb48,mittlere_vorphase_seitwaerts,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_seitwaerts | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,3541,3493,3540,enge_unruhige_fallend,fallend,-0.3339517625231911,0.5565862708719851,0.041743970315398886,13.0,-0.224924,-0.491674,-0.152681,0.722547,0.678682,0.704124,0.449283,0.355759,0.285221,0.578318,0.643202,0.035121,lb48,mittlere_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,4958,4910,4957,enge_unruhige_fallend,fallend,-0.2216475803472479,0.4432951606944958,0.03540204408324098,14.0,0.12574,-0.59714,-0.429342,0.682765,0.741519,0.707442,0.535123,0.385608,0.281193,0.623522,0.62422,0.021012,lb48,mittlere_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offener_feldkontakt,mittlere_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offener_feldkontakt,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5138,5090,5137,enge_unruhige_seitwaerts,seitwaerts,-0.11115227862171174,0.4075583549462764,0.039366432011856245,20.0,-0.299961,-0.789614,0.297262,0.301826,-0.359018,0.325846,0.2855,0.389179,0.248366,0.599531,0.610428,0.064716,lb48,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5359,5311,5358,weite_unruhige_seitwaerts,seitwaerts,-0.11156563778356265,0.8925251022685012,0.05345853477129044,14.0,0.328,0.365148,-0.644763,-0.40252,-0.175313,0.307093,0.552647,0.424949,0.200533,0.636713,0.650239,0.049823,lb48,mittlere_vorphase_seitwaerts,sicht_wechselt_gedaempft_mittel,tragende_rekopplung,mittlere_vorphase_seitwaerts | sicht_wechselt_gedaempft_mittel | tragende_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5450,5402,5449,weite_unruhige_fallend,fallend,-0.4464285714285714,1.0044642857142858,0.048828125,19.0,-0.22519,-0.60096,-0.153299,0.503854,0.443776,0.478621,0.432664,0.383384,0.258465,0.597493,0.616348,0.03549,lb48,mittlere_vorphase_fallend,sicht_zerfaellt_hell_getragen_mittel,offene_rekopplung,mittlere_vorphase_fallend | sicht_zerfaellt_hell_getragen_mittel | offene_rekopplung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,6787,6739,6786,enge_unruhige_seitwaerts,seitwaerts,-0.07228044813877846,0.32526201662450305,0.055716178773641725,19.0,0.249414,-0.610566,-0.35724,0.716154,0.678682,0.700416,0.548742,0.403576,0.274831,0.597635,0.629103,0.017195,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,7754,7706,7753,weite_unruhige_steigend,steigend,0.40263543191800877,1.061493411420205,0.04727916056612982,10.0,0.233328,-0.718477,-0.539157,0.635347,0.597268,0.619354,0.54055,0.370745,0.27539,0.58548,0.621442,0.019314,lb48,mittlere_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,mittlere_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,7847,7799,7846,enge_unruhige_seitwaerts,seitwaerts,0.0,0.2552881108679796,0.043307804522246536,11.0,-0.223995,-0.483615,-0.149718,0.707762,0.66116,0.688189,0.454168,0.358027,0.282291,0.580593,0.645466,0.033542,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9363,9315,9362,weite_unruhige_steigend,steigend,1.1627906976744187,1.5856236786469344,0.10203782006107588,23.0,-0.378273,-0.91347,0.213378,0.317195,0.597268,0.434825,0.217507,0.375708,0.274221,0.584845,0.563461,0.037653,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9428,9380,9427,weite_unruhige_steigend,steigend,1.2574222843171499,2.060775410408662,0.15863313540575155,23.0,0.953543,-0.490862,0.928528,-0.168634,-0.278591,0.214816,0.618163,0.417506,0.212071,0.627171,0.653241,0.069245,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9429,9381,9428,weite_unruhige_steigend,steigend,1.5373864430468203,2.0614954577218727,0.16232820871185652,23.0,-0.36922,-0.981849,-0.403797,0.150827,0.336148,0.228662,0.315816,0.407618,0.211017,0.625803,0.655708,0.071854,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9439,9391,9438,weite_unruhige_steigend,steigend,1.2220670391061452,2.3743016759776534,0.2029504189944134,24.0,0.154365,-0.957915,0.917626,0.421249,0.188085,0.32332,0.228263,0.385006,0.26213,0.588762,0.573533,0.063114,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9487,9439,9486,weite_unruhige_steigend,steigend,0.6901311249137336,2.7605244996549345,0.24514032666206578,23.0,-0.039669,0.773098,-0.562248,0.310939,0.35574,0.329755,0.31171,0.382463,0.260222,0.590744,0.583885,0.026218,lb48,enge_unruhige_vorphase_steigend,sicht_wechselt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_wechselt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,787,739,786,enge_unruhige_seitwaerts,seitwaerts,-0.07228044813877846,0.32526201662450305,0.055716178773641725,19.0,0.249414,-0.610566,-0.35724,0.719803,0.678682,0.702532,0.548488,0.352393,0.298773,0.569449,0.656338,0.015554,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1575,1527,1574,enge_unruhige_fallend,fallend,-0.32703488372093026,0.6540697674418605,0.03860828488372093,18.0,0.179947,-0.538855,-0.292569,0.619348,0.649827,0.632149,0.558598,0.365065,0.280977,0.579485,0.659787,0.020528,lb48,mittlere_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1754,1706,1753,weite_unruhige_steigend,steigend,0.40263543191800877,1.061493411420205,0.04727916056612982,10.0,0.233328,-0.718477,-0.539157,0.639001,0.597268,0.621473,0.540296,0.370403,0.275837,0.585149,0.662931,0.032449,lb48,mittlere_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,mittlere_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1847,1799,1846,enge_unruhige_seitwaerts,seitwaerts,0.0,0.2552881108679796,0.043307804522246536,11.0,-0.223995,-0.483615,-0.149718,0.711136,0.66116,0.690146,0.453933,0.357796,0.282565,0.580388,0.671307,0.031854,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3123,3075,3122,weite_unruhige_seitwaerts,seitwaerts,-0.10672358591248667,0.9960868018498754,0.03779793667733902,17.0,-0.000215,-0.626583,-0.286273,0.625925,0.501353,0.573604,0.486287,0.372597,0.273067,0.587033,0.649964,0.012585,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3363,3315,3362,weite_unruhige_steigend,steigend,1.1627906976744187,1.5856236786469344,0.10203782006107588,23.0,-0.378273,-0.91347,0.213378,0.31708,0.597268,0.434759,0.217515,0.376129,0.273982,0.584398,0.616595,0.018036,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3420,3372,3419,weite_unruhige_steigend,steigend,0.9090909090909091,1.8881118881118881,0.11290792540792541,21.0,-0.071457,0.970777,0.837627,0.27678,0.349352,0.307261,0.451688,0.434235,0.173938,0.654225,0.681337,0.150196,lb48,enge_unruhige_vorphase_steigend,sicht_wechselt_gedaempft_mittel,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_wechselt_gedaempft_mittel | tragende_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3428,3380,3427,weite_unruhige_steigend,steigend,1.2574222843171499,2.060775410408662,0.15863313540575155,23.0,0.953543,-0.490862,0.928528,-0.168545,-0.278591,0.214765,0.618169,0.417524,0.212011,0.6272,0.683883,0.062071,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3429,3381,3428,weite_unruhige_steigend,steigend,1.5373864430468203,2.0614954577218727,0.16232820871185652,23.0,-0.36922,-0.981849,-0.403797,0.150951,0.336148,0.228734,0.315807,0.407996,0.210819,0.625372,0.685882,0.074191,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3439,3391,3438,weite_unruhige_steigend,steigend,1.2220670391061452,2.3743016759776534,0.2029504189944134,24.0,0.154365,-0.957915,0.917626,0.423064,0.188085,0.324373,0.228137,0.385367,0.262031,0.588196,0.623911,0.047142,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3487,3439,3486,weite_unruhige_steigend,steigend,0.6901311249137336,2.7605244996549345,0.24514032666206578,23.0,-0.039669,0.773098,-0.562248,0.311839,0.35574,0.330277,0.311647,0.382528,0.2602,0.590616,0.63109,0.019901,lb48,enge_unruhige_vorphase_steigend,sicht_wechselt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_wechselt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4231,4183,4230,enge_unruhige_steigend,steigend,0.27739251040221913,0.7628294036061026,0.07368238557558945,21.0,0.401716,-0.516258,0.694987,-0.159703,-0.703582,0.388132,0.492135,0.380861,0.263323,0.591168,0.637517,0.019116,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4307,4259,4306,weite_unruhige_steigend,steigend,0.5184929139301764,0.8987210508123057,0.06769213042977301,19.0,0.958377,-0.963417,-0.935965,0.805788,0.751297,0.782902,0.66045,0.357991,0.296195,0.573,0.67299,0.064407,lb48,mittlere_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4417,4369,4416,weite_unruhige_fallend,fallend,-0.82276311278711,1.2684264655467947,0.0692777968232202,18.0,0.725991,0.904776,0.857922,0.818186,0.755807,0.791987,0.614557,0.37033,0.294791,0.579514,0.67435,0.122479,lb48,mittlere_vorphase_fallend,sicht_wechselt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_fallend | sicht_wechselt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4635,4587,4634,weite_unruhige_steigend,steigend,0.38314176245210724,1.044932079414838,0.06603390224079879,20.0,0.361739,-0.636757,-0.463525,0.695794,0.627993,0.667318,0.5862,0.361865,0.285955,0.579728,0.66587,0.01722,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,6547,6499,6546,enge_unruhige_seitwaerts,seitwaerts,0.10238907849829351,0.5119453924914675,0.034840728100113766,20.0,0.244151,-0.484081,-0.338319,0.749284,0.641903,0.704184,0.594593,0.356384,0.290664,0.572947,0.676036,0.04108,lb48,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,9059,9011,9058,enge_unruhige_seitwaerts,seitwaerts,0.10197144799456152,0.20394289598912305,0.026200997054158168,15.0,0.121453,-0.647767,-0.397697,0.736446,0.666102,0.706902,0.508845,0.350272,0.301524,0.567594,0.668329,0.018253,lb48,feine_ruhevorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,feine_ruhevorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,9816,9768,9815,enge_unruhige_seitwaerts,seitwaerts,0.16869095816464239,0.37112010796221323,0.04357849752586595,18.0,-0.131236,-0.579143,-0.334637,0.480894,0.597268,0.529771,0.486816,0.375665,0.264952,0.593227,0.654434,0.012008,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_mittel,offene_rekopplung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_mittel | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,306,258,305,weite_unruhige_steigend,steigend,3.6947618021125095,6.63936193145074,0.3648415606811822,20.0,-0.215341,-0.499803,-0.178236,0.553956,0.562444,0.557521,0.470012,0.37358,0.266611,0.590399,0.670059,0.023434,lb48,weite_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,weite_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,XRP
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,347,299,346,weite_unruhige_steigend,steigend,0.6228977201943308,2.458369669033684,0.260146311753389,27.0,-0.089017,-0.637434,-0.23016,0.404754,0.666971,0.514885,0.458702,0.378257,0.264312,0.591385,0.673724,0.019134,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,XRP
