role_family,asset,timeframe,window_start,component,lag,control_kind,real_member_coverage,control_member_coverage,real_minus_control_member_coverage,real_family_event_share,control_family_event_share,real_minus_control_family_event_share,real_phase_complete_ratio,control_phase_complete_ratio,real_minus_control_phase_complete_ratio,real_mean_afterimage_delta,control_mean_afterimage_delta,real_minus_control_mean_afterimage_delta,real_mean_temporal_delta,control_mean_temporal_delta,real_minus_control_mean_temporal_delta,real_joint_coverage_event_advantage
rf_21,BTC,15m,12000,wick,83,wick_phase_083,1.0,1.0,0.0,0.014084507042253521,0.007042253521126761,0.007042253521126761,0.5,0.0,0.5,0.4108549047619047,0.026055999999999996,0.3847989047619047,0.34252295238095243,-0.163868,0.5063909523809524,0
rf_21,BTC,15m,12000,wick,251,wick_phase_251,1.0,1.0,0.0,0.014084507042253521,0.013078470824949699,0.0010060362173038226,0.5,0.5,0.0,0.4108549047619047,0.3868475,0.024007404761904716,0.34252295238095243,0.35621316666666664,-0.013690214285714208,0
rf_21,BTC,15m,12000,volume,17,volume_phase_017,1.0,1.0,0.0,0.014084507042253521,0.01710261569416499,-0.0030181086519114695,0.5,0.5,0.0,0.4108549047619047,0.19185694999999997,0.21899795476190476,0.34252295238095243,0.15169552499999994,0.19082742738095249,0
rf_21,BTC,15m,12000,volume,83,volume_phase_083,1.0,1.0,0.0,0.014084507042253521,0.01710261569416499,-0.0030181086519114695,0.5,0.5,0.0,0.4108549047619047,0.22090850000000006,0.18994640476190466,0.34252295238095243,-0.00427540000000004,0.34679835238095247,0
rf_21,BTC,15m,12000,volume,251,volume_phase_251,1.0,1.0,0.0,0.014084507042253521,0.015090543259557344,-0.0010060362173038226,0.5,0.5,0.0,0.4108549047619047,0.25851775000000005,0.15233715476190468,0.34252295238095243,0.25537675000000004,0.08714620238095239,0
rf_21,BTC,15m,24000,sign,17,sign_phase_017,1.0,1.0,0.0,0.005030181086519115,0.011066398390342052,-0.006036217303822937,0.0,0.5,-0.5,0.153298,0.225021,-0.07172300000000001,0.4459343333333333,0.4921230000000001,-0.04618866666666677,0
rf_21,BTC,15m,24000,sign,83,sign_phase_083,1.0,1.0,0.0,0.005030181086519115,0.005030181086519115,0.0,0.0,0.0,0.0,0.153298,0.1438335,0.009464499999999987,0.4459343333333333,0.646234,-0.20029966666666665,0
rf_21,BTC,15m,24000,sign,251,sign_phase_251,1.0,1.0,0.0,0.005030181086519115,0.009054325955734407,-0.004024144869215292,0.0,1.0,-1.0,0.153298,0.26122924999999997,-0.10793124999999998,0.4459343333333333,0.6965605,-0.2506261666666667,0
rf_21,BTC,15m,24000,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.005030181086519115,0.009054325955734407,-0.004024144869215292,0.0,0.5,-0.5,0.153298,0.259212,-0.10591400000000001,0.4459343333333333,0.7005405,-0.2546061666666667,0
rf_21,BTC,15m,24000,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.005030181086519115,0.008048289738430584,-0.0030181086519114695,0.0,0.0,0.0,0.153298,0.04275175,0.11054624999999998,0.4459343333333333,0.30661250000000007,0.13932183333333326,0
rf_21,BTC,15m,24000,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.005030181086519115,0.009054325955734407,-0.004024144869215292,0.0,0.5,-0.5,0.153298,0.26900666666666667,-0.11570866666666668,0.4459343333333333,0.21305816666666666,0.23287616666666666,0
rf_21,BTC,15m,24000,wick,17,wick_phase_017,1.0,1.0,0.0,0.005030181086519115,0.007042253521126761,-0.002012072434607646,0.0,0.0,0.0,0.153298,0.05012291666666664,0.10317508333333335,0.4459343333333333,0.07009233333333342,0.3758419999999999,0
rf_21,BTC,15m,24000,wick,83,wick_phase_083,1.0,1.0,0.0,0.005030181086519115,0.007042253521126761,-0.002012072434607646,0.0,0.5,-0.5,0.153298,0.189858,-0.03656000000000001,0.4459343333333333,0.672606,-0.22667166666666672,0
rf_21,BTC,15m,24000,wick,251,wick_phase_251,1.0,1.0,0.0,0.005030181086519115,0.006036217303822937,-0.0010060362173038226,0.0,0.5,-0.5,0.153298,0.190656,-0.037358,0.4459343333333333,0.66768,-0.22174566666666673,0
rf_21,BTC,15m,24000,volume,17,volume_phase_017,1.0,1.0,0.0,0.005030181086519115,0.004024144869215292,0.0010060362173038226,0.0,0.0,0.0,0.153298,0.10023,0.05306799999999999,0.4459343333333333,0.626595,-0.1806606666666667,0
rf_21,BTC,15m,24000,volume,83,volume_phase_083,1.0,1.0,0.0,0.005030181086519115,0.005030181086519115,0.0,0.0,0.0,0.0,0.153298,0.04846866666666665,0.10482933333333333,0.4459343333333333,0.11921466666666669,0.32671966666666663,0
rf_21,BTC,15m,24000,volume,251,volume_phase_251,1.0,1.0,0.0,0.005030181086519115,0.0030181086519114686,0.002012072434607646,0.0,0.0,0.0,0.153298,0.050129,0.10316899999999998,0.4459343333333333,0.313538,0.13239633333333334,0
rf_21,BTC,1h,0,sign,17,sign_phase_017,1.0,0.5,0.5,0.012072434607645875,0.002012072434607646,0.01006036217303823,0.5,0.0,0.5,0.279998,0.0,0.279998,0.417324,0.0,0.417324,1
rf_21,BTC,1h,0,sign,83,sign_phase_083,1.0,1.0,0.0,0.012072434607645875,0.007042253521126761,0.005030181086519114,0.5,0.0,0.5,0.279998,0.2348623333333333,0.04513566666666671,0.417324,0.6839253333333334,-0.2666013333333334,0
rf_21,BTC,1h,0,sign,251,sign_phase_251,1.0,1.0,0.0,0.012072434607645875,0.01006036217303823,0.002012072434607645,0.5,0.5,0.0,0.279998,0.3321613333333333,-0.052163333333333284,0.417324,0.7235630000000001,-0.3062390000000001,0
rf_21,BTC,1h,0,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.012072434607645875,0.004024144869215292,0.008048289738430582,0.5,0.0,0.5,0.279998,0.040745,0.23925300000000002,0.417324,0.3091975,0.10812649999999996,0
rf_21,BTC,1h,0,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.012072434607645875,0.008048289738430584,0.00402414486921529,0.5,0.0,0.5,0.279998,-0.1626414,0.4426394,0.417324,-0.5424796000000001,0.9598036000000001,0
rf_21,BTC,1h,0,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.012072434607645875,0.002012072434607646,0.01006036217303823,0.5,0.0,0.5,0.279998,0.0,0.279998,0.417324,0.0,0.417324,0
rf_21,BTC,1h,0,wick,17,wick_phase_017,1.0,1.0,0.0,0.012072434607645875,0.008048289738430584,0.00402414486921529,0.5,0.0,0.5,0.279998,0.12426573333333336,0.15573226666666667,0.417324,0.1351385333333333,0.28218546666666666,0
rf_21,BTC,1h,0,wick,83,wick_phase_083,1.0,1.0,0.0,0.012072434607645875,0.008048289738430584,0.00402414486921529,0.5,0.5,0.0,0.279998,0.17501925000000002,0.10497875000000001,0.417324,0.37105199999999994,0.046272000000000035,0
rf_21,BTC,1h,0,wick,251,wick_phase_251,1.0,1.0,0.0,0.012072434607645875,0.01006036217303823,0.002012072434607645,0.5,0.5,0.0,0.279998,0.4358236666666666,-0.15582566666666658,0.417324,0.577519,-0.16019500000000003,0
rf_21,BTC,1h,0,volume,17,volume_phase_017,1.0,1.0,0.0,0.012072434607645875,0.01006036217303823,0.002012072434607645,0.5,0.5,0.0,0.279998,0.19533891666666664,0.08465908333333338,0.417324,0.03467774999999995,0.38264625,0
rf_21,BTC,1h,0,volume,83,volume_phase_083,1.0,1.0,0.0,0.012072434607645875,0.013078470824949699,-0.0010060362173038243,0.5,0.5,0.0,0.279998,0.26896320000000007,0.011034799999999956,0.417324,0.11398419999999998,0.3033398,0
rf_21,BTC,1h,0,volume,251,volume_phase_251,1.0,0.5,0.5,0.012072434607645875,0.007042253521126761,0.005030181086519114,0.5,0.5,0.0,0.279998,0.31418083333333335,-0.03418283333333333,0.417324,0.3385305,0.07879349999999996,1
rf_21,BTC,1h,3000,sign,17,sign_phase_017,1.0,1.0,0.0,0.005030181086519115,0.006036217303822937,-0.0010060362173038226,0.0,0.0,0.0,0.1985175,0.13802083333333331,0.0604966666666667,0.37962950000000006,0.3568668333333333,0.022762666666666764,0
rf_21,BTC,1h,3000,sign,83,sign_phase_083,1.0,0.5,0.5,0.005030181086519115,0.006036217303822937,-0.0010060362173038226,0.0,0.5,-0.5,0.1985175,0.3106136666666667,-0.11209616666666666,0.37962950000000006,0.3302293333333333,0.049400166666666745,0
rf_21,BTC,1h,3000,sign,251,sign_phase_251,1.0,0.5,0.5,0.005030181086519115,0.005030181086519115,0.0,0.0,0.0,0.0,0.1985175,-0.07402766666666666,0.27254516666666667,0.37962950000000006,-0.42764599999999997,0.8072755,0
rf_21,BTC,1h,3000,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.005030181086519115,0.007042253521126761,-0.002012072434607646,0.0,0.0,0.0,0.1985175,0.032822000000000004,0.1656955,0.37962950000000006,0.20464,0.17498950000000008,0
rf_21,BTC,1h,3000,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.005030181086519115,0.007042253521126761,-0.002012072434607646,0.0,0.5,-0.5,0.1985175,0.12731416666666667,0.07120333333333334,0.37962950000000006,0.24923783333333333,0.13039166666666674,0
rf_21,BTC,1h,3000,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.005030181086519115,0.011066398390342052,-0.006036217303822937,0.0,0.5,-0.5,0.1985175,0.22327675000000002,-0.02475925000000001,0.37962950000000006,0.293865,0.08576450000000008,0
rf_21,BTC,1h,3000,wick,17,wick_phase_017,1.0,1.0,0.0,0.005030181086519115,0.004024144869215292,0.0010060362173038226,0.0,0.5,-0.5,0.1985175,0.188539,0.009978500000000001,0.37962950000000006,0.664535,-0.2849054999999999,0
rf_21,BTC,1h,3000,wick,83,wick_phase_083,1.0,1.0,0.0,0.005030181086519115,0.007042253521126761,-0.002012072434607646,0.0,0.5,-0.5,0.1985175,0.3519205,-0.153403,0.37962950000000006,0.44513149999999996,-0.0655019999999999,0
rf_21,BTC,1h,3000,wick,251,wick_phase_251,1.0,1.0,0.0,0.005030181086519115,0.005030181086519115,0.0,0.0,0.5,-0.5,0.1985175,0.15420233333333333,0.04431516666666668,0.37962950000000006,0.454195,-0.07456549999999995,0
rf_21,BTC,1h,3000,volume,17,volume_phase_017,1.0,1.0,0.0,0.005030181086519115,0.007042253521126761,-0.002012072434607646,0.0,0.5,-0.5,0.1985175,0.14995425,0.04856325,0.37962950000000006,0.3482437500000001,0.03138574999999999,0
rf_21,BTC,1h,3000,volume,83,volume_phase_083,1.0,1.0,0.0,0.005030181086519115,0.004024144869215292,0.0010060362173038226,0.0,0.0,0.0,0.1985175,0.15738533333333332,0.04113216666666669,0.37962950000000006,0.4638399999999999,-0.08421049999999985,0
rf_21,BTC,1h,3000,volume,251,volume_phase_251,1.0,1.0,0.0,0.005030181086519115,0.008048289738430584,-0.0030181086519114695,0.0,0.5,-0.5,0.1985175,0.13903675000000001,0.05948075,0.37962950000000006,0.3504715833333333,0.029157916666666783,0
rf_21,BTC,1h,6000,sign,17,sign_phase_017,1.0,1.0,0.0,0.01006036217303823,0.005030181086519115,0.005030181086519115,1.0,0.0,1.0,0.28882275,-0.0400555,0.32887825000000004,0.71672525,-0.3086755,1.02540075,0
rf_21,BTC,1h,6000,sign,83,sign_phase_083,1.0,1.0,0.0,0.01006036217303823,0.005030181086519115,0.005030181086519115,1.0,0.0,1.0,0.28882275,0.1433855,0.14543725000000002,0.71672525,0.6440905,0.07263474999999997,0
rf_21,BTC,1h,6000,sign,251,sign_phase_251,1.0,0.5,0.5,0.01006036217303823,0.006036217303822937,0.004024144869215292,1.0,0.5,0.5,0.28882275,0.321727,-0.03290424999999997,0.71672525,0.435414,0.28131124999999996,1
rf_21,BTC,1h,6000,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.01006036217303823,0.012072434607645875,-0.002012072434607645,1.0,0.5,0.5,0.28882275,0.32461586666666664,-0.035793116666666625,0.71672525,0.3699460666666667,0.3467791833333333,0
rf_21,BTC,1h,6000,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.01006036217303823,0.006036217303822937,0.004024144869215292,1.0,0.5,0.5,0.28882275,0.15435183333333335,0.13447091666666666,0.71672525,0.461033,0.25569224999999995,0
rf_21,BTC,1h,6000,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.01006036217303823,0.008048289738430584,0.002012072434607645,1.0,0.5,0.5,0.28882275,0.327851,-0.03902824999999999,0.71672525,0.731353,-0.01462775000000005,0
rf_21,BTC,1h,6000,wick,17,wick_phase_017,1.0,1.0,0.0,0.01006036217303823,0.006036217303822937,0.004024144869215292,1.0,0.0,1.0,0.28882275,0.302182,-0.01335924999999999,0.71672525,0.717318,-0.0005927500000000308,0
rf_21,BTC,1h,6000,wick,83,wick_phase_083,1.0,1.0,0.0,0.01006036217303823,0.008048289738430584,0.002012072434607645,1.0,0.5,0.5,0.28882275,0.22105883333333332,0.0677639166666667,0.71672525,0.3907176666666667,0.3260075833333333,0
rf_21,BTC,1h,6000,wick,251,wick_phase_251,1.0,1.0,0.0,0.01006036217303823,0.006036217303822937,0.004024144869215292,1.0,0.5,0.5,0.28882275,0.292155,-0.003332249999999981,0.71672525,0.716277,0.00044824999999992787,0
rf_21,BTC,1h,6000,volume,17,volume_phase_017,1.0,1.0,0.0,0.01006036217303823,0.007042253521126761,0.0030181086519114686,1.0,0.5,0.5,0.28882275,0.12283700000000002,0.16598575,0.71672525,0.4487193333333333,0.2680059166666667,0
rf_21,BTC,1h,6000,volume,83,volume_phase_083,1.0,1.0,0.0,0.01006036217303823,0.01006036217303823,0.0,1.0,0.5,0.5,0.28882275,0.22219070000000002,0.06663205,0.71672525,0.27315579999999995,0.44356945000000003,0
rf_21,BTC,1h,6000,volume,251,volume_phase_251,1.0,1.0,0.0,0.01006036217303823,0.011066398390342052,-0.0010060362173038226,1.0,0.5,0.5,0.28882275,0.27497374999999996,0.013849000000000056,0.71672525,0.3142248333333334,0.4025004166666666,0
rf_21,SOL,15m,0,sign,17,sign_phase_017,1.0,1.0,0.0,0.011066398390342052,0.009054325955734407,0.002012072434607645,0.5,0.0,0.5,0.4398060833333333,0.24414899999999998,0.19565708333333334,0.5714111666666667,0.3205435714285715,0.2508675952380952,0
rf_21,SOL,15m,0,sign,83,sign_phase_083,1.0,0.5,0.5,0.011066398390342052,0.011066398390342052,0.0,0.5,0.5,0.0,0.4398060833333333,0.42896675,0.010839333333333312,0.5714111666666667,0.326619,0.2447921666666667,0
rf_21,SOL,15m,0,sign,251,sign_phase_251,1.0,0.5,0.5,0.011066398390342052,0.002012072434607646,0.009054325955734407,0.5,0.0,0.5,0.4398060833333333,-0.0466225,0.48642858333333333,0.5714111666666667,-0.3100225,0.8814336666666667,1
rf_21,SOL,15m,0,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.011066398390342052,0.009054325955734407,0.002012072434607645,0.5,0.5,0.0,0.4398060833333333,0.36452249999999997,0.07528358333333335,0.5714111666666667,0.7396065000000001,-0.16819533333333336,0
rf_21,SOL,15m,0,magnitude,83,magnitude_phase_083,1.0,0.5,0.5,0.011066398390342052,0.0030181086519114686,0.008048289738430584,0.5,0.0,0.5,0.4398060833333333,0.189186,0.2506200833333333,0.5714111666666667,0.670916,-0.09950483333333326,1
rf_21,SOL,15m,0,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.011066398390342052,0.0030181086519114686,0.008048289738430584,0.5,0.0,0.5,0.4398060833333333,0.099876,0.3399300833333333,0.5714111666666667,0.623655,-0.05224383333333327,0
rf_21,SOL,15m,0,wick,17,wick_phase_017,1.0,1.0,0.0,0.011066398390342052,0.008048289738430584,0.0030181086519114678,0.5,0.5,0.0,0.4398060833333333,0.15686783333333332,0.28293825,0.5714111666666667,0.26308766666666666,0.30832350000000003,0
rf_21,SOL,15m,0,wick,83,wick_phase_083,1.0,1.0,0.0,0.011066398390342052,0.007042253521126761,0.004024144869215291,0.5,0.5,0.0,0.4398060833333333,0.14907666666666664,0.2907294166666667,0.5714111666666667,0.07024100000000011,0.5011701666666666,0
rf_21,SOL,15m,0,wick,251,wick_phase_251,1.0,0.5,0.5,0.011066398390342052,0.002012072434607646,0.009054325955734407,0.5,0.0,0.5,0.4398060833333333,0.099257,0.34054908333333334,0.5714111666666667,0.619941,-0.04852983333333327,1
rf_21,SOL,15m,0,volume,17,volume_phase_017,1.0,1.0,0.0,0.011066398390342052,0.011066398390342052,0.0,0.5,0.5,0.0,0.4398060833333333,0.4365018,0.0033042833333333244,0.5714111666666667,0.7700891999999999,-0.19867803333333323,0
rf_21,SOL,15m,0,volume,83,volume_phase_083,1.0,1.0,0.0,0.011066398390342052,0.013078470824949699,-0.002012072434607647,0.5,0.5,0.0,0.4398060833333333,0.46035800000000004,-0.020551916666666725,0.5714111666666667,0.4185024,0.1529087666666667,0
rf_21,SOL,15m,0,volume,251,volume_phase_251,1.0,0.5,0.5,0.011066398390342052,0.01006036217303823,0.0010060362173038226,0.5,0.5,0.0,0.4398060833333333,0.4638015,-0.023995416666666658,0.5714111666666667,0.484847,0.08656416666666672,1
rf_21,SOL,15m,12000,sign,17,sign_phase_017,1.0,0.5,0.5,0.01006036217303823,0.005030181086519115,0.005030181086519115,0.0,0.5,-0.5,0.09553133333333332,0.28749650000000004,-0.19196516666666674,0.24265533333333333,0.418004,-0.17534866666666665,1
rf_21,SOL,15m,12000,sign,83,sign_phase_083,1.0,1.0,0.0,0.01006036217303823,0.008048289738430584,0.002012072434607645,0.0,0.5,-0.5,0.09553133333333332,0.33605633333333335,-0.24052500000000004,0.24265533333333333,0.33705516666666663,-0.0943998333333333,0
rf_21,SOL,15m,12000,sign,251,sign_phase_251,1.0,1.0,0.0,0.01006036217303823,0.008048289738430584,0.002012072434607645,0.0,0.5,-0.5,0.09553133333333332,0.2984386,-0.2029072666666667,0.24265533333333333,0.368001,-0.1253456666666667,0
rf_21,SOL,15m,12000,magnitude,17,magnitude_phase_017,1.0,0.5,0.5,0.01006036217303823,0.007042253521126761,0.0030181086519114686,0.0,0.5,-0.5,0.09553133333333332,0.310604,-0.2150726666666667,0.24265533333333333,0.3324341666666666,-0.08977883333333325,1
rf_21,SOL,15m,12000,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.01006036217303823,0.009054325955734407,0.0010060362173038226,0.0,0.0,0.0,0.09553133333333332,-0.06715375,0.1626850833333333,0.24265533333333333,-0.32093574999999996,0.5635910833333333,0
rf_21,SOL,15m,12000,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.01006036217303823,0.013078470824949699,-0.0030181086519114695,0.0,0.5,-0.5,0.09553133333333332,0.4530856666666667,-0.3575543333333334,0.24265533333333333,0.37978266666666666,-0.13712733333333332,0
rf_21,SOL,15m,12000,wick,17,wick_phase_017,1.0,1.0,0.0,0.01006036217303823,0.01006036217303823,0.0,0.0,0.5,-0.5,0.09553133333333332,0.18729933333333332,-0.091768,0.24265533333333333,0.2815636666666666,-0.03890833333333327,0
rf_21,SOL,15m,12000,wick,83,wick_phase_083,1.0,0.5,0.5,0.01006036217303823,0.009054325955734407,0.0010060362173038226,0.0,0.5,-0.5,0.09553133333333332,0.4673765,-0.37184516666666667,0.24265533333333333,0.49160399999999993,-0.2489486666666666,1
rf_21,SOL,15m,12000,wick,251,wick_phase_251,1.0,1.0,0.0,0.01006036217303823,0.012072434607645875,-0.002012072434607645,0.0,0.5,-0.5,0.09553133333333332,0.524319,-0.4287876666666667,0.24265533333333333,0.810647,-0.5679916666666667,0
rf_21,SOL,15m,12000,volume,17,volume_phase_017,1.0,0.5,0.5,0.01006036217303823,0.009054325955734407,0.0010060362173038226,0.0,0.5,-0.5,0.09553133333333332,0.3750542,-0.2795228666666667,0.24265533333333333,0.26771959999999995,-0.025064266666666613,1
rf_21,SOL,15m,12000,volume,83,volume_phase_083,1.0,1.0,0.0,0.01006036217303823,0.007042253521126761,0.0030181086519114686,0.0,0.0,0.0,0.09553133333333332,-0.049381,0.1449123333333333,0.24265533333333333,-0.315025,0.5576803333333333,0
rf_21,SOL,15m,12000,volume,251,volume_phase_251,1.0,1.0,0.0,0.01006036217303823,0.011066398390342052,-0.0010060362173038226,0.0,0.0,0.0,0.09553133333333332,-0.1330645,0.22859583333333333,0.24265533333333333,-0.4966855,0.7393408333333333,0
rf_21,SOL,15m,24000,sign,17,sign_phase_017,1.0,1.0,0.0,0.011066398390342052,0.005030181086519115,0.006036217303822937,1.0,0.5,0.5,0.297639,0.184494,0.113145,0.42933625,0.663196,-0.23385975000000003,0
rf_21,SOL,15m,24000,sign,83,sign_phase_083,1.0,1.0,0.0,0.011066398390342052,0.005030181086519115,0.006036217303822937,1.0,0.0,1.0,0.297639,0.08970475,0.20793425,0.42933625,0.47439049999999994,-0.04505424999999996,0
rf_21,SOL,15m,24000,sign,251,sign_phase_251,1.0,0.5,0.5,0.011066398390342052,0.006036217303822937,0.005030181086519115,1.0,0.0,1.0,0.297639,-0.044108,0.34174699999999997,0.42933625,-0.3067565,0.73609275,1
rf_21,SOL,15m,24000,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.011066398390342052,0.006036217303822937,0.005030181086519115,1.0,0.5,0.5,0.297639,0.18534133333333333,0.11229766666666666,0.42933625,0.6655626666666666,-0.23622641666666666,0
rf_21,SOL,15m,24000,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.011066398390342052,0.012072434607645875,-0.0010060362173038226,1.0,0.5,0.5,0.297639,0.2588677,0.03877130000000001,0.42933625,0.07301670000000005,0.35631954999999993,0
rf_21,SOL,15m,24000,magnitude,251,magnitude_phase_251,1.0,1.0,0.0,0.011066398390342052,0.007042253521126761,0.004024144869215291,1.0,0.5,0.5,0.297639,0.12847233333333336,0.16916666666666663,0.42933625,0.24267633333333344,0.18665991666666654,0
rf_21,SOL,15m,24000,wick,17,wick_phase_017,1.0,1.0,0.0,0.011066398390342052,0.008048289738430584,0.0030181086519114678,1.0,0.5,0.5,0.297639,0.10342200000000001,0.19421699999999997,0.42933625,0.1959955,0.23334074999999999,0
rf_21,SOL,15m,24000,wick,83,wick_phase_083,1.0,1.0,0.0,0.011066398390342052,0.008048289738430584,0.0030181086519114678,1.0,0.5,0.5,0.297639,0.2170601666666667,0.0805788333333333,0.42933625,0.48140383333333336,-0.05206758333333339,0
rf_21,SOL,15m,24000,wick,251,wick_phase_251,1.0,1.0,0.0,0.011066398390342052,0.008048289738430584,0.0030181086519114678,1.0,0.0,1.0,0.297639,0.20301,0.09462899999999999,0.42933625,0.6772151666666666,-0.24787891666666662,0
rf_21,SOL,15m,24000,volume,17,volume_phase_017,1.0,1.0,0.0,0.011066398390342052,0.009054325955734407,0.002012072434607645,1.0,0.0,1.0,0.297639,0.13470619999999997,0.16293280000000002,0.42933625,0.2560291333333334,0.1733071166666666,0
rf_21,SOL,15m,24000,volume,83,volume_phase_083,1.0,1.0,0.0,0.011066398390342052,0.008048289738430584,0.0030181086519114678,1.0,0.5,0.5,0.297639,0.14882725000000002,0.14881174999999996,0.42933625,0.21100900000000006,0.21832724999999992,0
rf_21,SOL,15m,24000,volume,251,volume_phase_251,1.0,1.0,0.0,0.011066398390342052,0.005030181086519115,0.006036217303822937,1.0,0.5,0.5,0.297639,0.190488,0.107151,0.42933625,0.668594,-0.23925775000000005,0
rf_21,SOL,1h,0,sign,17,sign_phase_017,1.0,1.0,0.0,0.008048289738430584,0.008048289738430584,0.0,0.5,1.0,-0.5,0.156718,0.19834475000000001,-0.04162675000000002,0.4656026666666667,0.3767395,0.08886316666666672,0
rf_21,SOL,1h,0,sign,83,sign_phase_083,1.0,1.0,0.0,0.008048289738430584,0.008048289738430584,0.0,0.5,0.5,0.0,0.156718,0.19490833333333338,-0.03819033333333338,0.4656026666666667,0.379733,0.08586966666666673,0
rf_21,SOL,1h,0,sign,251,sign_phase_251,1.0,1.0,0.0,0.008048289738430584,0.01006036217303823,-0.002012072434607645,0.5,0.5,0.0,0.156718,0.09522854999999997,0.06148945000000003,0.4656026666666667,0.06522415000000004,0.4003785166666667,0
rf_21,SOL,1h,0,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.008048289738430584,0.007042253521126761,0.0010060362173038235,0.5,0.5,0.0,0.156718,0.22083350000000002,-0.06411550000000002,0.4656026666666667,0.6794635,-0.21386083333333328,0
rf_21,SOL,1h,0,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.008048289738430584,0.009054325955734407,-0.0010060362173038226,0.5,0.0,0.5,0.156718,-0.1024108,0.2591288,0.4656026666666667,-0.394979,0.8605816666666668,0
rf_21,SOL,1h,0,magnitude,251,magnitude_phase_251,1.0,0.5,0.5,0.008048289738430584,0.008048289738430584,0.0,0.5,0.5,0.0,0.156718,0.462343,-0.30562500000000004,0.4656026666666667,0.7848225,-0.31921983333333326,0
rf_21,SOL,1h,0,wick,17,wick_phase_017,1.0,1.0,0.0,0.008048289738430584,0.007042253521126761,0.0010060362173038235,0.5,0.0,0.5,0.156718,0.01270566666666667,0.14401233333333333,0.4656026666666667,0.1926233333333333,0.2729793333333334,0
rf_21,SOL,1h,0,wick,83,wick_phase_083,1.0,1.0,0.0,0.008048289738430584,0.009054325955734407,-0.0010060362173038226,0.5,0.5,0.0,0.156718,0.2725513333333333,-0.11583333333333332,0.4656026666666667,0.4010545,0.06454816666666674,0
rf_21,SOL,1h,0,wick,251,wick_phase_251,1.0,1.0,0.0,0.008048289738430584,0.006036217303822937,0.002012072434607647,0.5,0.5,0.0,0.156718,0.1212885,0.0354295,0.4656026666666667,0.05257200000000001,0.4130306666666667,0
rf_21,SOL,1h,0,volume,17,volume_phase_017,1.0,1.0,0.0,0.008048289738430584,0.006036217303822937,0.002012072434607647,0.5,0.0,0.5,0.156718,0.07077966666666667,0.08593833333333332,0.4656026666666667,0.4151923333333333,0.050410333333333446,0
rf_21,SOL,1h,0,volume,83,volume_phase_083,1.0,0.5,0.5,0.008048289738430584,0.005030181086519115,0.0030181086519114695,0.5,0.5,0.0,0.156718,0.290151,-0.133433,0.4656026666666667,0.4224055,0.04319716666666673,1
rf_21,SOL,1h,0,volume,251,volume_phase_251,1.0,1.0,0.0,0.008048289738430584,0.005030181086519115,0.0030181086519114695,0.5,0.0,0.5,0.156718,-0.048834,0.205552,0.4656026666666667,-0.3104305,0.7760331666666667,0
rf_21,SOL,1h,3000,sign,17,sign_phase_017,1.0,1.0,0.0,0.008048289738430584,0.005030181086519115,0.0030181086519114695,0.0,0.0,0.0,0.0331245,0.030315750000000002,0.0028087499999999987,0.30503375,0.3077755,-0.0027417499999999873,0
rf_21,SOL,1h,3000,sign,83,sign_phase_083,1.0,1.0,0.0,0.008048289738430584,0.005030181086519115,0.0030181086519114695,0.0,0.0,0.0,0.0331245,0.100259,-0.0671345,0.30503375,0.632325,-0.32729125000000003,0
rf_21,SOL,1h,3000,sign,251,sign_phase_251,1.0,0.5,0.5,0.008048289738430584,0.005030181086519115,0.0030181086519114695,0.0,0.5,-0.5,0.0331245,0.2851095,-0.251985,0.30503375,0.42116499999999996,-0.11613124999999996,1
rf_21,SOL,1h,3000,magnitude,17,magnitude_phase_017,1.0,1.0,0.0,0.008048289738430584,0.007042253521126761,0.0010060362173038235,0.0,0.0,0.0,0.0331245,0.2250625,-0.191938,0.30503375,0.6829605,-0.37792675,0
rf_21,SOL,1h,3000,magnitude,83,magnitude_phase_083,1.0,1.0,0.0,0.008048289738430584,0.011066398390342052,-0.0030181086519114678,0.0,0.0,0.0,0.0331245,-0.06487399999999999,0.09799849999999999,0.30503375,0.07319283333333326,0.23184091666666673,0
