family,late_role_reading,repro_reading,source_count,sources,token_count,tokens,world_count,worlds,record_count,observations_total,neighbor_count_total,avg_rekopplung,avg_strain,avg_center_share,avg_open_share,avg_rand_share
dio_13lh,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13lh,1,SOL2025_15M,1,1,2,0.594706,0.419975,0.0,0.0,1.0
dio_13ln,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ln,1,SOL2025_15M,1,1,2,0.638316,0.181791,1.0,0.0,0.0
dio_13lo,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13lo,1,SOL2025_15M,1,1,2,0.641059,0.172462,1.0,0.0,0.0
dio_13ly,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ly,1,SOL2025_30M,1,1,2,0.588488,0.218724,0.0,1.0,0.0
dio_13m1,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13m1,1,SOL2025_15M,1,1,2,0.551706,0.387672,0.0,0.0,1.0
dio_13mm,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13mm,1,SOL2024_30M,1,1,2,0.61115,0.233273,0.0,1.0,0.0
dio_13mo,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13mo,1,SOL2024_15M,1,1,2,0.645544,0.167516,1.0,0.0,0.0
dio_13mq,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13mq,1,SOL2025_15M,1,1,2,0.648041,0.252131,0.0,1.0,0.0
dio_13nb,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13nb,1,SOL2025_15M,1,1,2,0.670962,0.192301,1.0,0.0,0.0
dio_13o2,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13o2,1,SOL2024_30M,1,1,2,0.638712,0.211583,1.0,0.0,0.0
dio_13o3,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13o3,1,SOL2024_15M,1,1,2,0.601536,0.217905,0.0,1.0,0.0
dio_13o9,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13o9,1,SOL2024_30M,1,1,2,0.624565,0.224099,0.0,1.0,0.0
dio_13oa,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13oa,1,SOL2025_15M,1,1,2,0.617366,0.162881,0.0,1.0,0.0
dio_13ox,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ox,1,SOL2024_15M,1,1,2,0.580843,0.274504,0.0,1.0,0.0
dio_13p1,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13p1,1,SOL2025_15M,1,1,2,0.650813,0.245628,0.0,1.0,0.0
dio_13p9,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13p9,1,SOL2025_15M,1,1,2,0.600409,0.348487,0.0,0.0,1.0
dio_13qz,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13qz,1,SOL2025_15M,1,1,2,0.650524,0.180934,1.0,0.0,0.0
dio_13r2,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13r2,1,SOL2025_30M,1,1,2,0.644304,0.305979,0.0,0.0,1.0
dio_13r7,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13r7,1,SOL2024_30M,1,1,2,0.596883,0.283869,0.0,0.0,1.0
dio_13rf,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13rf,1,SOL2024_15M,1,1,2,0.631906,0.206562,1.0,0.0,0.0
dio_13s0,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13s0,1,SOL2024_30M,1,1,2,0.653251,0.166742,1.0,0.0,0.0
dio_13s8,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13s8,1,SOL2024_30M,1,1,2,0.581971,0.335056,0.0,0.0,1.0
dio_13sj,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13sj,1,SOL2024_30M,1,1,2,0.585288,0.306799,0.0,0.0,1.0
dio_13sl,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13sl,1,SOL2025_30M,1,1,2,0.602464,0.289157,0.0,0.0,1.0
dio_13t8,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13t8,1,SOL2025_30M,1,1,2,0.613078,0.268967,0.0,1.0,0.0
dio_13td,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13td,1,SOL2024_15M,1,1,2,0.617539,0.163295,0.0,1.0,0.0
dio_13tj,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13tj,1,SOL2025_15M,1,1,2,0.57434,0.321856,0.0,0.0,1.0
dio_13tl,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13tl,1,SOL2024_15M,1,1,2,0.63367,0.210675,1.0,0.0,0.0
dio_13ud,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ud,1,SOL2024_30M,1,1,2,0.606544,0.209593,0.0,1.0,0.0
dio_13vy,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13vy,1,SOL2024_15M,1,1,2,0.590626,0.225229,0.0,1.0,0.0
dio_13yd,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13yd,1,SOL2024_15M,1,1,2,0.605602,0.270037,0.0,1.0,0.0
dio_13ym,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ym,1,SOL2025_15M,1,1,2,0.687982,0.164429,1.0,0.0,0.0
dio_13yx,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1vqplt6,1,SOL2024_30M,1,1,2,0.601264,0.33461,0.0,0.0,1.0
dio_13zf,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13zf,1,SOL2024_15M,1,1,2,0.580497,0.223274,0.0,1.0,0.0
dio_13zl,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13zl,1,SOL2025_15M,1,1,2,0.598871,0.214495,0.0,1.0,0.0
dio_13zs,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13zs,1,SOL2025_15M,1,1,2,0.613588,0.171994,0.0,1.0,0.0
dio_140c,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_140c,1,SOL2025_15M,1,1,2,0.618095,0.161995,0.0,1.0,0.0
dio_140i,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_140i,1,SOL2024_15M,1,1,2,0.640584,0.191534,1.0,0.0,0.0
dio_140s,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_140s,1,SOL2024_30M,1,1,2,0.606936,0.251222,0.0,1.0,0.0
dio_144o,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_144o,1,SOL2024_15M,1,1,2,0.586357,0.299259,0.0,0.0,1.0
dio_1451,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1451,1,SOL2025_30M,1,1,2,0.643458,0.177048,1.0,0.0,0.0
dio_145t,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_145t,1,SOL2025_30M,1,1,2,0.538785,0.379575,0.0,0.0,1.0
dio_145v,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_145v,1,SOL2024_30M,1,1,2,0.582379,0.283492,0.0,0.0,1.0
dio_1469,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1469,1,SOL2024_30M,1,1,2,0.592491,0.332734,0.0,0.0,1.0
dio_1478,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1478,1,SOL2025_15M,1,1,2,0.63535,0.198882,1.0,0.0,0.0
dio_147j,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_147j,1,SOL2025_30M,1,1,2,0.621966,0.219137,1.0,0.0,0.0
dio_148j,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_148j,1,SOL2024_15M,1,1,2,0.597186,0.265602,0.0,1.0,0.0
dio_148p,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_148p,1,SOL2024_15M,1,1,2,0.63071,0.23921,0.0,1.0,0.0
dio_1496,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1496,1,SOL2025_15M,1,1,2,0.649374,0.161147,1.0,0.0,0.0
dio_149i,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_149i,1,SOL2024_15M,1,1,2,0.597117,0.22517,0.0,1.0,0.0
dio_149s,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_149s,1,SOL2024_15M,1,1,2,0.649729,0.165804,1.0,0.0,0.0
dio_14b0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14b0,1,SOL2025_15M,1,1,2,0.59573,0.27854,0.0,1.0,0.0
dio_14ba,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ba,1,SOL2024_30M,1,1,2,0.595877,0.186639,0.0,1.0,0.0
dio_14bd,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14bd,1,SOL2025_30M,1,1,2,0.636964,0.210399,1.0,0.0,0.0
dio_14bt,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14bt,1,SOL2024_15M,1,1,2,0.595378,0.338377,0.0,0.0,1.0
dio_14c3,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14c3,1,SOL2025_15M,1,1,2,0.624941,0.210212,1.0,0.0,0.0
dio_14dl,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14dl,1,SOL2024_30M,1,1,2,0.615466,0.176878,0.0,1.0,0.0
dio_14dv,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14dv,1,SOL2025_15M,1,1,2,0.638975,0.193679,1.0,0.0,0.0
dio_14eh,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14eh,1,SOL2024_15M,1,1,2,0.601541,0.195439,0.0,1.0,0.0
dio_14eq,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14eq,1,SOL2024_15M,1,1,2,0.612544,0.207085,0.0,1.0,0.0
dio_14fk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14fk,1,SOL2025_30M,1,1,2,0.605812,0.247325,0.0,1.0,0.0
dio_14fx,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14fx,1,SOL2024_15M,1,1,2,0.587937,0.256133,0.0,1.0,0.0
dio_14g9,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14g9,1,SOL2024_15M,1,1,2,0.652152,0.156346,1.0,0.0,0.0
dio_14ga,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ga,1,SOL2025_15M,1,1,2,0.686432,0.163523,1.0,0.0,0.0
dio_14gd,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14gd,1,SOL2025_30M,1,1,2,0.590963,0.226091,0.0,1.0,0.0
dio_14gg,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14gg,1,SOL2025_30M,1,1,2,0.530855,0.359338,0.0,0.0,1.0
dio_14go,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14go,1,SOL2025_30M,1,1,2,0.610304,0.18029,0.0,1.0,0.0
dio_14h0,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14h0,1,SOL2024_15M,1,1,2,0.634029,0.1661,1.0,0.0,0.0
dio_14hl,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14hl,1,SOL2025_30M,1,1,2,0.633769,0.19561,1.0,0.0,0.0
dio_14ho,spaeter_spannungsrand,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_1bbyn2l,1,STABLE10K_REPRO,1,1,2,0.597027,0.315478,0.0,0.0,1.0
dio_14hy,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14hy,1,SOL2024_30M,1,1,2,0.575775,0.242013,0.0,1.0,0.0
dio_14i8,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14i8,1,SOL2024_30M,1,1,2,0.584557,0.212036,0.0,1.0,0.0
dio_14ir,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ir,1,SOL2025_30M,1,1,2,0.629766,0.208813,1.0,0.0,0.0
dio_14jb,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14jb,1,SOL2025_30M,1,1,2,0.609847,0.286519,0.0,0.0,1.0
dio_14jd,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14jd,1,SOL2024_15M,1,1,2,0.579136,0.301393,0.0,0.0,1.0
dio_14ji,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ji,1,SOL2024_30M,1,1,2,0.569064,0.338484,0.0,0.0,1.0
dio_14jl,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14jl,1,SOL2025_15M,1,1,2,0.606757,0.175624,0.0,1.0,0.0
dio_14jq,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14jq,1,SOL2025_15M,1,1,2,0.617524,0.157272,0.0,1.0,0.0
dio_14ju,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ju,1,SOL2024_30M,1,1,2,0.633925,0.210391,1.0,0.0,0.0
dio_14jy,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14jy,1,SOL2025_30M,1,1,2,0.577905,0.349178,0.0,0.0,1.0
dio_14k1,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14k1,1,SOL2024_15M,1,1,2,0.592901,0.20135,0.0,1.0,0.0
dio_14kq,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0ybkecf,1,SOL2024_30M,1,1,2,0.599167,0.266635,0.0,1.0,0.0
dio_14kw,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1wprpxb,1,SOL2025_15M,1,1,2,0.590435,0.280992,0.0,0.0,1.0
dio_14l4,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14l4,1,SOL2025_30M,1,1,2,0.605891,0.261854,0.0,1.0,0.0
dio_14lo,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14lo,1,SOL2024_30M,1,1,2,0.580204,0.266358,0.0,1.0,0.0
dio_14ls,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ls,1,SOL2025_15M,1,1,2,0.621562,0.24617,0.0,1.0,0.0
dio_14lw,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0qx8seg,1,SOL2025_15M,1,1,2,0.580985,0.287595,0.0,0.0,1.0
dio_14ms,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ms,1,SOL2025_30M,1,1,2,0.616955,0.289775,0.0,0.0,1.0
dio_14n0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14n0,1,SOL2025_30M,1,1,2,0.623106,0.151194,0.0,1.0,0.0
dio_14n8,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14n8,1,SOL2024_30M,1,1,2,0.591061,0.238643,0.0,1.0,0.0
dio_14nd,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14nd,1,SOL2024_15M,1,1,2,0.685148,0.165975,1.0,0.0,0.0
dio_14nt,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14nt,1,SOL2025_30M,1,1,2,0.642498,0.163761,1.0,0.0,0.0
dio_14o6,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14o6,1,SOL2025_30M,1,1,2,0.622406,0.232118,0.0,1.0,0.0
dio_14ob,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ob,1,SOL2025_30M,1,1,2,0.578844,0.356208,0.0,0.0,1.0
dio_14p8,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14p8,1,SOL2024_30M,1,1,2,0.5885,0.296818,0.0,0.0,1.0
dio_14pj,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14pj,1,SOL2025_30M,1,1,2,0.575449,0.304214,0.0,0.0,1.0
dio_14pn,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14pn,1,SOL2025_15M,1,1,2,0.614748,0.170593,0.0,1.0,0.0
dio_14pw,spaeter_spannungsrand,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_0d3lkd6,1,STABLE10K_REPRO,1,1,2,0.607058,0.35258,0.0,0.0,1.0
dio_14px,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14px,1,SOL2024_30M,1,1,2,0.595574,0.210875,0.0,1.0,0.0
dio_14q2,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14q2,1,SOL2025_15M,1,1,2,0.598903,0.286147,0.0,0.0,1.0
dio_14q4,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14q4,1,SOL2024_30M,1,1,2,0.612769,0.179239,0.0,1.0,0.0
dio_14rv,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14rv,1,SOL2024_30M,1,1,2,0.581084,0.236077,0.0,1.0,0.0
dio_14sk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14sk,1,SOL2025_15M,1,1,2,0.619502,0.159482,0.0,1.0,0.0
dio_14tf,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14tf,1,SOL2025_15M,1,1,2,0.580351,0.240672,0.0,1.0,0.0
dio_14ud,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ud,1,SOL2024_15M,1,1,2,0.600871,0.195285,0.0,1.0,0.0
dio_14v0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14v0,1,SOL2025_15M,1,1,2,0.588753,0.216155,0.0,1.0,0.0
dio_14v4,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0r9j2d3,1,SOL2024_15M,1,1,2,0.552383,0.289787,0.0,0.0,1.0
dio_14vp,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14vp,1,SOL2025_30M,1,1,2,0.587712,0.204584,0.0,1.0,0.0
dio_14vp,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1u2ou5d,1,SOL2024_30M,1,1,2,0.571181,0.401894,0.0,0.0,1.0
dio_14vu,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14vu,1,SOL2025_15M,1,1,2,0.653242,0.165415,1.0,0.0,0.0
dio_14vy,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14vy,1,SOL2025_30M,1,1,2,0.589624,0.22514,0.0,1.0,0.0
dio_14w1,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14w1,1,SOL2025_15M,1,1,2,0.629134,0.134167,0.0,1.0,0.0
dio_14w9,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14w9,1,SOL2024_30M,1,1,2,0.578023,0.243556,0.0,1.0,0.0
dio_14wq,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1sx7gwh,1,SOL2024_15M,1,1,2,0.646901,0.17958,1.0,0.0,0.0
dio_14wy,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14wy,1,SOL2024_15M,1,1,2,0.614816,0.226574,0.0,1.0,0.0
dio_14xh,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14xh,1,SOL2024_30M,1,1,2,0.588205,0.312106,0.0,0.0,1.0
dio_14xo,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14xo,1,SOL2025_30M,1,1,2,0.5751,0.338054,0.0,0.0,1.0
dio_14xw,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14xw,1,SOL2024_15M,1,1,2,0.535694,0.412164,0.0,0.0,1.0
