world;source_debug;start_tick;end_tick;duration;pressure_threshold_p90;alignment_threshold_p10;avg_pressure;avg_alignment;avg_asymmetry;avg_coherence;avg_strain;avg_rekopplung;pre8_rekopplung;post8_rekopplung;pre8_strain;post8_strain;dominant_effect;dominant_family;dominant_mcm_episode_preview;post_state
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6610;6610;1;0.30164510000000005;0.7618537999999999;0.550922;0.543848;-0.075737;0.245808;0.386061;0.539183;0.64990775;0.6400429999999999;0.19516675;0.20838675;gespannt;dio_0nbx;dio_mcm_episode_1927mcg;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6612;6612;1;0.30164510000000005;0.7618537999999999;0.308667;0.707308;-0.109277;0.393555;0.215068;0.636856;0.6399615;0.650372125;0.213102125;0.190677625;stabil;dio_0zcx;dio_mcm_episode_0igfdmt;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6656;6656;1;0.30164510000000005;0.7618537999999999;0.36259;0.733313;-0.040499;0.48567;0.285726;0.596052;0.659874625;0.66437925;0.17368375;0.165150625;kippend;dio_05od;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6687;6687;1;0.30164510000000005;0.7618537999999999;0.317842;0.717433;0.084497;0.384365;0.26218;0.599304;0.677304375;0.6420202500000001;0.14396625;0.200538125;tragend_unruhig;dio_0vy9;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6690;6690;1;0.30164510000000005;0.7618537999999999;0.481519;0.674436;0.484878;0.282486;0.307183;0.588499;0.6586405;0.65491275;0.171720125;0.17481950000000002;kippend;dio_0o66;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6775;6775;1;0.30164510000000005;0.7618537999999999;0.405044;0.69489;0.047808;0.340619;0.311182;0.571449;0.65483375;0.6642485;0.176464;0.1786895;kippend;dio_1mka;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6796;6796;1;0.30164510000000005;0.7618537999999999;0.342111;0.739566;0.035095;0.38335;0.280722;0.584773;0.664103375;0.653012625;0.16438287499999998;0.18638825;kippend;dio_1qxh;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6838;6838;1;0.30164510000000005;0.7618537999999999;0.317785;0.720242;0.002503;0.452308;0.263536;0.603508;0.675982875;0.66797525;0.152121125;0.15932225;tragend_unruhig;dio_18xg;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6878;6878;1;0.30164510000000005;0.7618537999999999;0.312442;0.687082;0.012485;0.485781;0.26318;0.609054;0.66819775;0.63420475;0.153994;0.209000125;tragend_unruhig;dio_1has;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6882;6882;1;0.30164510000000005;0.7618537999999999;0.319369;0.670546;0.073828;0.342927;0.233674;0.620054;0.6457535;0.64407725;0.192402125;0.1900935;tragend_unruhig;dio_0tp7;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6937;6937;1;0.30164510000000005;0.7618537999999999;0.402005;0.639417;-0.114544;0.456022;0.316118;0.579885;0.648067375;0.6596345;0.18922275;0.186926875;kippend;dio_1aya;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6944;6944;1;0.30164510000000005;0.7618537999999999;0.381319;0.683353;-0.035237;0.38071;0.270511;0.608172;0.656153125;0.6519342499999999;0.191685875;0.18387662500000002;tragend_unruhig;dio_1w94;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6956;6956;1;0.30164510000000005;0.7618537999999999;0.488613;0.553769;-0.083853;0.316935;0.361304;0.551935;0.661782125;0.639009625;0.167848125;0.2069725;gespannt;dio_0p85;dio_mcm_episode_0tk9nhx;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;6958;6959;2;0.30164510000000005;0.7618537999999999;0.3273085;0.651492;-0.147004;0.390926;0.231921;0.628988;0.64356525;0.645407125;0.20069599999999999;0.187293375;tragend_unruhig;dio_17ca;dio_mcm_episode_0ifxej6;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7088;7088;1;0.30164510000000005;0.7618537999999999;0.348616;0.737624;0.220015;0.34622;0.264232;0.599155;0.677187375;0.66760525;0.152876;0.166469375;tragend_unruhig;dio_0gn6;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7170;7170;1;0.30164510000000005;0.7618537999999999;0.305851;0.665698;-0.009535;0.296979;0.222268;0.62469;0.66073125;0.671412125;0.175300875;0.158392625;tragend_unruhig;dio_1ege;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7185;7185;1;0.30164510000000005;0.7618537999999999;0.452091;0.590025;-0.101081;0.377733;0.34534;0.560217;0.668596;0.64904025;0.161070625;0.190532875;kippend;dio_17hb;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7229;7229;1;0.30164510000000005;0.7618537999999999;0.507898;0.606837;0.053113;0.210038;0.359521;0.54688;0.672477;0.665971;0.158559125;0.173406125;gespannt;dio_1j6g;dio_mcm_episode_1903mjq;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7297;7297;1;0.30164510000000005;0.7618537999999999;0.308238;0.740646;0.082107;0.403046;0.255531;0.603236;0.669555625;0.6581297500000001;0.1620165;0.186990125;tragend_unruhig;dio_0405;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7311;7311;1;0.30164510000000005;0.7618537999999999;0.413622;0.683888;0.093435;0.28208;0.277769;0.601259;0.667249125;0.6494688750000001;0.16877162499999998;0.184940625;tragend_unruhig;dio_1kbp;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7354;7354;1;0.30164510000000005;0.7618537999999999;0.306019;0.748834;0.142964;0.354874;0.250527;0.602349;0.679990625;0.684243375;0.15417025;0.14599825;tragend_unruhig;dio_1m16;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7385;7385;1;0.30164510000000005;0.7618537999999999;0.322412;0.697317;-0.159842;0.288056;0.250875;0.62612;0.649557875;0.66430675;0.193982875;0.167596125;tragend_unruhig;dio_0n6i;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7432;7432;1;0.30164510000000005;0.7618537999999999;0.308781;0.726016;0.05662;0.426904;0.256688;0.605711;0.673532;0.654761625;0.160570125;0.181996;tragend_unruhig;dio_0lqn;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7440;7440;1;0.30164510000000005;0.7618537999999999;0.3112;0.708938;-0.155206;0.303058;0.243431;0.608162;0.65445525;0.63785675;0.183653125;0.20340975;tragend_unruhig;dio_107y;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7537;7537;1;0.30164510000000005;0.7618537999999999;0.436209;0.641895;0.389501;0.268932;0.305102;0.58132;0.659316625;0.67472375;0.180530625;0.15566325;kippend;dio_0m4a;dio_mcm_episode_183drjy;rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7548;7548;1;0.30164510000000005;0.7618537999999999;0.416222;0.645439;0.384352;0.299193;0.291261;0.592344;0.679358375;0.6562543750000001;0.147972625;0.176761;kippend;dio_17su;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7571;7571;1;0.30164510000000005;0.7618537999999999;0.326513;0.651001;0.110398;0.428984;0.272102;0.602199;0.66914325;0.66300025;0.163056375;0.174771;tragend_unruhig;dio_08t3;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7583;7589;7;0.30164510000000005;0.7618537999999999;0.41509;0.6440281428571428;-0.29289314285714285;0.49020342857142857;0.29209628571428575;0.604285;0.653276375;0.641790875;0.181196;0.192961375;tragend_unruhig;dio_03s7;dio_mcm_episode_0o8t72k;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7623;7623;1;0.30164510000000005;0.7618537999999999;0.419785;0.696642;0.398278;0.322503;0.284742;0.596862;0.67711;0.6527419999999999;0.14603175;0.189632;kippend;dio_1n1w;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7640;7640;1;0.30164510000000005;0.7618537999999999;0.354286;0.730742;0.241129;0.311342;0.263311;0.598793;0.67841675;0.661697625;0.161032875;0.17256625;tragend_unruhig;dio_1opf;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7664;7664;1;0.30164510000000005;0.7618537999999999;0.414445;0.637235;0.329399;0.22008;0.293296;0.584015;0.6808341250000001;0.67063825;0.146506625;0.15742575;kippend;dio_152i;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7697;7697;1;0.30164510000000005;0.7618537999999999;0.415546;0.623383;0.208578;0.197438;0.310151;0.568644;0.668299125;0.668418375;0.16129075;0.160079375;kippend;dio_0mzy;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7715;7715;1;0.30164510000000005;0.7618537999999999;0.320463;0.733368;0.133027;0.360483;0.230294;0.628364;0.6762472500000001;0.6900094999999999;0.15382125;0.140829375;tragend_unruhig;dio_0vxb;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7733;7733;1;0.30164510000000005;0.7618537999999999;0.525533;0.518625;0.386431;0.040079;0.346555;0.556557;0.675475125;0.643723875;0.16663775;0.20627425;gespannt;dio_044m;dio_mcm_episode_0kluhxc;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7748;7748;1;0.30164510000000005;0.7618537999999999;0.475482;0.568627;0.091941;0.21273;0.319982;0.579137;0.671788125;0.648477875;0.15178587500000001;0.195981;kippend;dio_0w7y;dio_mcm_episode_02xikfk;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7821;7821;1;0.30164510000000005;0.7618537999999999;0.398395;0.646024;0.049645;0.367194;0.315623;0.601679;0.688102625;0.648706875;0.140646125;0.2091895;kippend;dio_1574;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7824;7824;1;0.30164510000000005;0.7618537999999999;0.409542;0.639753;0.249644;0.271462;0.272355;0.612032;0.682456375;0.64143675;0.165115;0.20304075;tragend_unruhig;dio_1ba2;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7829;7829;1;0.30164510000000005;0.7618537999999999;0.430967;0.646044;0.159373;0.2141;0.313372;0.568802;0.6528165;0.661039125;0.209470875;0.171535;gespannt;dio_11ps;dio_mcm_episode_0kluhxc;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7869;7869;1;0.30164510000000005;0.7618537999999999;0.426613;0.590919;0.26294;0.159715;0.315378;0.565658;0.64635025;0.673912375;0.187905;0.157504125;gespannt;dio_1ulu;dio_mcm_episode_0kvu3mb;rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7923;7923;1;0.30164510000000005;0.7618537999999999;0.544659;0.427626;0.137955;0.080137;0.383181;0.536783;0.673896;0.664377625;0.15753324999999999;0.167670875;gespannt;dio_052q;dio_mcm_episode_19cadje;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;7994;7994;1;0.30164510000000005;0.7618537999999999;0.375207;0.683533;0.162149;0.269013;0.283083;0.585598;0.671578125;0.663258;0.15822325;0.166379625;kippend;dio_058z;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8043;8043;1;0.30164510000000005;0.7618537999999999;0.47272;0.502009;0.186284;0.116709;0.34694;0.550229;0.6638985;0.6682248749999999;0.167605125;0.1675255;gespannt;dio_0mba;dio_mcm_episode_14421yj;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8073;8073;1;0.30164510000000005;0.7618537999999999;0.448777;0.553149;0.072972;0.26738;0.339427;0.560322;0.669619;0.671388;0.1636105;0.165203125;kippend;dio_0rrb;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8086;8086;1;0.30164510000000005;0.7618537999999999;0.364397;0.715998;0.065468;0.364624;0.274139;0.597546;0.6907455;0.625086625;0.14055075;0.23591737499999998;tragend_unruhig;dio_1ml7;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8090;8090;1;0.30164510000000005;0.7618537999999999;0.530852;0.510143;0.088404;0.167662;0.372842;0.544409;0.665057875;0.630287;0.173477375;0.215936875;gespannt;dio_0ssh;dio_mcm_episode_19m9z8d;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8093;8093;1;0.30164510000000005;0.7618537999999999;0.406471;0.636109;-0.09156;0.362452;0.304092;0.582387;0.633506;0.646983125;0.2229175;0.18537399999999998;kippend;dio_1f2g;dio_mcm_episode_0wu57h0;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8104;8104;1;0.30164510000000005;0.7618537999999999;0.448734;0.536675;0.018832;0.311856;0.34159;0.563043;0.6481055;0.63888375;0.18080625;0.206888875;kippend;dio_08vs;dio_mcm_episode_1so7ez5;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8106;8106;1;0.30164510000000005;0.7618537999999999;0.356753;0.687342;0.142255;0.265626;0.2385;0.617292;0.635713;0.652055125;0.20434275;0.186467375;tragend_unruhig;dio_1lwj;dio_mcm_episode_02xikfk;rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8116;8116;1;0.30164510000000005;0.7618537999999999;0.517155;0.549186;-0.051088;0.246298;0.369272;0.545829;0.658346375;0.63532725;0.17561625;0.21937775;gespannt;dio_1v2c;dio_mcm_episode_19m9z8d;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8125;8125;1;0.30164510000000005;0.7618537999999999;0.39644;0.552708;-0.041011;0.253065;0.29724;0.580196;0.63532725;0.63373825;0.21937775;0.209403875;kippend;dio_14g3;dio_mcm_episode_0044zlp;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8152;8153;2;0.30164510000000005;0.7618537999999999;0.3507045;0.6302345;0.0912435;0.37169549999999996;0.2404935;0.626594;0.64872875;0.6260155;0.194442625;0.230703875;tragend_unruhig;dio_1lnl;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8158;8158;1;0.30164510000000005;0.7618537999999999;0.307066;0.741786;0.048101;0.419806;0.21743;0.634463;0.62983125;0.634392625;0.22810787500000002;0.213829875;stabil;dio_0kyx;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8160;8161;2;0.30164510000000005;0.7618537999999999;0.3517865;0.6972365;-0.1518795;0.264124;0.25271699999999997;0.6024324999999999;0.632055875;0.646094875;0.227648;0.1899305;tragend_unruhig;dio_0ull;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8176;8176;1;0.30164510000000005;0.7618537999999999;0.373739;0.668144;0.090816;0.26065;0.240572;0.619273;0.651670625;0.6561852499999999;0.18711387499999999;0.186383;tragend_unruhig;dio_0kyg;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8211;8211;1;0.30164510000000005;0.7618537999999999;0.379794;0.685577;0.054803;0.353102;0.301714;0.60331;0.67065475;0.681750625;0.163474875;0.145612875;kippend;dio_0fvo;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8240;8240;1;0.30164510000000005;0.7618537999999999;0.336479;0.718546;0.143416;0.324981;0.259831;0.600715;0.68902025;0.665620125;0.14524162499999999;0.164204375;tragend_unruhig;dio_0hwx;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8268;8268;1;0.30164510000000005;0.7618537999999999;0.43513;0.678661;0.412898;0.309577;0.295136;0.590838;0.683690125;0.657213;0.1458275;0.175820375;kippend;dio_11z9;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8359;8359;1;0.30164510000000005;0.7618537999999999;0.479799;0.491331;0.118008;0.163319;0.351331;0.552007;0.6647675;0.67294275;0.16526237500000002;0.164885875;gespannt;dio_0jdb;dio_mcm_episode_020s4c4;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8404;8404;1;0.30164510000000005;0.7618537999999999;0.373249;0.632459;-0.014484;0.430671;0.299625;0.587772;0.665242875;0.6586105;0.171185;0.18023525;kippend;dio_1lsi;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8413;8413;1;0.30164510000000005;0.7618537999999999;0.351821;0.628364;0.110453;0.384075;0.278268;0.601162;0.6586105;0.652361;0.18023525;0.1951265;tragend_unruhig;dio_19z3;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8420;8420;1;0.30164510000000005;0.7618537999999999;0.495473;0.444701;0.138538;0.144014;0.360554;0.54926;0.65944775;0.6536345;0.18014175;0.19647462499999999;gespannt;dio_17nu;dio_mcm_episode_19a388p;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8435;8435;1;0.30164510000000005;0.7618537999999999;0.433642;0.5804;0.231184;0.233711;0.318385;0.57085;0.652691;0.659234625;0.178589125;0.17907625;kippend;dio_1w3x;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8486;8487;2;0.30164510000000005;0.7618537999999999;0.31160350000000003;0.7460335;-0.014373;0.49222999999999995;0.266397;0.6004864999999999;0.667868875;0.6564715;0.159449875;0.182394625;tragend_unruhig;dio_049a;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8516;8516;1;0.30164510000000005;0.7618537999999999;0.343056;0.644341;0.104486;0.355609;0.247185;0.624101;0.665815625;0.662939625;0.168196;0.173847875;tragend_unruhig;dio_1a08;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8529;8529;1;0.30164510000000005;0.7618537999999999;0.313095;0.668071;0.085831;0.444394;0.265311;0.605949;0.673442;0.642435;0.1585955;0.20369075;tragend_unruhig;dio_0sgb;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8531;8531;1;0.30164510000000005;0.7618537999999999;0.476611;0.446289;0.154014;0.180166;0.352614;0.55569;0.666506125;0.6517075;0.16681725;0.183224875;gespannt;dio_1n9r;dio_mcm_episode_020s4c4;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8577;8577;1;0.30164510000000005;0.7618537999999999;0.452486;0.554639;0.080442;0.262898;0.339799;0.560472;0.658948375;0.665589125;0.173241125;0.17268;kippend;dio_0yhe;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8606;8606;1;0.30164510000000005;0.7618537999999999;0.419046;0.566283;0.361046;0.307017;0.307032;0.586638;0.67468875;0.6738645;0.15668274999999998;0.1583155;kippend;dio_05if;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8622;8622;1;0.30164510000000005;0.7618537999999999;0.507512;0.730994;0.666747;0.535834;0.30941;0.606988;0.662262125;0.6455095;0.171600625;0.19694375;kippend;dio_1klg;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8663;8663;1;0.30164510000000005;0.7618537999999999;0.530893;0.527815;0.080013;0.163767;0.368888;0.546279;0.677726375;0.65086175;0.151649625;0.18427725;gespannt;dio_1j6d;dio_mcm_episode_19m9z8d;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8683;8683;1;0.30164510000000005;0.7618537999999999;0.450442;0.601977;0.007232;0.286557;0.308006;0.587572;0.670074125;0.6546786250000001;0.164792375;0.203838625;kippend;dio_1kvb;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR;receptor_long_sol_2023_negstress_10k;8690;8691;2;0.30164510000000005;0.7618537999999999;0.35761350000000003;0.656099;0.1028515;0.4061215;0.26119899999999996;0.631378;0.65348825;0.673329;0.1969595;0.158881875;tragend_unruhig;dio_0fgo;dio_mcm_episode_183drjy;rekoppelt_nach_kontaktinsel
