world,start_tick,end_tick,duration,pressure_threshold_p90,alignment_threshold_p10,avg_pressure,avg_alignment,avg_asymmetry,avg_coherence,avg_strain,avg_rekopplung,pre8_pressure,post8_pressure,pre8_alignment,post8_alignment,pre8_rekopplung,post8_rekopplung,pre8_strain,post8_strain,dominant_effect,dominant_family,dominant_mcm_episode_preview,post_state
SOL_2024_SIDEWAYS_5K_RECEPTOR,3341,3341,1,0.304664,0.761056,0.417899,0.598822,-0.031567,0.298365,0.284484,0.596999,0.252502,0.263280,0.798871,0.836662,0.638598,0.625785,0.210355,0.216276,kippend,dio_0zc8,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3344,3344,1,0.304664,0.761056,0.324421,0.640964,0.105954,0.218834,0.213275,0.634132,0.280770,0.226751,0.809632,0.865030,0.630172,0.631814,0.221675,0.203335,stabil,dio_13kt,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3366,3366,1,0.304664,0.761056,0.329218,0.581680,-0.018251,0.222073,0.252326,0.601366,0.220637,0.190337,0.831669,0.874131,0.648103,0.656679,0.189375,0.171464,tragend_unruhig,dio_0w3k,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3375,3375,1,0.304664,0.761056,0.412723,0.653064,0.038250,0.352415,0.317496,0.572200,0.190337,0.209840,0.874131,0.831282,0.656679,0.650241,0.171464,0.187157,kippend,dio_18jh,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3428,3428,1,0.304664,0.761056,0.413345,0.695821,0.177238,0.248046,0.299374,0.576976,0.157019,0.172515,0.921564,0.885598,0.666351,0.668193,0.156036,0.161301,kippend,dio_186r,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3444,3444,1,0.304664,0.761056,0.503858,0.648000,0.535689,0.314561,0.324308,0.581680,0.161129,0.289735,0.938352,0.814086,0.669515,0.637656,0.157952,0.213978,kippend,dio_1f8m,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3449,3450,2,0.304664,0.761056,0.311486,0.728657,0.027888,0.367637,0.226925,0.623117,0.279490,0.193465,0.850966,0.882976,0.642919,0.657400,0.212642,0.175788,stabil,dio_10rh,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3465,3465,1,0.304664,0.761056,0.460179,0.608866,-0.080459,0.335164,0.310167,0.585912,0.281891,0.245832,0.878103,0.874475,0.636247,0.644219,0.221308,0.198346,kippend,dio_14re,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3590,3590,1,0.304664,0.761056,0.468126,0.613811,0.083129,0.215876,0.336207,0.558612,0.203913,0.194452,0.884976,0.869522,0.655853,0.647201,0.178212,0.182286,gespannt,dio_0zgj,dio_mcm_episode_0l5wut9,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3602,3602,1,0.304664,0.761056,0.320784,0.726778,0.275926,0.426881,0.250783,0.613440,0.171450,0.252682,0.900169,0.864723,0.652156,0.643705,0.173634,0.202401,tragend_unruhig,dio_1v1o,dio_mcm_episode_0vkdfwc,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3605,3605,1,0.304664,0.761056,0.393808,0.735711,-0.040704,0.420363,0.293531,0.589035,0.184596,0.255345,0.884368,0.835778,0.654062,0.645655,0.180292,0.200610,kippend,dio_0jys,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3620,3620,1,0.304664,0.761056,0.328637,0.694730,0.108400,0.282667,0.225876,0.623678,0.293380,0.232483,0.788979,0.804600,0.636092,0.636010,0.222856,0.200022,tragend_unruhig,dio_0ci9,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3623,3623,1,0.304664,0.761056,0.316604,0.636091,-0.061792,0.226029,0.233748,0.612577,0.289714,0.236482,0.787683,0.843910,0.628736,0.640687,0.221846,0.203052,tragend_unruhig,dio_0wt5,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3654,3654,1,0.304664,0.761056,0.401382,0.701835,0.419166,0.469777,0.286052,0.604214,0.143945,0.207526,0.906103,0.882111,0.664312,0.648745,0.158857,0.189221,kippend,dio_1cqs,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3666,3666,1,0.304664,0.761056,0.407837,0.588366,0.008938,0.368410,0.317960,0.577045,0.189970,0.179441,0.901308,0.886545,0.657404,0.662489,0.177752,0.170003,kippend,dio_0oof,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3698,3698,1,0.304664,0.761056,0.563455,0.596146,0.557443,0.184874,0.350745,0.566006,0.153781,0.230026,0.897552,0.892861,0.663760,0.636423,0.159631,0.200859,gespannt,dio_19hq,dio_mcm_episode_0y5fm1j,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3805,3805,1,0.304664,0.761056,0.320009,0.740771,0.072893,0.415262,0.258404,0.604790,0.144287,0.186051,0.908955,0.894606,0.675451,0.652823,0.151126,0.180409,tragend_unruhig,dio_1pdo,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3821,3821,1,0.304664,0.761056,0.439902,0.658732,0.315027,0.203883,0.305565,0.576237,0.168026,0.178360,0.925599,0.877452,0.657571,0.661123,0.168641,0.170706,kippend,dio_0157,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3876,3876,1,0.304664,0.761056,0.377474,0.656632,0.061924,0.329645,0.296353,0.580724,0.175753,0.217782,0.874961,0.896981,0.654405,0.651376,0.179948,0.182540,kippend,dio_0lqq,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3896,3896,1,0.304664,0.761056,0.315414,0.706016,0.073173,0.410972,0.257557,0.606899,0.208175,0.254511,0.858026,0.818759,0.646382,0.632452,0.188467,0.209693,tragend_unruhig,dio_1a08,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3915,3915,1,0.304664,0.761056,0.430947,0.493251,0.151310,0.139051,0.277580,0.596502,0.251789,0.196660,0.837462,0.865479,0.646138,0.649090,0.206199,0.184555,tragend_unruhig,dio_1vbi,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3950,3950,1,0.304664,0.761056,0.511614,0.725930,0.534132,0.316169,0.317225,0.584661,0.275380,0.219648,0.834016,0.862115,0.633053,0.638640,0.213472,0.197895,kippend,dio_05ug,dio_mcm_episode_14wxqua,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3982,3982,1,0.304664,0.761056,0.428149,0.668214,0.368026,0.260105,0.297307,0.584014,0.177393,0.214483,0.908765,0.864652,0.666710,0.657254,0.159405,0.185199,kippend,dio_1oii,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,3992,3992,1,0.304664,0.761056,0.413371,0.704261,0.346597,0.280255,0.283066,0.592947,0.206624,0.205731,0.872218,0.874722,0.658887,0.651817,0.181712,0.183744,kippend,dio_0tu6,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4004,4004,1,0.304664,0.761056,0.334122,0.686805,0.052839,0.430071,0.269242,0.604062,0.188532,0.178289,0.890753,0.898135,0.656192,0.673304,0.175352,0.158119,tragend_unruhig,dio_02eu,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4087,4087,1,0.304664,0.761056,0.448813,0.565232,0.052690,0.259775,0.337960,0.559333,0.184210,0.210515,0.878515,0.891134,0.660892,0.651157,0.171475,0.186630,kippend,dio_0krn,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4098,4098,1,0.304664,0.761056,0.339491,0.691973,-0.188392,0.381933,0.258020,0.609969,0.213818,0.227896,0.872203,0.863163,0.649508,0.642834,0.188459,0.198155,tragend_unruhig,dio_1f1k,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4104,4104,1,0.304664,0.761056,0.327879,0.661981,0.186979,0.291800,0.237541,0.622629,0.230603,0.197100,0.888452,0.892279,0.640438,0.651904,0.201979,0.178184,tragend_unruhig,dio_0cpy,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4117,4117,1,0.304664,0.761056,0.312705,0.724725,0.088623,0.437777,0.271594,0.594528,0.153021,0.181083,0.938690,0.868900,0.659933,0.658341,0.163617,0.172167,tragend_unruhig,dio_1is4,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4159,4159,1,0.304664,0.761056,0.305249,0.715041,-0.184093,0.325876,0.244310,0.631227,0.174593,0.180645,0.906279,0.872412,0.667591,0.646631,0.163460,0.183075,tragend_unruhig,dio_052z,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4175,4175,1,0.304664,0.761056,0.364638,0.674764,0.092887,0.370005,0.293260,0.584135,0.181546,0.156273,0.905937,0.919825,0.652431,0.668034,0.173923,0.154964,kippend,dio_0pxx,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4233,4233,1,0.304664,0.761056,0.586534,0.420082,-0.026648,0.175301,0.410661,0.528986,0.159840,0.254053,0.886713,0.904249,0.670650,0.636613,0.159393,0.207305,gespannt,dio_18vj,dio_mcm_episode_19c781f,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4261,4261,1,0.304664,0.761056,0.428610,0.716660,0.170848,0.273857,0.312734,0.568933,0.168035,0.166384,0.901107,0.893424,0.652642,0.659280,0.175066,0.165673,gespannt,dio_1vwq,dio_mcm_episode_0kluhxc,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4356,4356,1,0.304664,0.761056,0.387783,0.600480,0.099738,0.314559,0.294384,0.589332,0.176050,0.153426,0.891736,0.882237,0.659628,0.664390,0.165917,0.160611,kippend,dio_040h,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4369,4369,1,0.304664,0.761056,0.305875,0.689609,0.287150,0.456110,0.240373,0.626738,0.145589,0.260057,0.894068,0.830083,0.664170,0.633220,0.161382,0.210431,tragend_unruhig,dio_1lcy,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4372,4372,1,0.304664,0.761056,0.396598,0.718729,0.362313,0.329429,0.257157,0.617733,0.216940,0.198594,0.830665,0.888236,0.641551,0.644969,0.200131,0.187943,tragend_unruhig,dio_0w82,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4430,4430,1,0.304664,0.761056,0.319100,0.757229,0.213090,0.353999,0.247340,0.607493,0.134754,0.186630,0.896888,0.881247,0.670471,0.656590,0.159426,0.177440,tragend_unruhig,dio_1b10,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4474,4474,1,0.304664,0.761056,0.406542,0.743230,0.072118,0.325187,0.287557,0.588829,0.185055,0.221846,0.874151,0.875872,0.653801,0.650580,0.180975,0.191267,kippend,dio_0p3m,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4500,4500,1,0.304664,0.761056,0.356187,0.687887,0.026573,0.361373,0.281350,0.589614,0.173367,0.241983,0.884601,0.827523,0.659163,0.630010,0.170492,0.214152,kippend,dio_1bkx,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4507,4507,1,0.304664,0.761056,0.489882,0.518638,0.008435,0.221608,0.358840,0.548458,0.215106,0.226662,0.846862,0.860401,0.637413,0.649439,0.200217,0.189623,gespannt,dio_0zbz,dio_mcm_episode_19m9z8d,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4530,4530,1,0.304664,0.761056,0.521793,0.700348,0.522430,0.278988,0.324554,0.579837,0.161263,0.260989,0.914643,0.866090,0.673186,0.625550,0.154046,0.222553,kippend,dio_1msk,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4537,4537,1,0.304664,0.761056,0.410740,0.579214,0.055213,0.316384,0.307775,0.583590,0.261134,0.211545,0.878247,0.881659,0.626830,0.655615,0.219915,0.180665,kippend,dio_0fxp,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4545,4545,1,0.304664,0.761056,0.450453,0.543808,0.145684,0.209113,0.336078,0.559716,0.206581,0.206338,0.886085,0.895347,0.658599,0.655348,0.177127,0.176338,gespannt,dio_1rrc,dio_mcm_episode_0kvx94a,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4556,4556,1,0.304664,0.761056,0.506686,0.533634,-0.003940,0.236640,0.366302,0.546957,0.188469,0.207087,0.889708,0.865919,0.659662,0.653349,0.169150,0.182391,gespannt,dio_1izl,dio_mcm_episode_19m9z8d,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4565,4565,1,0.304664,0.761056,0.411463,0.754714,0.029203,0.352325,0.310747,0.569176,0.207087,0.254899,0.865919,0.864336,0.653349,0.631257,0.182391,0.212567,kippend,dio_0865,dio_mcm_episode_1y00xwb,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4568,4568,1,0.304664,0.761056,0.417665,0.691570,-0.093672,0.344925,0.313731,0.569824,0.224787,0.201138,0.879248,0.912612,0.641005,0.657106,0.194790,0.177535,kippend,dio_0hzh,dio_mcm_episode_1so7ez5,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4581,4582,2,0.304664,0.761056,0.374795,0.689455,0.007210,0.420573,0.303163,0.579114,0.174858,0.309721,0.917183,0.845604,0.663488,0.614615,0.164464,0.240361,kippend,dio_14b5,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4584,4584,1,0.304664,0.761056,0.319049,0.743615,0.115612,0.339998,0.263789,0.589544,0.258205,0.281091,0.840783,0.858298,0.626673,0.627949,0.219703,0.222741,tragend_unruhig,dio_0wlk,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4586,4586,1,0.304664,0.761056,0.376973,0.752670,-0.007074,0.319841,0.276496,0.588599,0.308717,0.245463,0.801104,0.881833,0.611947,0.638111,0.245325,0.203793,tragend_unruhig,dio_0wkj,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4626,4626,1,0.304664,0.761056,0.486473,0.660377,-0.025713,0.262376,0.343016,0.556091,0.184715,0.196752,0.883788,0.872171,0.654980,0.659307,0.170020,0.176682,gespannt,dio_1hby,dio_mcm_episode_0k9qwfn,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4708,4708,1,0.304664,0.761056,0.320289,0.697904,-0.001385,0.499419,0.273155,0.601814,0.196337,0.175362,0.874978,0.897687,0.656748,0.673276,0.180578,0.159792,tragend_unruhig,dio_1ig5,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4721,4722,2,0.304664,0.761056,0.483908,0.694108,0.294206,0.361407,0.310509,0.588196,0.175654,0.188267,0.889275,0.863929,0.661678,0.654362,0.168078,0.175943,kippend,dio_1d9h,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4754,4754,1,0.304664,0.761056,0.358565,0.748659,0.011082,0.429672,0.281974,0.591958,0.151636,0.244093,0.906915,0.873535,0.674271,0.632419,0.147113,0.205886,kippend,dio_160l,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4763,4763,1,0.304664,0.761056,0.360358,0.732909,-0.168872,0.486823,0.284303,0.593556,0.244093,0.248695,0.873535,0.835940,0.632419,0.638894,0.205886,0.204827,kippend,dio_1004,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4766,4766,1,0.304664,0.761056,0.419468,0.651031,-0.151209,0.411719,0.319457,0.573861,0.258377,0.194994,0.845191,0.874386,0.631379,0.653518,0.213117,0.178012,kippend,dio_0fub,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4798,4798,1,0.304664,0.761056,0.424065,0.601680,-0.008323,0.423114,0.325449,0.574940,0.201823,0.241555,0.847540,0.831799,0.651925,0.637484,0.184707,0.206193,kippend,dio_00o0,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4808,4808,1,0.304664,0.761056,0.334889,0.696015,0.013966,0.435875,0.236148,0.629045,0.246928,0.270080,0.799439,0.841024,0.633748,0.644344,0.210846,0.204779,tragend_unruhig,dio_047r,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4810,4810,1,0.304664,0.761056,0.404889,0.740179,-0.184789,0.487279,0.311521,0.578746,0.257966,0.228653,0.758800,0.875134,0.633450,0.656196,0.213535,0.183130,kippend,dio_1yhu,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4812,4812,1,0.304664,0.761056,0.348971,0.744169,-0.162032,0.453100,0.221926,0.641878,0.299484,0.186678,0.759373,0.886019,0.627177,0.659714,0.233765,0.168459,tragend_unruhig,dio_1ra9,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4824,4825,2,0.304664,0.761056,0.440491,0.676785,0.188164,0.269229,0.290100,0.593148,0.189429,0.175672,0.908604,0.894490,0.656272,0.667843,0.173417,0.161792,kippend,dio_1wdy,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4871,4871,1,0.304664,0.761056,0.385738,0.729546,0.387200,0.445285,0.277320,0.603751,0.180239,0.170549,0.899986,0.886496,0.665323,0.669901,0.170047,0.161827,tragend_unruhig,dio_05w8,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4914,4915,2,0.304664,0.761056,0.501265,0.637714,-0.046589,0.171163,0.332721,0.565660,0.204887,0.180429,0.892395,0.901528,0.659317,0.656581,0.177197,0.175292,gespannt,dio_1xie,dio_mcm_episode_1903mjq,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,4990,4990,1,0.304664,0.761056,0.398409,0.654121,0.037350,0.311896,0.310501,0.570242,0.170516,0.220972,0.904801,0.938633,0.670986,0.654256,0.161636,0.184500,kippend,dio_0t3t,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,23,23,1,0.305308,0.757124,0.336596,0.667969,0.190930,0.440066,0.240061,0.626688,0.285350,0.339374,0.814076,0.721916,0.628153,0.604625,0.220212,0.261244,tragend_unruhig,dio_1jln,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,25,25,1,0.305308,0.757124,0.331052,0.636895,0.105829,0.377857,0.237626,0.624721,0.281029,0.368305,0.761171,0.684699,0.627338,0.597152,0.222361,0.274120,tragend_unruhig,dio_01pp,dio_mcm_episode_0y50lf3,bleibt_kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,27,27,1,0.305308,0.757124,0.348976,0.750335,-0.160031,0.424397,0.272435,0.595753,0.289781,0.366987,0.748842,0.663379,0.625927,0.599588,0.227147,0.269550,tragend_unruhig,dio_0koz,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,29,33,5,0.305308,0.757124,0.415864,0.604968,-0.345477,0.341174,0.296003,0.587702,0.310723,0.293202,0.754823,0.733065,0.621227,0.622125,0.236565,0.225508,tragend_unruhig,dio_07ov,dio_mcm_episode_19w6ffd,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,37,37,1,0.305308,0.757124,0.398202,0.598374,0.000707,0.190955,0.251933,0.611892,0.360545,0.306442,0.663805,0.752417,0.603889,0.616143,0.266629,0.232586,tragend_unruhig,dio_1gtz,dio_mcm_episode_1acdaev,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,39,40,2,0.305308,0.757124,0.321670,0.671750,0.206975,0.294588,0.254283,0.597606,0.331149,0.306517,0.666895,0.797669,0.616003,0.627259,0.243653,0.223279,tragend_unruhig,dio_1a62,dio_mcm_episode_085wm7v,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,43,43,1,0.305308,0.757124,0.341147,0.608056,-0.336349,0.199392,0.275022,0.579870,0.301248,0.285789,0.765212,0.808455,0.626282,0.629595,0.224031,0.217745,kippend,dio_0zca,dio_mcm_episode_00upvjc,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,46,46,1,0.305308,0.757124,0.423039,0.701029,-0.221268,0.398762,0.244015,0.634701,0.306442,0.260903,0.752417,0.825139,0.616143,0.633739,0.232586,0.209218,tragend_unruhig,dio_0iv4,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,51,51,1,0.305308,0.757124,0.306635,0.719344,-0.308365,0.491513,0.250593,0.613266,0.290103,0.243898,0.794544,0.813571,0.625420,0.633597,0.220798,0.204239,tragend_unruhig,dio_18er,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,53,53,1,0.305308,0.757124,0.308088,0.707948,0.114823,0.294940,0.225727,0.619661,0.286437,0.236983,0.813582,0.839115,0.633050,0.634857,0.215972,0.200615,tragend_unruhig,dio_17cm,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,66,66,1,0.305308,0.757124,0.366470,0.600200,-0.112372,0.172503,0.266842,0.590773,0.249955,0.266656,0.872332,0.834508,0.636192,0.625654,0.204692,0.216786,tragend_unruhig,dio_1gcy,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,79,79,1,0.305308,0.757124,0.337285,0.721415,-0.166699,0.341142,0.252145,0.605733,0.264290,0.197763,0.845855,0.906969,0.633241,0.644824,0.218796,0.185042,tragend_unruhig,dio_1y69,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,94,94,1,0.305308,0.757124,0.307296,0.697952,-0.018938,0.332265,0.218472,0.629262,0.260555,0.203335,0.863711,0.863175,0.629458,0.644677,0.212248,0.194050,stabil,dio_1iwv,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,123,124,2,0.305308,0.757124,0.445495,0.698356,0.206439,0.370694,0.293537,0.597362,0.206621,0.209185,0.886550,0.881828,0.642753,0.646799,0.188921,0.191898,kippend,dio_09jt,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,152,152,1,0.305308,0.757124,0.313012,0.684780,0.050812,0.421921,0.222923,0.635581,0.221195,0.213674,0.837813,0.837846,0.639808,0.639840,0.197731,0.197015,tragend_unruhig,dio_11pe,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,194,194,1,0.305308,0.757124,0.307661,0.696643,-0.029472,0.511644,0.258141,0.613479,0.260302,0.183917,0.864647,0.878772,0.637224,0.652455,0.208955,0.178639,tragend_unruhig,dio_166r,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,204,204,1,0.305308,0.757124,0.319892,0.693078,-0.092806,0.355573,0.250131,0.608551,0.190947,0.170056,0.877217,0.887064,0.651142,0.651970,0.180033,0.173993,tragend_unruhig,dio_0lo8,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,216,216,1,0.305308,0.757124,0.316565,0.744180,-0.019306,0.353689,0.220225,0.629432,0.196673,0.211225,0.893850,0.906970,0.647979,0.644531,0.184314,0.189872,tragend_unruhig,dio_10mf,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,248,248,1,0.305308,0.757124,0.365846,0.732154,0.126202,0.312841,0.269311,0.596274,0.167793,0.254716,0.882092,0.819124,0.649571,0.635775,0.178342,0.212030,tragend_unruhig,dio_1nsi,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,250,250,1,0.305308,0.757124,0.412465,0.562419,0.031368,0.341996,0.317961,0.577502,0.210425,0.215951,0.845913,0.854957,0.639402,0.644665,0.197925,0.193885,kippend,dio_04dg,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,261,261,1,0.305308,0.757124,0.371241,0.531925,-0.147569,0.303378,0.260285,0.612998,0.215087,0.278640,0.823622,0.783141,0.642769,0.624334,0.200709,0.220943,tragend_unruhig,dio_0jnj,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR,275,275,1,0.305308,0.757124,0.310055,0.716955,-0.085494,0.563708,0.266636,0.607485,0.243559,0.250509,0.777335,0.809338,0.635998,0.632205,0.215191,0.212393,tragend_unruhig,dio_07qw,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
